TRINITY_DN67219_c0_g1_i1	CAE7218384.1	97.4	193	5	0	2	580	1	193	2.5e-101	379.0	595	193
TRINITY_DN67220_c0_g1_i1	OLQ08411.1	99.6	255	1	0	2	766	5	259	4.7e-111	411.8	799	259
TRINITY_DN67223_c0_g1_i1	OLP80235.1	100.0	257	0	0	2	772	112	368	2.0e-146	529.3	783	510
TRINITY_DN67228_c0_g1_i1	OLP95476.1	99.6	236	1	0	36	743	1	236	9.8e-130	474.2	1012	236
TRINITY_DN67233_c0_g1_i1	OLP93935.1	99.7	322	1	0	24	989	644	965	1.4e-180	643.3	1187	965
TRINITY_DN67236_c0_g1_i1	CAE7195352.1	100.0	463	0	0	70	1458	1	463	5.8e-252	880.9	1685	463
TRINITY_DN67238_c0_g1_i1	XP_027038161.1	99.8	408	1	0	86	1309	1	408	1.2e-222	783.5	1655	408
TRINITY_DN67239_c0_g1_i1	XP_002287127.1	87.4	143	18	0	56	484	3	145	1.1e-67	266.9	485	146
TRINITY_DN67240_c0_g1_i1	RMX57581.1	100.0	73	0	0	50	268	1	73	2.7e-29	139.8	638	73
TRINITY_DN67258_c0_g1_i1	OLP81411.1	100.0	346	0	0	1	1038	444	789	1.8e-186	662.9	1261	3183
TRINITY_DN67260_c0_g1_i1	OLQ02971.1	100.0	150	0	0	31	480	350	499	6.5e-76	294.7	615	567
TRINITY_DN67262_c0_g1_i1	CAE7244640.1	99.3	726	1	1	62	2239	1	722	0.0e+00	1376.3	2466	749
TRINITY_DN67268_c0_g1_i1	OLP92126.1	100.0	163	0	0	292	780	89	251	3.8e-84	322.4	816	251
TRINITY_DN67274_c0_g1_i1	CAE7826003.1	98.8	423	5	0	66	1334	1	423	3.3e-245	858.2	1389	423
TRINITY_DN67279_c0_g1_i1	CAE7904639.1	99.4	500	2	1	78	1574	1	500	9.4e-287	996.5	1683	524
TRINITY_DN67284_c0_g1_i1	OLQ09487.1	99.7	628	1	1	47	1930	467	1093	0.0e+00	1205.7	2052	1093
TRINITY_DN67287_c0_g1_i1	CAE7338588.1	98.7	594	8	0	26	1807	25	618	0.0e+00	1149.4	1808	2732
TRINITY_DN67290_c0_g1_i1	CAE7904450.1	99.4	488	3	0	3	1466	1216	1703	1.9e-277	965.7	1772	1703
TRINITY_DN67294_c0_g1_i1	CAE7298419.1	92.2	219	3	1	46	702	486	690	9.9e-112	414.1	834	916
TRINITY_DN67295_c0_g1_i1	OLQ06056.1	97.7	261	6	0	52	834	1	261	4.7e-145	525.4	1279	261
TRINITY_DN67299_c0_g1_i1	XP_027036267.1	100.0	141	0	0	700	278	193	333	2.3e-69	273.1	701	333
TRINITY_DN67304_c0_g1_i1	XP_027039574.1	98.8	335	4	0	60	1064	1	335	1.8e-174	623.2	1392	335
TRINITY_DN67316_c0_g1_i1	XP_027047815.1	96.6	324	11	0	1	972	4	327	1.1e-181	646.7	1026	327
TRINITY_DN67319_c0_g1_i1	CAE7381249.1	94.9	408	19	1	79	1302	424	829	3.3e-207	731.9	1304	834
TRINITY_DN67323_c0_g1_i1	XP_027053481.1	99.4	362	2	0	148	1233	1	362	6.6e-186	661.4	1542	362
TRINITY_DN67325_c0_g1_i1	CAE7695547.1	99.9	1073	1	0	10	3228	1	1073	0.0e+00	2120.9	3451	1073
TRINITY_DN67326_c0_g1_i1	OLP80866.1	99.8	584	1	0	2	1753	753	1336	0.0e+00	1159.4	1753	1797
TRINITY_DN67332_c0_g1_i1	ABO77167.1	97.2	282	8	0	5	850	1	282	7.2e-142	514.2	851	302
TRINITY_DN67337_c0_g1_i1	OLP97209.1	100.0	956	0	0	40	2907	25	980	0.0e+00	1806.2	2970	980
TRINITY_DN67342_c0_g1_i1	CAE7834375.1	99.0	192	2	0	68	643	1	192	3.0e-94	355.9	792	192
TRINITY_DN67346_c0_g1_i1	CAE7741569.1	96.7	491	0	1	43	1467	1230	1720	3.5e-283	984.6	1581	1720
TRINITY_DN67347_c0_g1_i1	CAE7910965.1	100.0	96	0	0	616	903	1	96	1.9e-42	184.5	1263	96
TRINITY_DN67354_c0_g1_i1	RMX52523.1	98.8	168	2	0	505	2	17	184	2.8e-92	349.4	793	577
TRINITY_DN67358_c0_g1_i1	XP_027036275.1	96.4	249	9	0	9	755	1	249	7.2e-112	415.2	1349	249
TRINITY_DN67360_c0_g1_i1	XP_027053657.1	99.5	211	1	0	99	731	1	211	1.1e-101	381.3	1246	211
TRINITY_DN67362_c0_g1_i1	XP_027042345.1	92.8	290	21	0	11	880	1	290	4.8e-142	515.0	970	290
TRINITY_DN67369_c0_g1_i1	CAE7204823.1	97.9	426	8	1	380	1657	977	1401	7.1e-216	761.1	1797	3015
TRINITY_DN67371_c0_g1_i1	XP_022779425.1	56.7	506	205	6	24	1511	74	575	2.5e-145	526.6	1511	2499
TRINITY_DN67372_c0_g1_i1	CAE7367235.1	99.0	412	3	1	44	1276	1	412	1.9e-237	832.4	1329	412
TRINITY_DN67375_c0_g1_i1	CAE7534003.1	93.5	415	19	5	1	1227	178	590	2.9e-229	805.1	1227	607
TRINITY_DN67377_c0_g1_i1	RMX47833.1	97.7	173	4	0	520	2	11	183	5.9e-86	327.8	532	383
TRINITY_DN67401_c0_g1_i1	CAE7311602.1	99.8	530	1	0	75	1664	1	530	1.9e-221	779.6	1743	530
TRINITY_DN67405_c0_g1_i1	CAE7249463.1	98.9	759	8	0	40	2316	1	759	0.0e+00	1311.6	2387	1134
TRINITY_DN67406_c0_g1_i1	CAE7853591.1	99.3	144	1	0	15	446	1	144	9.3e-73	283.9	506	144
TRINITY_DN67414_c0_g1_i1	CAE7445133.1	90.7	355	29	3	64	1125	1	352	2.5e-157	566.2	1329	355
TRINITY_DN67415_c0_g1_i1	OLP81564.1	99.8	457	1	0	1	1371	277	733	2.4e-263	918.7	1591	1750
TRINITY_DN67417_c0_g1_i1	OLP91124.1	99.7	339	1	0	37	1053	104	442	8.0e-191	677.2	1068	442
TRINITY_DN67419_c0_g1_i1	RMX45139.1	95.4	109	5	0	584	258	449	557	2.8e-52	216.1	584	695
TRINITY_DN67423_c0_g1_i1	EDO29958.1	53.4	116	51	2	110	457	2	114	4.8e-22	115.9	721	189
TRINITY_DN67446_c0_g1_i1	CAE6957664.1	97.9	432	8	1	19	1314	1	431	5.5e-232	814.3	1387	431
TRINITY_DN67447_c0_g1_i1	XP_002177758.1	84.0	481	77	0	44	1486	1	481	8.1e-237	830.5	1532	481
TRINITY_DN67449_c0_g1_i1	CAE7237950.1	98.9	369	4	0	112	1218	1	369	1.4e-207	733.0	1220	2657
TRINITY_DN67451_c0_g1_i1	CAE7259512.1	88.7	381	43	0	475	1617	1	381	5.4e-182	648.7	1901	413
TRINITY_DN67452_c0_g1_i1	OLQ12214.1	91.0	411	14	2	4	1170	4	413	2.2e-200	709.1	1215	413
TRINITY_DN67454_c0_g1_i1	CAE7226603.1	90.6	479	39	5	34	1461	1	476	5.6e-213	751.5	1798	476
TRINITY_DN67455_c0_g1_i1	CAE7687236.1	68.5	248	71	4	24	752	11	256	1.9e-93	353.2	762	256
TRINITY_DN67458_c0_g1_i1	OLP88084.1	100.0	394	0	0	13	1194	2250	2643	2.7e-234	822.0	1413	3662
TRINITY_DN67459_c0_g1_i1	RMX58177.1	97.2	71	2	0	1	213	543	613	7.2e-29	139.0	982	613
TRINITY_DN67461_c0_g1_i1	CAE7840413.1	99.0	515	5	0	24	1568	1	515	0.0e+00	1080.1	1614	515
TRINITY_DN67465_c0_g1_i1	XP_027051092.1	99.5	209	1	0	102	728	1	209	1.5e-107	401.4	1938	209
TRINITY_DN67472_c0_g1_i1	CAE7499059.1	89.5	389	40	1	34	1197	1	389	5.2e-197	698.0	1272	389
TRINITY_DN67488_c0_g1_i1	XP_027055501.1	98.3	356	6	0	209	1276	1	356	5.5e-187	664.8	1436	356
TRINITY_DN67489_c0_g1_i1	CAE7312787.1	95.4	416	1	1	10	1257	1	398	9.0e-226	793.5	1258	411
TRINITY_DN67490_c0_g1_i1	OLQ00422.1	93.3	433	4	1	18	1316	8	415	3.7e-226	795.0	1501	479
TRINITY_DN67497_c0_g1_i1	RMX49732.1	97.1	35	1	0	222	118	1	35	5.3e-11	79.0	587	137
TRINITY_DN67504_c0_g1_i1	OLQ06586.1	84.8	330	1	2	1	969	1392	1679	1.9e-144	523.1	1037	1679
TRINITY_DN67506_c0_g1_i1	XP_027052573.1	97.0	100	3	0	495	196	710	809	2.7e-39	172.9	576	809
TRINITY_DN67509_c0_g1_i1	CAE7597120.1	100.0	194	0	0	74	655	1	194	8.6e-99	370.9	747	194
TRINITY_DN67517_c0_g1_i1	XP_027053187.1	99.2	251	2	0	2	754	134	384	8.0e-134	488.0	1243	384
TRINITY_DN67519_c0_g1_i1	XP_027053972.1	87.7	138	17	0	113	526	1	138	2.8e-61	246.1	663	139
TRINITY_DN67524_c0_g1_i1	CAE7242633.1	100.0	101	0	0	81	383	2198	2298	2.3e-45	192.6	419	2298
TRINITY_DN67528_c0_g1_i1	XP_027036484.1	75.0	64	15	1	243	52	549	611	3.1e-16	95.9	433	715
TRINITY_DN67531_c0_g1_i1	CAE7384785.1	96.8	556	18	0	69	1736	1	556	0.0e+00	1115.1	1972	556
TRINITY_DN67537_c0_g1_i1	RMX41665.1	97.9	336	7	0	80	1087	49	384	1.9e-176	629.8	1351	384
TRINITY_DN67545_c0_g1_i1	CAE7942772.1	98.9	359	4	0	37	1113	1	359	8.4e-163	584.3	1265	359
TRINITY_DN67549_c0_g1_i1	CAE7517870.1	99.7	364	1	0	4	1095	9	372	2.9e-199	705.3	1133	372
TRINITY_DN67552_c0_g1_i1	CAE7352523.1	100.0	176	0	0	63	590	1	176	1.2e-101	380.2	640	298
TRINITY_DN67556_c0_g1_i1	XP_027047355.1	99.5	209	1	0	13	639	1	209	4.1e-110	409.1	1086	209
TRINITY_DN67558_c0_g1_i1	OLQ13107.1	99.8	1323	3	0	23	3991	1	1323	0.0e+00	2698.7	4146	1323
TRINITY_DN67559_c0_g1_i1	CAE7889493.1	99.8	485	1	0	88	1542	238	722	1.3e-286	996.1	1840	1782
TRINITY_DN67563_c0_g1_i1	CAE7249464.1	95.0	222	11	0	135	800	1	222	2.1e-100	376.7	1000	222
TRINITY_DN67564_c0_g1_i1	XP_027036888.1	100.0	114	0	0	91	432	1	114	1.1e-56	231.1	742	114
TRINITY_DN67570_c0_g1_i1	CAE7298305.1	99.8	619	1	0	3	1859	147	765	0.0e+00	1233.0	1913	1454
TRINITY_DN67571_c0_g1_i1	OLP77108.1	90.5	420	13	2	1	1179	156	575	7.1e-220	773.9	1207	846
TRINITY_DN67572_c0_g1_i1	XP_027040358.1	99.4	156	1	0	196	663	1	156	3.7e-82	315.8	846	156
TRINITY_DN67573_c0_g1_i1	CAE7353738.1	100.0	328	0	0	102	1085	1	328	4.8e-154	555.1	1118	328
TRINITY_DN67592_c0_g1_i1	OLP92371.1	100.0	292	0	0	3	878	17	308	9.4e-169	603.6	890	3355
TRINITY_DN67593_c0_g1_i1	RMX56874.1	91.9	135	11	0	417	13	1	135	2.1e-58	236.9	794	169
TRINITY_DN67603_c0_g1_i1	RMX54904.1	100.0	78	0	0	68	301	1	78	6.7e-34	154.8	521	78
TRINITY_DN67612_c0_g1_i1	XP_027050450.1	100.0	156	0	0	263	730	1	156	1.5e-87	334.3	1264	156
TRINITY_DN67620_c0_g1_i1	RMX57773.1	99.2	119	1	0	2	358	95	213	3.4e-56	228.4	373	807
TRINITY_DN67623_c0_g1_i1	OLP86942.1	92.1	429	8	1	341	1549	379	807	1.5e-217	766.5	1551	815
TRINITY_DN67632_c0_g1_i1	OLP88654.1	99.5	206	1	0	25	642	1	206	1.1e-115	426.8	642	210
TRINITY_DN67633_c0_g1_i1	CAE7866028.1	98.0	709	1	1	26	2113	1	709	0.0e+00	1332.0	2207	709
TRINITY_DN67636_c0_g1_i1	CAE6972191.1	98.1	209	4	0	33	659	1	209	9.8e-109	404.1	796	209
TRINITY_DN67644_c0_g1_i1	CAE7576333.1	61.6	159	59	2	1	474	14	171	4.9e-43	185.3	543	172
TRINITY_DN67648_c0_g1_i1	OLP82086.1	99.7	290	1	0	47	916	1	290	5.6e-157	564.7	1023	290
TRINITY_DN67650_c0_g1_i1	PIK59242.1	39.8	133	78	1	403	795	158	290	4.6e-22	116.7	1177	387
TRINITY_DN67651_c0_g1_i1	OLQ00371.1	99.7	358	1	0	1	1074	591	948	6.1e-207	730.7	1076	948
TRINITY_DN67653_c0_g1_i1	XP_027057123.1	98.7	79	1	0	31	267	1	79	6.0e-38	167.5	314	79
TRINITY_DN67654_c0_g1_i1	CAE7240784.1	94.2	668	38	1	42	2042	751	1418	0.0e+00	1220.3	2250	2056
TRINITY_DN67660_c0_g1_i1	XP_027050587.1	100.0	109	0	0	101	427	1	109	6.3e-51	212.6	1201	109
TRINITY_DN67665_c0_g1_i1	OLP96333.1	94.4	108	6	0	6	329	933	1040	1.2e-47	199.9	331	1433
TRINITY_DN67666_c0_g1_i1	CAE7484196.1	98.9	975	11	0	59	2983	1	975	0.0e+00	1742.2	3111	975
TRINITY_DN67668_c0_g1_i1	OLP83613.1	97.8	686	1	1	3	2018	301	986	0.0e+00	1215.7	2112	986
TRINITY_DN67673_c0_g1_i1	OLP86542.1	100.0	430	0	0	3	1292	4	433	1.7e-251	879.0	1292	901
TRINITY_DN67681_c0_g1_i1	CAE7712567.1	82.2	696	109	5	2	2047	706	1400	0.0e+00	1120.1	2084	1410
TRINITY_DN67685_c0_g1_i1	XP_027048412.1	98.7	319	4	0	173	1129	1	319	1.1e-169	607.8	1938	319
TRINITY_DN67698_c0_g1_i1	CAE7173768.1	100.0	459	0	0	65	1441	1	459	6.3e-269	937.2	1571	459
TRINITY_DN67702_c0_g1_i1	CAE7671683.1	98.1	417	6	1	48	1292	1	417	6.9e-239	837.4	1581	483
TRINITY_DN67707_c0_g1_i1	OLP81085.1	86.4	258	3	2	54	797	1	236	7.7e-102	381.3	909	236
TRINITY_DN67708_c0_g1_i1	CAE7943624.1	83.3	209	7	3	10	558	154	360	1.3e-77	301.2	1155	412
TRINITY_DN67709_c0_g1_i1	XP_027060363.1	100.0	285	0	0	7	861	1	285	1.5e-151	547.0	1264	285
TRINITY_DN67715_c0_g1_i1	CAE7579689.1	97.5	447	11	0	31	1371	1	447	1.8e-243	852.4	1408	447
TRINITY_DN67720_c0_g1_i1	OLQ13829.1	100.0	182	0	0	225	770	725	906	2.9e-74	289.7	856	906
TRINITY_DN67735_c0_g1_i1	CAE7850754.1	94.1	102	3	1	18	314	1	102	7.4e-34	154.1	337	601
TRINITY_DN67743_c0_g1_i1	XP_029210873.1	85.8	211	28	1	1	627	204	414	1.8e-102	382.9	628	558
TRINITY_DN67748_c0_g1_i1	OLQ07808.1	100.0	925	0	0	10	2784	1	925	0.0e+00	1854.7	2784	925
TRINITY_DN67749_c0_g1_i1	OLP90410.1	64.1	290	12	3	4	597	39	328	1.2e-85	327.0	631	328
TRINITY_DN67750_c0_g1_i1	OLQ01305.1	97.2	144	4	0	65	496	18	161	7.9e-75	290.8	520	240
TRINITY_DN67755_c0_g1_i1	OLQ06174.1	99.3	273	2	0	27	845	1	273	6.2e-146	528.1	1109	2811
TRINITY_DN67759_c0_g1_i1	XP_027038437.1	100.0	128	0	0	3	386	213	340	1.3e-66	263.5	514	340
TRINITY_DN67769_c0_g1_i1	CAE7528471.1	99.2	486	4	0	48	1505	1	486	6.6e-290	1006.9	1592	872
TRINITY_DN67772_c0_g1_i1	RMX50131.1	99.3	151	1	0	3	455	10	160	1.9e-81	312.8	511	160
TRINITY_DN67785_c0_g1_i1	OLQ01325.1	99.3	400	3	0	25	1224	1	400	1.5e-234	822.8	1352	400
TRINITY_DN67798_c0_g1_i1	RMX59193.1	100.0	43	0	0	409	281	751	793	1.6e-18	103.6	471	793
TRINITY_DN67800_c0_g1_i1	CAE7676072.1	100.0	413	0	0	188	1426	52	464	1.1e-227	800.0	1459	464
TRINITY_DN67803_c0_g1_i1	XP_027036315.1	99.4	174	1	0	141	662	1	174	5.9e-97	365.2	938	299
TRINITY_DN67806_c0_g1_i1	XP_022809568.1	95.3	107	5	0	325	5	1	107	7.7e-53	217.2	363	479
TRINITY_DN67808_c0_g1_i1	RMX38538.1	98.9	93	1	0	28	306	1	93	4.6e-42	181.8	465	93
TRINITY_DN67811_c0_g1_i1	OLP88526.1	100.0	457	0	0	7	1377	1168	1624	7.1e-265	923.7	1549	1624
TRINITY_DN67816_c0_g1_i1	CAE7309292.1	100.0	132	0	0	59	454	1	132	2.0e-62	249.6	507	132
TRINITY_DN67825_c0_g1_i1	OLQ03967.1	100.0	134	0	0	178	579	1647	1780	3.4e-69	272.3	616	1780
TRINITY_DN67830_c0_g1_i1	XP_027035851.1	96.5	114	4	0	2	343	24	137	1.4e-56	229.6	345	1635
TRINITY_DN67832_c0_g1_i1	PFX31553.1	73.1	119	32	0	580	224	177	295	9.3e-40	174.5	588	770
TRINITY_DN67841_c0_g1_i1	CAE7888369.1	100.0	468	0	0	96	1499	1	468	4.4e-270	941.0	1581	1564
TRINITY_DN67848_c0_g1_i1	XP_027056868.1	100.0	118	0	0	3	356	66	183	1.7e-60	242.7	356	807
TRINITY_DN67863_c0_g1_i1	XP_027045559.1	98.3	293	5	0	183	1061	1	293	1.2e-158	570.5	1235	293
TRINITY_DN67864_c0_g1_i1	XP_022803367.1	69.7	89	27	0	3	269	44	132	6.1e-13	84.7	373	133
TRINITY_DN67867_c0_g1_i1	CAE7901721.1	98.1	481	9	0	28	1470	1200	1680	7.8e-243	850.5	1565	1680
TRINITY_DN67872_c0_g1_i1	XP_027054813.1	98.4	64	1	0	479	288	247	310	2.8e-25	126.7	733	310
TRINITY_DN67874_c0_g1_i1	XP_027055891.1	99.8	544	1	0	96	1727	1	544	2.1e-263	919.1	1848	544
TRINITY_DN67876_c0_g1_i1	XP_027050756.1	98.0	295	6	0	139	1023	1	295	1.8e-168	603.2	1275	295
TRINITY_DN67889_c0_g1_i1	CAE7683319.1	62.2	394	9	1	2	763	37	430	2.6e-119	439.5	972	434
TRINITY_DN67902_c0_g1_i1	CAE7564351.1	80.2	248	33	3	2	745	113	344	7.7e-90	341.7	1035	344
TRINITY_DN67906_c0_g1_i1	CAE7274033.1	97.6	124	3	0	35	406	1	124	3.9e-64	255.0	420	124
TRINITY_DN67909_c0_g1_i1	CAE6945496.1	96.7	390	12	1	7	1173	61	450	2.1e-161	579.7	1292	450
TRINITY_DN67916_c0_g1_i1	OLP84153.1	89.5	323	15	1	9	920	12	334	3.9e-160	575.1	962	334
TRINITY_DN67917_c0_g1_i1	OLP97700.1	100.0	253	0	0	3	761	1114	1366	3.7e-148	535.0	805	1366
TRINITY_DN67922_c0_g1_i1	CAE7596285.1	97.2	576	12	1	7	1734	1	572	6.4e-294	1020.4	1771	572
TRINITY_DN67930_c0_g1_i1	CAE7948132.1	99.4	311	2	0	112	1044	98	408	4.4e-133	485.3	1046	1278
TRINITY_DN67934_c0_g1_i1	CAE7609578.1	98.6	1057	15	0	117	3287	1	1057	0.0e+00	1843.6	3425	1057
TRINITY_DN67937_c0_g1_i1	OLQ07891.1	99.7	314	1	0	1	942	46	359	3.5e-177	631.7	974	429
TRINITY_DN67943_c0_g1_i1	XP_027052290.1	89.0	228	25	0	102	785	1	228	2.7e-112	416.0	868	228
TRINITY_DN67946_c0_g1_i1	CAE7649711.1	91.8	194	16	0	36	617	10	203	2.5e-91	345.9	618	207
TRINITY_DN67947_c0_g1_i1	XP_027044540.1	99.4	362	2	0	31	1116	1	362	1.1e-126	464.2	1116	365
TRINITY_DN67949_c0_g1_i1	PFX26345.1	79.5	122	25	0	24	389	1	122	6.8e-47	197.6	391	129
TRINITY_DN67951_c0_g1_i1	OLP83970.1	100.0	193	0	0	61	639	1	193	9.6e-93	350.9	778	1731
TRINITY_DN67952_c0_g1_i1	CAE7232453.1	99.8	446	1	0	242	1579	1	446	8.3e-254	887.1	1734	446
TRINITY_DN67965_c0_g1_i1	CAE7494976.1	79.7	133	20	2	405	803	41	166	7.7e-48	201.8	829	166
TRINITY_DN67969_c0_g1_i1	XP_027058762.1	91.0	156	14	0	33	500	1	156	5.5e-73	284.6	509	333
TRINITY_DN67971_c0_g1_i1	CAE7227425.1	97.5	561	13	1	23	1705	1	560	1.3e-307	1065.8	1784	560
TRINITY_DN67980_c0_g1_i1	CAE7567959.1	89.0	163	15	2	285	767	382	543	1.9e-73	287.3	1166	568
TRINITY_DN67983_c0_g1_i1	RMX45360.1	99.5	206	1	0	320	937	1	206	5.5e-110	408.7	1100	206
TRINITY_DN67986_c0_g1_i1	CAE7949900.1	98.9	95	1	0	59	343	1	95	1.3e-39	173.7	480	2302
TRINITY_DN67991_c0_g1_i1	OLP91751.1	99.3	438	3	0	1	1314	11	448	2.5e-216	762.3	1430	1605
TRINITY_DN67992_c0_g1_i1	CAE7889256.1	94.3	438	25	0	1	1314	3	440	3.0e-243	851.7	1355	440
TRINITY_DN67994_c0_g1_i1	OLP82685.1	100.0	264	0	0	9	800	18	281	1.2e-107	400.6	896	576
TRINITY_DN67998_c0_g1_i1	CAE7614503.1	96.8	124	4	0	43	414	1	124	1.3e-60	243.4	466	124
TRINITY_DN68007_c0_g1_i1	CAE7474232.1	97.7	569	12	1	32	1738	1	568	0.0e+00	1092.0	2165	577
TRINITY_DN68008_c0_g1_i1	CAE7400378.1	100.0	178	0	0	140	673	1	178	3.4e-77	299.3	808	178
TRINITY_DN68010_c0_g1_i1	CAE7526284.1	94.4	719	38	2	51	2207	1	717	0.0e+00	1356.7	2333	717
TRINITY_DN68012_c0_g1_i1	XP_027059570.1	93.5	138	8	1	413	3	645	782	1.7e-56	229.6	414	1333
TRINITY_DN68013_c0_g1_i1	XP_027055830.1	99.8	519	1	0	289	1845	1	519	5.5e-270	941.0	1976	1085
TRINITY_DN68018_c0_g1_i1	OLQ15694.1	99.7	298	1	0	66	959	58	355	1.8e-153	553.1	1105	355
TRINITY_DN68025_c0_g1_i1	CAE7944377.1	100.0	317	0	0	56	1006	1	317	2.1e-171	612.8	1200	317
TRINITY_DN68029_c0_g1_i1	CAE7477616.1	100.0	322	0	0	57	1022	1	322	4.0e-174	621.7	1078	322
TRINITY_DN68032_c0_g1_i1	RMX40329.1	91.4	232	4	1	231	926	693	908	1.4e-108	404.4	1493	1850
TRINITY_DN68034_c0_g1_i1	OLP86943.1	98.7	151	2	0	26	478	299	449	1.7e-79	306.2	480	456
TRINITY_DN68036_c0_g1_i1	XP_027053526.1	99.6	275	1	0	16	840	1	275	3.7e-149	538.5	884	275
TRINITY_DN68046_c0_g1_i1	CAE7645996.1	66.7	466	92	6	30	1367	1	423	1.4e-161	580.9	1852	1028
TRINITY_DN68051_c0_g1_i1	XP_020620673.1	44.0	712	323	13	49	2109	1	661	2.2e-145	527.3	2263	663
TRINITY_DN68058_c0_g1_i1	CAE7187763.1	99.6	239	1	0	4	720	360	598	3.3e-132	481.9	721	608
TRINITY_DN68062_c0_g1_i1	CAE8632426.1	60.6	251	90	2	100	825	11	261	2.2e-69	273.5	888	263
TRINITY_DN68070_c0_g1_i1	RMX54318.1	96.3	107	4	0	89	409	1	107	5.4e-48	201.8	587	120
TRINITY_DN68079_c0_g1_i1	CAE7949520.1	100.0	367	0	0	3	1103	299	665	2.5e-204	722.2	1221	665
TRINITY_DN68081_c0_g1_i1	XP_027050792.1	99.5	220	1	0	68	727	1	220	1.4e-122	449.9	729	523
TRINITY_DN68083_c0_g1_i1	XP_027052986.1	97.5	555	14	0	132	1796	1	555	0.0e+00	1100.9	2543	555
TRINITY_DN68087_c0_g1_i1	XP_020624814.1	69.9	173	46	3	73	585	1	169	8.5e-50	208.0	660	569
TRINITY_DN68093_c0_g1_i1	CAE7239478.1	79.8	99	20	0	3	299	7	105	6.1e-25	124.4	327	132
TRINITY_DN68095_c0_g1_i1	CAE7449609.1	99.3	144	1	0	3	434	147	290	1.6e-72	283.5	679	290
TRINITY_DN68117_c0_g1_i1	CAE7242712.1	97.9	420	9	0	14	1273	162	581	3.2e-187	665.6	1406	1216
TRINITY_DN68118_c0_g1_i1	XP_027044702.1	100.0	134	0	0	17	418	1	134	1.9e-65	259.6	504	134
TRINITY_DN68123_c0_g1_i1	RMX56839.1	100.0	156	0	0	2	469	161	316	2.4e-86	328.9	471	581
TRINITY_DN68124_c0_g1_i1	CAE7798781.1	98.2	497	8	1	92	1579	292	788	1.7e-281	979.2	1847	788
TRINITY_DN68125_c0_g1_i1	CAE7803456.1	99.4	534	3	0	25	1626	1	534	0.0e+00	1077.0	1686	534
TRINITY_DN68126_c0_g1_i1	OLQ08301.1	99.0	210	2	0	6	635	899	1108	2.2e-110	409.5	755	1154
TRINITY_DN68136_c0_g1_i1	XP_015755738.1	39.3	112	68	0	412	77	571	682	4.6e-17	98.6	414	695
TRINITY_DN68137_c0_g1_i1	RMX51290.1	98.0	102	2	0	307	2	175	276	4.4e-49	204.5	307	475
TRINITY_DN68148_c0_g1_i1	XP_027041239.1	99.0	100	1	0	16	315	1	100	2.1e-48	203.8	865	100
TRINITY_DN68155_c0_g1_i1	CAE7272678.1	98.2	441	8	0	2	1324	108	548	2.3e-259	905.2	1351	548
TRINITY_DN68158_c0_g1_i1	XP_022794879.1	100.0	108	0	0	1	324	3	110	9.3e-50	206.8	324	905
TRINITY_DN68162_c0_g1_i1	CAE7254986.1	78.0	159	35	0	28	504	1	159	9.9e-50	209.1	1706	913
TRINITY_DN68163_c0_g1_i1	RMX49102.1	97.5	157	4	0	487	17	976	1132	6.1e-79	305.1	790	1497
TRINITY_DN68168_c0_g1_i1	OLP98126.1	98.6	141	2	0	37	459	172	312	9.7e-71	277.3	558	461
TRINITY_DN68173_c0_g1_i1	OLP96649.1	100.0	424	0	0	18	1289	1	424	2.0e-220	775.8	1311	424
TRINITY_DN68177_c0_g1_i1	XP_022787882.1	43.0	286	161	2	109	963	28	312	2.0e-54	224.2	1148	330
TRINITY_DN68179_c0_g1_i1	CAE7235409.1	100.0	116	0	0	51	398	1	116	2.4e-57	232.6	485	116
TRINITY_DN68183_c0_g1_i1	PFX15357.1	77.7	94	21	0	33	314	191	284	2.1e-35	160.2	674	741
TRINITY_DN68188_c0_g1_i1	CAE7315691.1	98.9	265	3	0	49	843	1	265	7.1e-148	534.6	1173	265
TRINITY_DN68190_c0_g1_i1	CAE6942289.1	90.3	154	15	0	11	472	1	154	2.6e-77	298.9	472	177
TRINITY_DN68191_c0_g1_i1	CAE7604396.1	97.2	425	12	0	71	1345	1	425	1.3e-247	866.3	1510	425
TRINITY_DN68194_c0_g1_i1	XP_027054817.1	98.5	260	4	0	52	831	1	260	1.9e-144	523.5	1369	260
TRINITY_DN68198_c0_g1_i1	OLP98126.1	59.9	461	4	1	37	876	1	461	6.3e-137	498.0	1006	461
TRINITY_DN68201_c0_g1_i1	XP_027053677.1	88.5	459	47	2	33	1409	1	453	3.7e-222	782.3	2222	453
TRINITY_DN68202_c0_g1_i1	XP_022784033.1	76.0	183	44	0	92	640	1	183	9.2e-74	287.7	721	183
TRINITY_DN68206_c0_g1_i1	XP_027053181.1	98.8	169	2	0	92	598	1	169	3.6e-88	335.9	888	169
TRINITY_DN68208_c0_g1_i1	XP_027044884.1	100.0	185	0	0	31	585	1	185	5.2e-97	364.8	629	185
TRINITY_DN68210_c0_g1_i1	XP_027040021.1	98.9	175	2	0	154	678	1	175	7.5e-92	348.6	1229	175
TRINITY_DN68211_c0_g1_i1	XP_027037598.1	99.3	145	1	0	47	481	1	145	6.6e-68	267.7	483	546
TRINITY_DN68226_c0_g1_i1	CAE7724870.1	100.0	222	0	0	31	696	1	222	2.6e-117	432.6	818	222
