"","gene_id","GO.term","Function","gene_mean_express","per_meth"
"2109","Pver_g17366","Response to abiotic stimulus","Symbiotic maintenance",6.08727656866572,4.16279617272727
"2110","Pver_g17822","Response to abiotic stimulus","Symbiotic maintenance",7.90991065162723,2.72199842222222
"2111","Pver_g17855","Response to abiotic stimulus","Symbiotic maintenance",7.25038196958879,4.24253542072072
"2112","Pver_g18253","Response to abiotic stimulus","Symbiotic maintenance",3.66775380367865,1.13012956666667
"2113","Pver_g18595","Response to abiotic stimulus","Symbiotic maintenance",2.88839612547374,1.72325397619048
"2114","Pver_g18761","Response to abiotic stimulus","Symbiotic maintenance",3.0343383287149,1.6512423047619
"2115","Pver_g20408","Response to abiotic stimulus","Symbiotic maintenance",1.58020759771733,1.2773277037037
"2116","Pver_g23009","Response to abiotic stimulus","Symbiotic maintenance",1.12509630688975,2.96836514569892
"2117","Pver_g24031","Response to abiotic stimulus","Symbiotic maintenance",3.21235798562395,1.57264649444444
"2118","Pver_g25751","Response to abiotic stimulus","Symbiotic maintenance",4.13576790408709,1.0694966
"2119","Pver_g26304","Response to abiotic stimulus","Symbiotic maintenance",2.79334126536011,6.26662053954451
"2120","Pver_g26660","Response to abiotic stimulus","Symbiotic maintenance",4.23881046555361,1.20990057111111
"2121","Pver_novel_559_5de57afd","Response to abiotic stimulus","Symbiotic maintenance",3.285739488171,3.99170133835125
"2122","Pver_novel_700_5de57afd","Response to abiotic stimulus","Symbiotic maintenance",6.43413661309053,1.43867508666667
"2123","Pver_g446","Inorganic ion homeostasis","Symbiotic maintenance",7.60720101692185,4.39416872857143
"2124","Pver_g7690","Inorganic ion homeostasis","Symbiotic maintenance",5.50509076662787,2.58400926851852
"2125","Pver_g8578","Inorganic ion homeostasis","Symbiotic maintenance",4.82173854029326,3.47154912905983
"2126","Pver_g9497","Inorganic ion homeostasis","Symbiotic maintenance",0.490227464936372,1.22103154313725
"2127","Pver_g10385","Inorganic ion homeostasis","Symbiotic maintenance",0.711322402068931,4.10282342820513
"2128","Pver_g12125","Inorganic ion homeostasis","Symbiotic maintenance",7.53751199256511,3.20790496775956
"2129","Pver_g17104","Inorganic ion homeostasis","Symbiotic maintenance",2.04840426527365,2.1327496
"2130","Pver_g19454","Inorganic ion homeostasis","Symbiotic maintenance",0.614812365094716,1.21943771458333
"2131","Pver_g625","Response to nutrient levels","Nutrient metabolism",7.78611843587225,19.1642959911111
"2132","Pver_g1260","Response to nutrient levels","Nutrient metabolism",4.33521832452175,5.56177941079812
"2133","Pver_g1261","Response to nutrient levels","Nutrient metabolism",7.89589503465499,58.9491314066667
"2134","Pver_g1361","Response to nutrient levels","Nutrient metabolism",3.97183517957112,1.7072265474359
"2135","Pver_g1454","Response to nutrient levels","Nutrient metabolism",3.44411378281153,2.56307246474359
"2136","Pver_g2087","Response to nutrient levels","Nutrient metabolism",2.04964552302973,2.05448543737374
"2137","Pver_g2090","Response to nutrient levels","Nutrient metabolism",1.6231491087122,1.83539141604938
"2138","Pver_g2391","Response to nutrient levels","Nutrient metabolism",2.11704898507163,2.0201102525
"2139","Pver_g2479","Response to nutrient levels","Nutrient metabolism",3.28768567227967,1.6288514254902
"2140","Pver_g3190","Response to nutrient levels","Nutrient metabolism",4.98407774679672,2.20446703666667
"2141","Pver_g3275","Response to nutrient levels","Nutrient metabolism",8.6809955135041,7.77754514615385
"2142","Pver_g3305","Response to nutrient levels","Nutrient metabolism",1.17193939590028,1.96998958271605
"2143","Pver_g3378","Response to nutrient levels","Nutrient metabolism",5.55212908821459,14.8518503666667
"2144","Pver_g4024","Response to nutrient levels","Nutrient metabolism",6.34220723953515,3.49321297209302
"2145","Pver_g4106","Response to nutrient levels","Nutrient metabolism",5.1785562734386,2.37407958809524
"2146","Pver_g4224","Response to nutrient levels","Nutrient metabolism",6.28721097927655,2.91684122345679
"2147","Pver_g4379","Response to nutrient levels","Nutrient metabolism",4.80349106618514,2.86660434642857
"2148","Pver_g4505","Response to nutrient levels","Nutrient metabolism",5.45349426647011,0.977996929166667
"2149","Pver_g5538","Response to nutrient levels","Nutrient metabolism",7.06723222038135,18.538677962963
"2150","Pver_g5824","Response to nutrient levels","Nutrient metabolism",5.12320557998016,1.14366182727273
"2151","Pver_g6042","Response to nutrient levels","Nutrient metabolism",5.21627767001481,0.915622470833333
"2152","Pver_g7239","Response to nutrient levels","Nutrient metabolism",0.397462788785976,1.56907809824561
"2153","Pver_g8565","Response to nutrient levels","Nutrient metabolism",3.05549559116564,2.56594353202614
"2154","Pver_g8883","Response to nutrient levels","Nutrient metabolism",6.21620123688614,1.11378887142857
"2155","Pver_g8884","Response to nutrient levels","Nutrient metabolism",4.97989599415209,2.26386141259259
"2156","Pver_g9108","Response to nutrient levels","Nutrient metabolism",3.38203668130068,3.03804850677083
"2157","Pver_g9289","Response to nutrient levels","Nutrient metabolism",0.502092520755585,13.7076698125
"2158","Pver_g9329","Response to nutrient levels","Nutrient metabolism",6.70212294827701,64.8846480857143
"2159","Pver_g10059","Response to nutrient levels","Nutrient metabolism",2.87448846292733,1.61818823333333
"2160","Pver_g12286","Response to nutrient levels","Nutrient metabolism",0.297008094862757,2.52984214666667
"2161","Pver_g12947","Response to nutrient levels","Nutrient metabolism",0.234169042829049,1.65529580634921
"2162","Pver_g13173","Response to nutrient levels","Nutrient metabolism",2.81682245779601,2.57691629851852
"2163","Pver_g13385","Response to nutrient levels","Nutrient metabolism",6.34488195961421,5.56698421014493
"2164","Pver_g14315","Response to nutrient levels","Nutrient metabolism",4.94174282624093,15.1045082210526
"2165","Pver_g14372","Response to nutrient levels","Nutrient metabolism",3.63062262042623,1.06282693055556
"2166","Pver_g14557","Response to nutrient levels","Nutrient metabolism",5.28659999039137,1.32373263888889
"2167","Pver_g16045","Response to nutrient levels","Nutrient metabolism",6.38928605832974,2.21427606666667
"2168","Pver_g16046","Response to nutrient levels","Nutrient metabolism",3.41594076778697,1.60252822692308
"2169","Pver_g16496","Response to nutrient levels","Nutrient metabolism",6.63217265871098,0.834879926666667
"2170","Pver_g18322","Response to nutrient levels","Nutrient metabolism",1.61740725117093,8.4555011025641
"2171","Pver_g18819","Response to nutrient levels","Nutrient metabolism",5.65079296318332,2.66253282345679
"2172","Pver_g19245","Response to nutrient levels","Nutrient metabolism",4.63339615945544,3.16154346666667
"2173","Pver_g19389","Response to nutrient levels","Nutrient metabolism",0.144446600249475,0.996481780952381
"2174","Pver_g19525","Response to nutrient levels","Nutrient metabolism",0.110121178623992,2.04226325740741
"2175","Pver_g20922","Response to nutrient levels","Nutrient metabolism",3.24598576047449,1.11287939555556
"2176","Pver_g10533","Activation of phospholipase C activity","Symbiotic nutrient exchange and signaling pathways",7.49083616761112,5.30220353611111
"2177","Pver_g11613","Activation of phospholipase C activity","Symbiotic nutrient exchange and signaling pathways",0.113111799172046,1.18224937857143
"2178","Pver_g13699","Activation of phospholipase C activity","Symbiotic nutrient exchange and signaling pathways",6.52080152414704,15.8189757791667
"2179","Pver_g15913","Activation of phospholipase C activity","Symbiotic nutrient exchange and signaling pathways",7.03146465958782,8.12298614356436
"2180","Pver_g15914","Activation of phospholipase C activity","Symbiotic nutrient exchange and signaling pathways",7.64545050080989,3.37855447046414
"2181","Pver_g846","S-adenosylmethionine biosynthetic process","Nutrient metabolism",6.34460413032417,13.9947860051282
"2182","Pver_g6024","S-adenosylmethionine biosynthetic process","Nutrient metabolism",3.43499394907538,1.42984283333333
"2183","Pver_g14739","S-adenosylmethionine biosynthetic process","Nutrient metabolism",3.25149692834771,2.99577888688525
"2184","Pver_g18546","S-adenosylmethionine biosynthetic process","Nutrient metabolism",8.05068118522448,20.9166275122807
"2185","Pver_g26588","S-adenosylmethionine biosynthetic process","Nutrient metabolism",4.54264325025022,1.30965507407407
"2186","Pver_g3973","S-adenosylmethionine-dependent methyltransferase activity","Nutrient metabolism",5.63034325328422,2.41242183611111
"2187","Pver_g4265","S-adenosylmethionine-dependent methyltransferase activity","Nutrient metabolism",2.71362207104036,1.41249394285714
"2188","Pver_g11277","S-adenosylmethionine-dependent methyltransferase activity","Nutrient metabolism",7.1175445996795,6.79577758383838
"2189","Pver_g11532","S-adenosylmethionine-dependent methyltransferase activity","Nutrient metabolism",3.53001075424143,1.87972398850575
"2190","Pver_g15926","S-adenosylmethionine-dependent methyltransferase activity","Nutrient metabolism",0.0307978015718331,1.13883225333333
"2191","Pver_g15988","S-adenosylmethionine-dependent methyltransferase activity","Nutrient metabolism",4.20596273267114,1.50509661754386
"2192","Pver_g18496","S-adenosylmethionine-dependent methyltransferase activity","Nutrient metabolism",3.13611824586433,1.07705113333333
"2193","Pver_g19348","S-adenosylmethionine-dependent methyltransferase activity","Nutrient metabolism",2.33510436218394,0.926793480952381
"2194","Pver_novel_422_5de57afd","S-adenosylmethionine-dependent methyltransferase activity","Nutrient metabolism",0.608485620459167,1.45576741333333
"2195","Pver_g127","S-adenosylmethionine-dependent methyltransferase activity","Nutrient metabolism",4.3622721439833,1.52820011282051
"2196","Pver_g8227","S-adenosylmethionine-dependent methyltransferase activity","Nutrient metabolism",3.17505699969556,1.26651193666667
"2197","Pver_g12003","S-adenosylmethionine-dependent methyltransferase activity","Nutrient metabolism",5.97773486427006,8.78903647777778
"2198","Pver_g19032","S-adenosylmethionine-dependent methyltransferase activity","Nutrient metabolism",5.1897478483595,1.54115127666667
"2199","Pver_novel_520_5de57afd","S-adenosylmethionine-dependent methyltransferase activity","Nutrient metabolism",3.92437189677514,1.28236542121212
"2200","Pver_g3019","Mitochondrial NAD transmembrane transport","Nutrient metabolism",3.55756717061171,14.9502663848485
"2201","Pver_g2441","Negative regulation of cell-matrix adhesion","Symbiotic nutrient exchange and signaling pathways",6.84724755996236,6.82435933103448
"2202","Pver_g4336","Negative regulation of cell-matrix adhesion","Symbiotic nutrient exchange and signaling pathways",6.82669594400414,2.80579484367816
"2203","Pver_g9422","Negative regulation of cell-matrix adhesion","Symbiotic nutrient exchange and signaling pathways",7.3648398857769,4.83489162575758
"2204","Pver_g13153","Negative regulation of cell-matrix adhesion","Symbiotic nutrient exchange and signaling pathways",4.89513661931646,6.20427729252874
"2205","Pver_g15198","Negative regulation of cell-matrix adhesion","Symbiotic nutrient exchange and signaling pathways",2.62889063455655,1.17873535
"2206","Pver_g89","Transport","Symbiotic nutrient exchange and signaling pathways",0.371199158375622,2.43212721463415
"2207","Pver_g446","Transport","Symbiotic nutrient exchange and signaling pathways",7.60720101692185,4.39416872857143
"2208","Pver_g800","Transport","Symbiotic nutrient exchange and signaling pathways",5.76614422905433,9.89618648888889
"2209","Pver_g1023","Transport","Symbiotic nutrient exchange and signaling pathways",5.20778537058539,11.3781119588235
"2210","Pver_g2337","Transport","Symbiotic nutrient exchange and signaling pathways",7.178170142481,2.63151440465116
"2211","Pver_g2374","Transport","Symbiotic nutrient exchange and signaling pathways",2.86160859738003,1.17681987692308
"2212","Pver_g2461","Transport","Symbiotic nutrient exchange and signaling pathways",7.91479951090264,7.11003081910828
"2213","Pver_g2605","Transport","Symbiotic nutrient exchange and signaling pathways",6.97509936736461,34.6109234
"2214","Pver_g2699","Transport","Symbiotic nutrient exchange and signaling pathways",6.85337089145876,12.1555667924431
"2215","Pver_g2752","Transport","Symbiotic nutrient exchange and signaling pathways",6.75216783773951,5.4824112997151
"2216","Pver_g2758","Transport","Symbiotic nutrient exchange and signaling pathways",4.04533039226786,1.90283012133333
"2217","Pver_g3032","Transport","Symbiotic nutrient exchange and signaling pathways",6.84360143953563,3.06101930252525
"2218","Pver_g3125","Transport","Symbiotic nutrient exchange and signaling pathways",5.55982286568003,3.12354520989583
"2219","Pver_g3403","Transport","Symbiotic nutrient exchange and signaling pathways",7.31408886518266,1.1507266
"2220","Pver_g3692","Transport","Symbiotic nutrient exchange and signaling pathways",6.17419970342881,10.128458127451
"2221","Pver_g3708","Transport","Symbiotic nutrient exchange and signaling pathways",4.73596910347834,6.7913467537037
"2222","Pver_g4268","Transport","Symbiotic nutrient exchange and signaling pathways",6.08283966810231,4.71216187446808
"2223","Pver_g4549","Transport","Symbiotic nutrient exchange and signaling pathways",5.45615934864067,2.44800357959184
"2224","Pver_g5268","Transport","Symbiotic nutrient exchange and signaling pathways",5.70342327080892,3.76285299007092
"2225","Pver_g5456","Transport","Symbiotic nutrient exchange and signaling pathways",5.80431539674983,4.8336903942029
"2226","Pver_g5457","Transport","Symbiotic nutrient exchange and signaling pathways",5.22132741294752,3.90038690574713
"2227","Pver_g5684","Transport","Symbiotic nutrient exchange and signaling pathways",4.62786380047433,1.677320648
"2228","Pver_g5716","Transport","Symbiotic nutrient exchange and signaling pathways",5.93979088448242,18.8249852814815
"2229","Pver_g6364","Transport","Symbiotic nutrient exchange and signaling pathways",3.31089807602467,2.18703374444444
"2230","Pver_g6365","Transport","Symbiotic nutrient exchange and signaling pathways",2.78722835836399,34.46711194
"2231","Pver_g6780","Transport","Symbiotic nutrient exchange and signaling pathways",1.10077314779962,1.55360272564103
"2232","Pver_g6974","Transport","Symbiotic nutrient exchange and signaling pathways",4.83973316936924,2.48920212266667
"2233","Pver_g7088","Transport","Symbiotic nutrient exchange and signaling pathways",3.1745289857133,12.8889832215686
"2234","Pver_g7513","Transport","Symbiotic nutrient exchange and signaling pathways",4.92582876665437,2.54895442666667
"2235","Pver_g7828","Transport","Symbiotic nutrient exchange and signaling pathways",3.63208579136725,1.2290945
"2236","Pver_g8123","Transport","Symbiotic nutrient exchange and signaling pathways",7.55914581542317,8.48948936128093
"2237","Pver_g8197","Transport","Symbiotic nutrient exchange and signaling pathways",4.20911070756941,1.90405870107527
"2238","Pver_g8990","Transport","Symbiotic nutrient exchange and signaling pathways",6.37981165618457,4.64060948916667
"2239","Pver_g9099","Transport","Symbiotic nutrient exchange and signaling pathways",3.00323541146883,1.06981281212121
"2240","Pver_g9497","Transport","Symbiotic nutrient exchange and signaling pathways",0.490227464936372,1.22103154313725
"2241","Pver_g9852","Transport","Symbiotic nutrient exchange and signaling pathways",1.70368990546969,5.79715981737089
"2242","Pver_g9894","Transport","Symbiotic nutrient exchange and signaling pathways",1.24586597052288,1.15687623333333
"2243","Pver_g10271","Transport","Symbiotic nutrient exchange and signaling pathways",9.10666602950915,7.30983971333333
"2244","Pver_g10767","Transport","Symbiotic nutrient exchange and signaling pathways",1.32624969403936,1.57889771111111
"2245","Pver_g10943","Transport","Symbiotic nutrient exchange and signaling pathways",2.94140334217864,2.15549233157895
"2246","Pver_g11236","Transport","Symbiotic nutrient exchange and signaling pathways",6.70634100949074,1.82016568133333
"2247","Pver_g11393","Transport","Symbiotic nutrient exchange and signaling pathways",6.12880924898449,5.42453788764045
"2248","Pver_g11495","Transport","Symbiotic nutrient exchange and signaling pathways",3.36449130807732,1.00179616
"2249","Pver_g11646","Transport","Symbiotic nutrient exchange and signaling pathways",2.27042152684176,7.32974784761905
"2250","Pver_g11707","Transport","Symbiotic nutrient exchange and signaling pathways",5.41685960168774,0.887559894444444
"2251","Pver_g11916","Transport","Symbiotic nutrient exchange and signaling pathways",4.25557676023931,5.34641266231884
"2252","Pver_g12125","Transport","Symbiotic nutrient exchange and signaling pathways",7.53751199256511,3.20790496775956
"2253","Pver_g12210","Transport","Symbiotic nutrient exchange and signaling pathways",4.51086110147397,3.25868000610329
"2254","Pver_g12692","Transport","Symbiotic nutrient exchange and signaling pathways",6.34659631854421,6.410931085
"2255","Pver_g12959","Transport","Symbiotic nutrient exchange and signaling pathways",0.307025314620174,1.41110427142857
"2256","Pver_g13597","Transport","Symbiotic nutrient exchange and signaling pathways",4.20439779108088,1.23852126296296
"2257","Pver_g13624","Transport","Symbiotic nutrient exchange and signaling pathways",6.80713633995239,4.72498565505618
"2258","Pver_g13875","Transport","Symbiotic nutrient exchange and signaling pathways",4.72939898912788,5.45780605061728
"2259","Pver_g13954","Transport","Symbiotic nutrient exchange and signaling pathways",6.76385127280225,2.14880468095238
"2260","Pver_g13997","Transport","Symbiotic nutrient exchange and signaling pathways",0.356105342695001,4.00746387636364
"2261","Pver_g14263","Transport","Symbiotic nutrient exchange and signaling pathways",3.53974904346725,3.20524264656863
"2262","Pver_g14301","Transport","Symbiotic nutrient exchange and signaling pathways",0.192795061889594,0.980302373333333
"2263","Pver_g14367","Transport","Symbiotic nutrient exchange and signaling pathways",1.99381549108038,1.61343590277778
"2264","Pver_g14705","Transport","Symbiotic nutrient exchange and signaling pathways",2.71942773021806,1.87669137419355
"2265","Pver_g15177","Transport","Symbiotic nutrient exchange and signaling pathways",4.97168527576698,4.23199133508772
"2266","Pver_g15249","Transport","Symbiotic nutrient exchange and signaling pathways",4.70112815655046,1.34869054074074
"2267","Pver_g15250","Transport","Symbiotic nutrient exchange and signaling pathways",1.72656553361846,2.26617837606838
"2268","Pver_g15492","Transport","Symbiotic nutrient exchange and signaling pathways",7.28551472586758,19.6055813740741
"2269","Pver_g15701","Transport","Symbiotic nutrient exchange and signaling pathways",2.65681348367189,2.97416041302083
"2270","Pver_g16155","Transport","Symbiotic nutrient exchange and signaling pathways",3.65974302200929,1.64364842318841
"2271","Pver_g16193","Transport","Symbiotic nutrient exchange and signaling pathways",6.6314288913482,12.2504589673469
"2272","Pver_g16486","Transport","Symbiotic nutrient exchange and signaling pathways",5.99711213859142,53.6682845633333
"2273","Pver_g16631","Transport","Symbiotic nutrient exchange and signaling pathways",5.44399091417802,4.25452463076923
"2274","Pver_g16741","Transport","Symbiotic nutrient exchange and signaling pathways",0.42541412612917,1.61558375714286
"2275","Pver_g17274","Transport","Symbiotic nutrient exchange and signaling pathways",3.40110530518851,2.36042378547009
"2276","Pver_g17648","Transport","Symbiotic nutrient exchange and signaling pathways",0.523937061716697,1.3553119942029
"2277","Pver_g17684","Transport","Symbiotic nutrient exchange and signaling pathways",5.66481105638139,73.7059104944445
"2278","Pver_g17685","Transport","Symbiotic nutrient exchange and signaling pathways",2.68336036961512,2.36110116888889
"2279","Pver_g18083","Transport","Symbiotic nutrient exchange and signaling pathways",5.76866204677514,47.7891043428571
"2280","Pver_g18485","Transport","Symbiotic nutrient exchange and signaling pathways",5.27230160234668,3.8230811827451
"2281","Pver_g18543","Transport","Symbiotic nutrient exchange and signaling pathways",4.89177811987946,1.64416045
"2282","Pver_g18686","Transport","Symbiotic nutrient exchange and signaling pathways",3.5722857383118,4.61556215
"2283","Pver_g18842","Transport","Symbiotic nutrient exchange and signaling pathways",4.59079184704295,28.7390377166667
"2284","Pver_g19096","Transport","Symbiotic nutrient exchange and signaling pathways",2.4756716402405,1.66851102698413
"2285","Pver_g19534","Transport","Symbiotic nutrient exchange and signaling pathways",3.3494631735707,6.61982858333333
"2286","Pver_g22834","Transport","Symbiotic nutrient exchange and signaling pathways",4.8939357445305,1.36692807777778
"2287","Pver_g22900","Transport","Symbiotic nutrient exchange and signaling pathways",1.49829599081497,2.97016757555556
"2288","Pver_g25693","Transport","Symbiotic nutrient exchange and signaling pathways",5.25414274264194,3.4619094127451
"2289","Pver_g25926","Transport","Symbiotic nutrient exchange and signaling pathways",4.78595774520862,9.40861286666667
"2290","Pver_g25940","Transport","Symbiotic nutrient exchange and signaling pathways",4.80341033586774,1.84955658823529
"2291","Pver_g26140","Transport","Symbiotic nutrient exchange and signaling pathways",4.11254130722369,2.85017083269231
"2292","Pver_g26215","Transport","Symbiotic nutrient exchange and signaling pathways",0.0177611191381032,1.81979484285714
"2293","Pver_g26249","Transport","Symbiotic nutrient exchange and signaling pathways",2.90705664606001,1.55728570793651
"2294","Pver_novel_323_5de57afd","Transport","Symbiotic nutrient exchange and signaling pathways",0.0877001990415175,0.669291422222222
"2295","Pver_novel_327_5de57afd","Transport","Symbiotic nutrient exchange and signaling pathways",2.00666624014347,1.00908326363636
"2296","Pver_novel_592_5de57afd","Transport","Symbiotic nutrient exchange and signaling pathways",0.349632355239746,1.00907111666667
"2297","Pver_g12414","Transport","Symbiotic nutrient exchange and signaling pathways",2.80562754777829,2.38597778617886
"2298","Pver_g21839","Transport","Symbiotic nutrient exchange and signaling pathways",0.00642259072050458,1.65547041428571
"2299","Pver_g786","Transport","Symbiotic nutrient exchange and signaling pathways",0.150520736401357,1.511956128
"2300","Pver_g6089","Transport","Symbiotic nutrient exchange and signaling pathways",4.4173653586004,2.50533062156863
"2301","Pver_g8453","Transport","Symbiotic nutrient exchange and signaling pathways",0.182048044134166,3.09740955454545
"2302","Pver_g8454","Transport","Symbiotic nutrient exchange and signaling pathways",1.72065212796179,6.61402136763566
"2303","Pver_g16584","Transport","Symbiotic nutrient exchange and signaling pathways",1.06905572613386,1.30079676349206
"2304","Pver_g16762","Transport","Symbiotic nutrient exchange and signaling pathways",2.77002452909991,7.94044365190476
"2305","Pver_g17322","Transport","Symbiotic nutrient exchange and signaling pathways",3.04160867320029,15.5403093457294
"2306","Pver_g19346","Transport","Symbiotic nutrient exchange and signaling pathways",1.08375219384322,2.026539725
"2307","Pver_g89","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",0.371199158375622,2.43212721463415
"2308","Pver_g248","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",2.33178232803958,1.85944619784946
"2309","Pver_g1096","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",7.01596469428976,4.66535120493827
"2310","Pver_g2871","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",1.95347462242744,1.92073578602151
"2311","Pver_g2872","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",2.78097924605718,1.90116032424242
"2312","Pver_g2873","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",3.68709703501921,2.08284402727273
"2313","Pver_g3187","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",6.87780716117,1.775560068
"2314","Pver_g3387","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",5.64405927529019,29.731549425
"2315","Pver_g3991","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",1.38777168607138,0.918426803703704
"2316","Pver_g4070","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",2.88935503398777,1.70202617356322
"2317","Pver_g4157","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",6.77822889345743,3.92319630843374
"2318","Pver_g4165","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",1.75180080390373,1.53042878518518
"2319","Pver_g5841","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",6.05794337612131,2.12461817962963
"2320","Pver_g6100","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",1.48740116205233,1.25366722708333
"2321","Pver_g6101","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",4.63545459720491,3.2599546173913
"2322","Pver_g6365","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",2.78722835836399,34.46711194
"2323","Pver_g6371","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",2.39364726981181,1.85555010689655
"2324","Pver_g6817","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",3.26168243805058,2.45127987851852
"2325","Pver_g6818","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",4.13344921683786,2.90720547724868
"2326","Pver_g7697","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",3.96064779245673,21.7455339777778
"2327","Pver_g8197","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",4.20911070756941,1.90405870107527
"2328","Pver_g9099","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",3.00323541146883,1.06981281212121
"2329","Pver_g9147","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",0.0352300470517826,0.978016693333333
"2330","Pver_g9349","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",2.46933251158892,1.31202927962963
"2331","Pver_g9450","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",6.85801300288945,4.39959897037037
"2332","Pver_g10022","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",2.75024030829172,1.18337308
"2333","Pver_g13193","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",1.19294201278456,1.45553956825397
"2334","Pver_g13567","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",2.50390473568853,4.147578040625
"2335","Pver_g13846","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",2.02965432338518,1.96961063111111
"2336","Pver_g14367","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",1.99381549108038,1.61343590277778
"2337","Pver_g14804","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",7.83960050152821,3.58554737650273
"2338","Pver_g17499","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",0.612834010501413,1.64856299166667
"2339","Pver_g20319","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",0.0401911673249092,1.69029679615385
"2340","Pver_g23846","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",0.856439213181129,1.29556937254902
"2341","Pver_g26080","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",2.78714823224471,0.771273791666667
"2342","Pver_g11387","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",3.78309626195615,1.25746044242424
"2343","Pver_g11501","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",0.891761418380107,0.826237966666667
"2344","Pver_g11502","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",4.54099624103721,0.71985870952381
"2345","Pver_g11504","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",3.76651960365611,2.82238024269006
"2346","Pver_g22322","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",0.372978643890879,8.53949825238095
"2347","Pver_g299","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",5.50006363261223,22.9370158466667
"2348","Pver_g416","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",5.46098795516305,5.70190382298851
"2349","Pver_g632","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",0.678907473354126,1.47233305087719
"2350","Pver_g633","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",5.68049803725381,8.07821658888889
"2351","Pver_g911","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",6.87023930396232,9.4589247051282
"2352","Pver_g963","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",6.04831787486389,7.54916563921569
"2353","Pver_g1072","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",0.523798676000757,1.88673326321839
"2354","Pver_g3988","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",6.57575870148913,2.33270047395833
"2355","Pver_g3990","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",2.26905515005194,2.07658390720721
"2356","Pver_g4141","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",5.11462905531062,17.8597643142857
"2357","Pver_g4316","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",10.1393830840471,2.01912914583333
"2358","Pver_g5913","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",4.38535389930271,1.72202222133333
"2359","Pver_g6009","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",7.34727173348276,4.2733395974359
"2360","Pver_g6061","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",0.949707141302394,1.04919004814815
"2361","Pver_g6063","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",4.21038187630534,2.62917477160494
"2362","Pver_g6086","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",6.98606536333802,4.260840644
"2363","Pver_g6090","Transmembrane transporter activity","Symbiotic nutrient exchange and signaling pathways",0.46036737274368,1.96788505675676
