"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust"
"13216","GO:0071681",1,0.990118555857205,0,1,"cellular response to indole-3-methanol","BP",1
"13236","GO:0071726",1,0.980313571263949,0,2,"cellular response to diacyl bacterial lipopeptide","BP",1
"13254","GO:0071800",1,0.945693786504692,0,6,"podosome assembly","BP",1
"13273","GO:0071872",1,0.927691495657264,0,8,"cellular response to epinephrine stimulus","BP",1
"13280","GO:0071895",1,0.990236160033409,0,1,"odontoblast differentiation","BP",1
"13284","GO:0071901",1,0.853468210400961,0,16,"negative regulation of protein serine/threonine kinase activity","BP",1
"13312","GO:0071962",1,0.992030573303644,0,1,"mitotic sister chromatid cohesion, centromeric","BP",1
"13332","GO:0072033",1,0.990118555857205,0,1,"renal vesicle formation","BP",1
"13337","GO:0072049",1,0.989599917500117,0,2,"comma-shaped body morphogenesis","BP",1
"13354","GO:0072091",1,0.906384134291245,0,10,"regulation of stem cell proliferation","BP",1
"13362","GO:0072114",1,0.96719138339469,0,4,"pronephros morphogenesis","BP",1
"13373","GO:0072141",1,0.989599917500117,0,2,"renal interstitial fibroblast development","BP",1
"13374","GO:0072144",1,0.929828537871093,0,10,"glomerular mesangial cell development","BP",1
"13392","GO:0072182",1,0.990118555857205,0,1,"regulation of nephron tubule epithelial cell differentiation","BP",1
"13412","GO:0072235",1,0.904225262900795,0,12,"metanephric distal tubule development","BP",1
"13420","GO:0072282",1,0.989599917500117,0,2,"metanephric nephron tubule morphogenesis","BP",1
"13471","GO:0072527",1,0.993220774993613,0,1,"pyrimidine-containing compound metabolic process","BP",1
"13489","GO:0072576",1,0.929322947944509,0,8,"liver morphogenesis","BP",1
"13516","GO:0072709",1,0.980335437126035,0,2,"cellular response to sorbitol","BP",1
"13532","GO:0072757",1,0.97111711831486,0,3,"cellular response to camptothecin","BP",1
"13615","GO:0086091",1,0.852699787359768,0,20,"regulation of heart rate by cardiac conduction","BP",1
"13731","GO:0090240",1,0.971692070517701,0,3,"positive regulation of histone H4 acetylation","BP",1
"13762","GO:0090297",1,0.980316891014938,0,2,"positive regulation of mitochondrial DNA replication","BP",1
"13841","GO:0090557",1,0.896828847459993,0,11,"establishment of endothelial intestinal barrier","BP",1
"13898","GO:0097022",1,0.980371554083079,0,2,"lymphocyte migration into lymph node","BP",1
"13925","GO:0097084",1,0.989599917500117,0,2,"vascular associated smooth muscle cell development","BP",1
"13926","GO:0097089",1,0.991507325833922,0,1,"methyl-branched fatty acid metabolic process","BP",1
"13945","GO:0097124",1,0.982791536611402,0,2,"cyclin A2-CDK2 complex","CC",1
"13953","GO:0097149",1,0.970615496145131,0,3,"centralspindlin complex","CC",1
"13969","GO:0097171",1,0.997684261029583,0,1,"ADP-L-glycero-beta-D-manno-heptose biosynthetic process","BP",1
"13977","GO:0097187",1,0.990236160033409,0,1,"dentinogenesis","BP",1
"14086","GO:0097479",1,0.977262689637245,0,3,"synaptic vesicle localization","BP",1
"14111","GO:0097543",1,0.887730651281279,0,20,"ciliary inversin compartment","CC",1
"14158","GO:0097731",1,0.876067947340749,0,14,"9+0 non-motile cilium","CC",1
"14165","GO:0097752",1,0.986144438569167,0,2,"regulation of DNA stability","BP",1
"14181","GO:0098528",1,0.99022931157255,0,1,"skeletal muscle fiber differentiation","BP",1
"14192","GO:0098560",1,0.992894837637357,0,1,"cytoplasmic side of late endosome membrane","CC",1
"14250","GO:0098735",1,0.970615550005598,0,3,"positive regulation of the force of heart contraction","BP",1
"14301","GO:0098847",1,0.991803314260956,0,1,"sequence-specific single stranded DNA binding","MF",1
"14320","GO:0098885",1,0.962049488318778,0,4,"modification of postsynaptic actin cytoskeleton","BP",1
"14332","GO:0098904",1,0.972386692304664,0,4,"regulation of AV node cell action potential","BP",1
"14384","GO:0099039",1,0.947460745586275,0,6,"sphingolipid translocation","BP",1
"14436","GO:0099183",1,0.970014781699007,0,4,"trans-synaptic signaling by BDNF, modulating synaptic transmission","BP",1
"14473","GO:0099560",1,0.90409007517922,0,11,"synaptic membrane adhesion","BP",1
"14517","GO:0101006",1,0.97713900905747,0,3,"protein histidine phosphatase activity","MF",1
"14583","GO:0106048",1,0.990128039034381,0,1,"spermidine deacetylation","BP",1
"14608","GO:0106263",1,0.961015452895682,0,4,"1-acylglycerophosphoserine O-acyltransferase activity","MF",1
"14632","GO:0106345",1,0.992048245976051,0,1,"glyoxylate reductase activity","MF",1
"14655","GO:0110085",1,0.98050888638214,0,2,"mitotic actomyosin contractile ring","CC",1
"14660","GO:0110099",1,0.992764855267324,0,1,"negative regulation of calcium import into the mitochondrion","BP",1
"14664","GO:0110113",1,0.983803283127998,0,2,"positive regulation of lipid transporter activity","BP",1
"14691","GO:0120048",1,0.990257926891864,0,1,"U6 snRNA (adenine-(43)-N(6))-methyltransferase activity","MF",1
"14759","GO:0140036",1,0.948051430974135,0,6,"ubiquitin-dependent protein binding","MF",1
"14881","GO:1900006",1,0.857914899685129,0,18,"positive regulation of dendrite development","BP",1
"14917","GO:1900103",1,0.949602652623333,0,6,"positive regulation of endoplasmic reticulum unfolded protein response","BP",1
"14994","GO:1900453",1,0.987656810630822,0,2,"negative regulation of long-term synaptic depression","BP",1
"14999","GO:1900535",1,0.992194314693663,0,1,"palmitic acid biosynthetic process","BP",1
"15019","GO:1901018",1,0.972386692304664,0,4,"positive regulation of potassium ion transmembrane transporter activity","BP",1
"15022","GO:1901021",1,0.972386692304664,0,4,"positive regulation of calcium ion transmembrane transporter activity","BP",1
"15069","GO:1901259",1,0.975815364277163,0,3,"chloroplast rRNA processing","BP",1
"15104","GO:1901492",1,0.993089234015446,0,1,"positive regulation of lymphangiogenesis","BP",1
"15135","GO:1901612",1,0.952739960936016,0,6,"cardiolipin binding","MF",1
"15197","GO:1901888",1,0.929002224129039,0,8,"regulation of cell junction assembly","BP",1
"15209","GO:1901969",1,0.990108087719216,0,1,"positive regulation of polynucleotide 3'-phosphatase activity","BP",1
"15210","GO:1901972",1,0.990108087719216,0,1,"positive regulation of DNA-5-methylcytosine glycosylase activity","BP",1
"15233","GO:1902033",1,0.937955764419322,0,7,"regulation of hematopoietic stem cell proliferation","BP",1
"15321","GO:1902455",1,0.994254474205565,0,1,"negative regulation of stem cell population maintenance","BP",1
"15338","GO:1902514",1,0.970810097840591,0,3,"regulation of calcium ion transmembrane transport via high voltage-gated calcium channel","BP",1
"15388","GO:1902686",1,0.990108087719216,0,1,"mitochondrial outer membrane permeabilization involved in programmed cell death","BP",1
"15391","GO:1902711",1,0.942595722611829,0,6,"GABA-A receptor complex","CC",1
"15421","GO:1902848",1,0.982211911796407,0,2,"negative regulation of neuronal signal transduction","BP",1
"15463","GO:1902966",1,0.952623640411451,0,5,"positive regulation of protein localization to early endosome","BP",1
"15492","GO:1903037",1,0.961012917185664,0,4,"regulation of leukocyte cell-cell adhesion","BP",1
"15498","GO:1903046",1,0.956653786801094,0,5,"meiotic cell cycle process","BP",1
"15507","GO:1903061",1,0.971260679926203,0,3,"positive regulation of protein lipidation","BP",1
"15526","GO:1903135",1,0.980849638086807,0,2,"cupric ion binding","MF",1
"15567","GO:1903288",1,0.980371554083079,0,2,"positive regulation of potassium ion import across plasma membrane","BP",1
"15606","GO:1903401",1,0.975903977738907,0,3,"L-lysine transmembrane transport","BP",1
"15613","GO:1903426",1,0.853270905650363,0,17,"regulation of reactive oxygen species biosynthetic process","BP",1
"15629","GO:1903461",1,0.990108087719216,0,1,"Okazaki fragment processing involved in mitotic DNA replication","BP",1
"15671","GO:1903598",1,0.845418568999709,0,22,"positive regulation of gap junction assembly","BP",1
"15687","GO:1903670",1,0.928718585719889,0,9,"regulation of sprouting angiogenesis","BP",1
"15721","GO:1903774",1,0.963978927065802,0,4,"positive regulation of viral budding via host ESCRT complex","BP",1
"15745","GO:1903850",1,0.995318172262409,0,1,"regulation of cristae formation","BP",1
"15752","GO:1903896",1,0.970814343703084,0,3,"positive regulation of IRE1-mediated unfolded protein response","BP",1
"15787","GO:1904045",1,0.947241303786085,0,6,"cellular response to aldosterone","BP",1
"15820","GO:1904178",1,0.988891772645156,0,2,"negative regulation of adipose tissue development","BP",1
"15858","GO:1904359",1,0.985453089668599,0,2,"regulation of spore germination","BP",1
"15915","GO:1904579",1,0.972923397390658,0,3,NA,NA,1
"15929","GO:1904640",1,0.973667980667646,0,3,"response to methionine","BP",1
"15978","GO:1904777",1,0.990291990279304,0,1,"negative regulation of protein localization to cell cortex","BP",1
"16018","GO:1904903",1,0.936121168285915,0,7,"ESCRT III complex disassembly","BP",1
"16028","GO:1904947",1,0.992259685547157,0,1,"folate import into mitochondrion","BP",1
"16054","GO:1905037",1,0.961651747666087,0,4,"autophagosome organization","BP",1
"16055","GO:1905039",1,0.833505330992085,0,22,"carboxylic acid transmembrane transport","BP",1
"16163","GO:1905477",1,0.961012917185557,0,4,"positive regulation of protein localization to membrane","BP",1
"16236","GO:1905869",1,0.990257926891864,0,1,"negative regulation of 3'-UTR-mediated mRNA stabilization","BP",1
"16252","GO:1905934",1,0.989599917500117,0,2,"negative regulation of cell fate determination","BP",1
"16258","GO:1990002",1,0.990780296278546,0,1,"methylglyoxal reductase (NADPH-dependent, acetol producing)","MF",1
"16283","GO:1990089",1,0.919902888147535,0,9,"response to nerve growth factor","BP",1
"16333","GO:1990266",1,0.941210368558623,0,7,"neutrophil migration","BP",1
"16340","GO:1990281",1,0.989391293154288,0,2,"efflux pump complex","CC",1
"16389","GO:1990460",1,0.980546734810159,0,2,"leptin receptor binding","MF",1
"16407","GO:1990548",1,0.992259685547157,0,1,"mitochondrial FAD transmembrane transport","BP",1
"16440","GO:1990709",1,0.992194314693663,0,1,"presynaptic active zone organization","BP",1
"16457","GO:1990758",1,0.992030573303644,0,1,"mitotic sister chromatid biorientation","BP",1
"16460","GO:1990763",1,0.971388991848926,0,3,"arrestin family protein binding","MF",1
"16507","GO:1990930",1,0.99531194066867,0,1,"mRNA N1-methyladenosine dioxygenase activity","MF",1
"16532","GO:2000022",1,0.992227395797259,0,1,"regulation of jasmonic acid mediated signaling pathway","BP",1
"16537","GO:2000031",1,0.992227395797259,0,1,"regulation of salicylic acid mediated signaling pathway","BP",1
"16539","GO:2000036",1,0.9238709370825,0,8,"regulation of stem cell population maintenance","BP",1
"16540","GO:2000042",1,0.938514197722484,0,7,"negative regulation of double-strand break repair via homologous recombination","BP",1
"16549","GO:2000055",1,0.990118555857205,0,1,"positive regulation of Wnt signaling pathway involved in dorsal/ventral axis specification","BP",1
"16582","GO:2000144",1,0.989210977759399,0,2,"positive regulation of DNA-templated transcription initiation","BP",1
"16619","GO:2000227",1,0.989599917500117,0,2,"negative regulation of pancreatic A cell differentiation","BP",1
"16627","GO:2000243",1,0.867269444066041,0,16,"positive regulation of reproductive process","BP",1
"16681","GO:2000370",1,0.92561580121962,0,8,"positive regulation of clathrin-dependent endocytosis","BP",1
"16701","GO:2000431",1,0.990108087719216,0,1,"regulation of cytokinesis, actomyosin contractile ring assembly","BP",1
"16708","GO:2000467",1,0.983803283127998,0,2,"positive regulation of glycogen (starch) synthase activity","BP",1
"16768","GO:2000671",1,0.980346977618869,0,2,"regulation of motor neuron apoptotic process","BP",1
"16813","GO:2000791",1,0.990404944529616,0,1,"negative regulation of mesenchymal cell proliferation involved in lung development","BP",1
"16838","GO:2000873",1,0.980354353784885,0,2,NA,NA,1
"16842","GO:2000973",1,0.961012917185664,0,4,"regulation of pro-B cell differentiation","BP",1
"16917","GO:2001252",1,0.9760123028637,0,3,"positive regulation of chromosome organization","BP",1
"57","GO:0000124",1,0.830583023562835,0,20,"SAGA complex","CC",1
"59","GO:0000127",1,0.949606652621557,0,6,"transcription factor TFIIIC complex","CC",1
"131","GO:0000288",1,0.98129920648444,0,3,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","BP",1
"199","GO:0000444",1,0.982676576436469,0,2,"MIS12/MIND type complex","CC",1
"238","GO:0000719",1,0.959115536191686,0,5,"photoreactive repair","BP",1
"317","GO:0000940",1,0.910882813744932,0,10,"outer kinetochore","CC",1
"349","GO:0001056",1,0.961998484215825,0,5,"RNA polymerase III activity","MF",1
"395","GO:0001518",1,0.923538980197067,0,8,"voltage-gated sodium channel complex","CC",1
"441","GO:0001640",1,0.877596741312792,0,14,"adenylate cyclase inhibiting G protein-coupled glutamate receptor activity","MF",1
"656","GO:0002049",1,0.98200441456339,0,3,"pyoverdine biosynthetic process","BP",1
"898","GO:0002824",1,0.994656487791821,0,2,"positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","BP",1
"919","GO:0002933",1,0.938940530797729,0,7,"lipid hydroxylation","BP",1
"1020","GO:0003219",1,0.90833384127703,0,13,"cardiac right ventricle formation","BP",1
"1257","GO:0003986",1,0.975425950506605,0,3,"acetyl-CoA hydrolase activity","MF",1
"1562","GO:0004532",1,0.950170284333365,0,6,"exoribonuclease activity","MF",1
"1806","GO:0004971",1,0.981086862887701,0,2,"AMPA glutamate receptor activity","MF",1
"1995","GO:0005527",1,0.991582137287281,0,1,"macrolide binding","MF",1
"2020","GO:0005606",1,0.986189379214012,0,2,"laminin-1 complex","CC",1
"2021","GO:0005607",1,0.986189379214012,0,2,"laminin-2 complex","CC",1
"2076","GO:0005726",1,0.961012917185446,0,4,"perichromatin fibrils","CC",1
"2309","GO:0006114",1,0.973303123685668,0,3,"glycerol biosynthetic process","BP",1
"2411","GO:0006297",1,0.961012917185528,0,4,"nucleotide-excision repair, DNA gap filling","BP",1
"2479","GO:0006415",1,0.942971456757844,0,8,"translational termination","BP",1
"3406","GO:0008401",1,0.938940530797729,0,7,"retinoic acid 4-hydroxylase activity","MF",1
"3452","GO:0008483",1,0.833585159649474,0,23,"transaminase activity","MF",1
"3493","GO:0008568",1,0.942598723774642,0,6,"microtubule severing ATPase activity","MF",1
"3518","GO:0008616",1,0.996226234509125,0,1,"queuosine biosynthetic process","BP",1
"3531","GO:0008649",1,0.922939641424367,0,9,"rRNA methyltransferase activity","MF",1
"3583","GO:0008773",1,0.990223506678535,0,1,"[protein-PII] uridylyltransferase activity","MF",1
"3825","GO:0009317",1,0.985193975861765,0,2,"acetyl-CoA carboxylase complex","CC",1
"3916","GO:0009583",1,0.946585016951931,0,8,"detection of light stimulus","BP",1
"3972","GO:0009735",1,0.990119465567106,0,1,"response to cytokinin","BP",1
"4094","GO:0010027",1,0.990223506678535,0,1,"thylakoid membrane organization","BP",1
"4175","GO:0010286",1,0.965027106665799,0,4,"heat acclimation","BP",1
"4478","GO:0014012",1,0.989955219353216,0,2,"peripheral nervous system axon regeneration","BP",1
"4702","GO:0015386",1,0.963064698319218,0,4,"potassium:proton antiporter activity","MF",1
"4864","GO:0015926",1,0.987779881865938,0,2,"glucosidase activity","MF",1
"4982","GO:0016243",1,0.981200644583618,0,2,"regulation of autophagosome size","BP",1
"5072","GO:0016460",1,0.960816928852277,0,6,"myosin II complex","CC",1
"5212","GO:0016803",1,0.986674931568356,0,2,"ether hydrolase activity","MF",1
"5675","GO:0019788",1,0.977132425919402,0,3,"NEDD8 transferase activity","MF",1
"5682","GO:0019808",1,0.98952010131043,0,2,"polyamine binding","MF",1
"5683","GO:0019809",1,0.98952010131043,0,2,"spermidine binding","MF",1
"5873","GO:0021812",1,0.986189379214012,0,2,"neuronal-glial interaction involved in cerebral cortex radial glia guided migration","BP",1
"6499","GO:0031076",1,0.892335723738575,0,12,"embryonic camera-type eye development","BP",1
"6556","GO:0031205",1,0.994107688516214,0,1,"endoplasmic reticulum Sec complex","CC",1
"6573","GO:0031235",1,0.983540931943562,0,2,NA,NA,1
"6673","GO:0031427",1,0.982143926309694,0,2,"response to methotrexate","BP",1
"6730","GO:0031540",1,0.990119465567106,0,1,"regulation of anthocyanin biosynthetic process","BP",1
"6823","GO:0031934",1,0.990676845726227,0,1,"mating-type region heterochromatin","CC",1
"6851","GO:0031998",1,0.970615496145186,0,3,"regulation of fatty acid beta-oxidation","BP",1
"6939","GO:0032211",1,0.878460914725613,0,17,"negative regulation of telomere maintenance via telomerase","BP",1
"6943","GO:0032222",1,0.958588159897031,0,5,"regulation of synaptic transmission, cholinergic","BP",1
"7001","GO:0032358",1,0.983574553202679,0,2,"oxidized pyrimidine DNA binding","MF",1
"7053","GO:0032452",1,0.945084157344076,0,6,"histone demethylase activity","MF",1
"7154","GO:0032703",1,0.911838757991481,0,10,"negative regulation of interleukin-2 production","BP",1
"7921","GO:0035158",1,0.975252103494196,0,3,"regulation of tube diameter, open tracheal system","BP",1
"8038","GO:0035372",1,0.962215183701766,0,4,"protein localization to microtubule","BP",1
"8077","GO:0035497",1,0.981094759178879,0,2,"cAMP response element binding","MF",1
"8189","GO:0035733",1,0.980751966052339,0,2,"hepatic stellate cell activation","BP",1
"8196","GO:0035752",1,0.981200644583618,0,2,"lysosomal lumen pH elevation","BP",1
"8329","GO:0036108",1,0.996147194440903,0,1,"4-amino-4-deoxy-alpha-L-arabinopyranosyl undecaprenyl phosphate biosynthetic process","BP",1
"8455","GO:0036496",1,0.991088573271775,0,1,"regulation of translational initiation by eIF2 alpha dephosphorylation","BP",1
"8543","GO:0039502",1,0.954647536865543,0,9,"suppression by virus of host type I interferon-mediated signaling pathway","BP",1
"8590","GO:0040001",1,0.944097698926604,0,6,"establishment of mitotic spindle localization","BP",1
"8721","GO:0042288",1,0.847354044083961,0,20,"MHC class I protein binding","MF",1
"8803","GO:0042490",1,0.984521521278911,0,3,"mechanoreceptor differentiation","BP",1
"8964","GO:0042856",1,0.991088573271775,0,1,"eugenol catabolic process","BP",1
"9081","GO:0043165",1,0.990305781510258,0,2,"Gram-negative-bacterium-type cell outer membrane assembly","BP",1
"9131","GO:0043257",1,0.986189379214012,0,2,"laminin-8 complex","CC",1
"9132","GO:0043259",1,0.986189379214012,0,2,"laminin-10 complex","CC",1
"9183","GO:0043373",1,0.991306624683123,0,1,"CD4-positive, alpha-beta T cell lineage commitment","BP",1
"9230","GO:0043489",1,0.964604590259318,0,4,"RNA stabilization","BP",1
"9414","GO:0044182",1,0.977109895141379,0,3,"filamentous growth of a population of unicellular organisms","BP",1
"9685","GO:0045185",1,0.96845032968382,0,5,"maintenance of protein location","BP",1
"9709","GO:0045244",1,0.980572067314225,0,2,"succinate-CoA ligase complex (GDP-forming)","CC",1
"9721","GO:0045292",1,0.859460810625742,0,17,"mRNA cis splicing, via spliceosome","BP",1
"9735","GO:0045324",1,0.907571581011836,0,10,"late endosome to vacuole transport","BP",1
"9785","GO:0045580",1,0.964552643602359,0,4,"regulation of T cell differentiation","BP",1
"9869","GO:0045738",1,0.983574553202679,0,2,"negative regulation of DNA repair","BP",1
"9971","GO:0045953",1,0.985398507363046,0,2,"negative regulation of natural killer cell mediated cytotoxicity","BP",1
"10520","GO:0048205",1,0.977311242823011,0,3,"COPI coating of Golgi vesicle","BP",1
"10876","GO:0050269",1,0.991088573271775,0,1,"coniferyl-aldehyde dehydrogenase activity","MF",1
"10898","GO:0050431",1,0.971041179287083,0,3,"transforming growth factor beta binding","MF",1
"11001","GO:0050803",1,0.875865737066007,0,14,"regulation of synapse structure or activity","BP",1
"11148","GO:0051083",1,0.972558186730868,0,3,"'de novo' cotranslational protein folding","BP",1
"11302","GO:0051410",1,0.981000386419617,0,2,"detoxification of nitrogen compound","BP",1
"11371","GO:0051597",1,0.818731643633772,0,21,"response to methylmercury","BP",1
"11451","GO:0051790",1,0.990223506678535,0,1,"short-chain fatty acid biosynthetic process","BP",1
"11496","GO:0051924",1,0.856594106762877,0,17,"regulation of calcium ion transport","BP",1
"11501","GO:0051936",1,0.905570302888706,0,10,"gamma-aminobutyric acid reuptake","BP",1
"11560","GO:0052693",1,0.996226234509125,0,1,"epoxyqueuosine reductase activity","MF",1
"11667","GO:0060005",1,0.944946895575043,0,6,"vestibular reflex","BP",1
"11668","GO:0060008",1,0.991306624683123,0,1,"Sertoli cell differentiation","BP",1
"11669","GO:0060009",1,0.942420406916545,0,9,"Sertoli cell development","BP",1
"11836","GO:0060303",1,0.980373483401438,0,2,NA,NA,1
"11840","GO:0060309",1,0.991306624683123,0,1,"elastin catabolic process","BP",1
"11900","GO:0060413",1,0.916512289051184,0,12,"atrial septum morphogenesis","BP",1
"12085","GO:0060829",1,0.990223506678535,0,1,"negative regulation of canonical Wnt signaling pathway involved in neural plate anterior/posterior pattern formation","BP",1
"12116","GO:0060930",1,0.990223506678535,0,1,"sinoatrial node cell fate commitment","BP",1
"12270","GO:0061368",1,0.984521521278911,0,3,"behavioral response to formalin induced pain","BP",1
"12290","GO:0061436",1,0.930290320613533,0,8,"establishment of skin barrier","BP",1
"12302","GO:0061481",1,0.983574553202679,0,2,"response to TNF agonist","BP",1
"12616","GO:0070198",1,0.965482569276114,0,4,"protein localization to chromosome, telomeric region","BP",1
"12730","GO:0070475",1,0.968840452211268,0,5,"rRNA base methylation","BP",1
"12870","GO:0070852",1,0.964466885577651,0,4,"cell body fiber","CC",1
"12985","GO:0071159",1,0.983574553202679,0,2,"NF-kappaB complex","CC",1
"13564","GO:0080111",1,0.92219073835433,0,9,"DNA demethylation","BP",1
"13738","GO:0090258",1,0.899011837830904,0,11,"negative regulation of mitochondrial fission","BP",1
"13774","GO:0090314",1,0.883165799454711,0,14,"positive regulation of protein targeting to membrane","BP",1
"13797","GO:0090384",1,0.981200644583618,0,2,"phagosome-lysosome docking","BP",1
"13822","GO:0090494",1,0.990443934711392,0,1,"dopamine uptake","BP",1
"14215","GO:0098641",1,0.991088573271775,0,1,"cadherin binding involved in cell-cell adhesion","MF",1
"14315","GO:0098879",1,0.983681836292644,0,2,"structural constituent of postsynaptic specialization","MF",1
"14454","GO:0099519",1,0.961012917185528,0,4,"dense core granule cytoskeletal transport","BP",1
"14458","GO:0099525",1,0.961012917185446,0,4,"presynaptic dense core vesicle exocytosis","BP",1
"14498","GO:0099621",1,0.996147194440903,0,1,"undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase activity","MF",1
"14516","GO:0101005",1,0.972913083253713,0,3,"deubiquitinase activity","MF",1
"14518","GO:0101020",1,0.938940530797729,0,7,"estrogen 16-alpha-hydroxylase activity","MF",1
"14519","GO:0101021",1,0.938940530797729,0,7,"estrogen 2-hydroxylase activity","MF",1
"14908","GO:1900079",1,0.981200644583618,0,2,"regulation of arginine biosynthetic process","BP",1
"15114","GO:1901534",1,0.942097737938886,0,6,"positive regulation of hematopoietic progenitor cell differentiation","BP",1
"15121","GO:1901567",1,0.991088573271775,0,1,"fatty acid derivative binding","MF",1
"15129","GO:1901588",1,0.98110472083344,0,2,"dendritic microtubule","CC",1
"15348","GO:1902546",1,0.983574553202679,0,2,"positive regulation of DNA N-glycosylase activity","BP",1
"15350","GO:1902553",1,0.990676845726227,0,1,"positive regulation of catalase activity","BP",1
"15455","GO:1902953",1,0.961423033818441,0,5,"positive regulation of ER to Golgi vesicle-mediated transport","BP",1
"15497","GO:1903044",1,0.927744282258306,0,8,"protein localization to membrane raft","BP",1
"15519","GO:1903097",1,0.980373483401438,0,2,NA,NA,1
"15564","GO:1903277",1,0.990535457797614,0,1,"negative regulation of sodium ion export across plasma membrane","BP",1
"15607","GO:1903407",1,0.990535457797614,0,1,"negative regulation of P-type sodium:potassium-exchanging transporter activity","BP",1
"15637","GO:1903510",1,0.982453637359959,0,3,"mucopolysaccharide metabolic process","BP",1
"15806","GO:1904109",1,0.924654618901341,0,9,"positive regulation of cholesterol import","BP",1
"15868","GO:1904395",1,0.939526440291248,0,7,"positive regulation of skeletal muscle acetylcholine-gated channel clustering","BP",1
"15981","GO:1904781",1,0.972140030212452,0,3,"positive regulation of protein localization to centrosome","BP",1
"16006","GO:1904874",1,0.955079058055117,0,5,"positive regulation of telomerase RNA localization to Cajal body","BP",1
"16021","GO:1904925",1,0.955805200437497,0,5,"positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization","BP",1
"16060","GO:1905053",1,0.983574553202679,0,2,"positive regulation of base-excision repair","BP",1
"16082","GO:1905162",1,0.981200644583618,0,2,"regulation of phagosome maturation","BP",1
"16092","GO:1905188",1,0.990443934711392,0,1,"positive regulation of metaphase/anaphase transition of meiosis I","BP",1
"16430","GO:1990646",1,0.981674759311862,0,2,"cellular response to prolactin","BP",1
"16476","GO:1990822",1,0.95457876918811,0,6,"basic amino acid transmembrane transport","BP",1
"16925","GO:2001272",1,0.983574553202679,0,2,"positive regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis","BP",1
"14","GO:0000022",1,0.980314379809381,0,2,"mitotic spindle elongation","BP",1
"232","GO:0000711",1,0.982473927883394,0,2,"meiotic DNA repair synthesis","BP",1
"239","GO:0000720",1,0.947654409047555,0,6,"pyrimidine dimer repair by nucleotide-excision repair","BP",1
"245","GO:0000729",1,0.91646517458647,0,10,"DNA double-strand break processing","BP",1
"268","GO:0000796",1,0.951504898426796,0,5,"condensin complex","CC",1
"286","GO:0000823",1,0.993797751474806,0,1,"inositol-1,4,5-trisphosphate 6-kinase activity","MF",1
"287","GO:0000824",1,0.993797751474806,0,1,"inositol tetrakisphosphate 3-kinase activity","MF",1
"292","GO:0000831",1,0.990116030568392,0,1,"inositol hexakisphosphate 6-kinase activity","MF",1
"318","GO:0000943",1,0.990108173932732,0,1,"retrotransposon nucleocapsid","CC",1
"330","GO:0000974",1,0.82640402260467,0,21,"Prp19 complex","CC",1
"338","GO:0000995",1,0.95164323824804,0,5,"RNA polymerase III general transcription initiation factor activity","MF",1
"392","GO:0001510",1,0.881769137734725,0,16,"RNA methylation","BP",1
"402","GO:0001530",1,0.888205615099996,0,13,"lipopolysaccharide binding","MF",1
"535","GO:0001787",1,0.966544382228525,0,4,"natural killer cell proliferation","BP",1
"567","GO:0001866",1,0.966544382228525,0,4,"NK T cell proliferation","BP",1
"577","GO:0001888",1,0.990184088738636,0,1,"glucuronyl-galactosyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity","MF",1
"632","GO:0001993",1,0.891864038969028,0,13,"regulation of systemic arterial blood pressure by norepinephrine-epinephrine","BP",1
"634","GO:0002001",1,0.99033604811257,0,1,"renin secretion into blood stream","BP",1
"698","GO:0002119",1,0.874026199299032,0,15,"nematode larval development","BP",1
"736","GO:0002199",1,0.919031815642109,0,9,"zona pellucida receptor complex","CC",1
"821","GO:0002532",1,0.949085536089552,0,6,"production of molecular mediator involved in inflammatory response","BP",1
"922","GO:0002940",1,0.990108087719271,0,1,"tRNA N2-guanine methylation","BP",1
"1109","GO:0003430",1,0.979997720599902,0,3,"growth plate cartilage chondrocyte growth","BP",1
"1220","GO:0003935",1,0.988101120125202,0,3,"GTP cyclohydrolase II activity","MF",1
"1289","GO:0004034",1,0.981455844215037,0,3,"aldose 1-epimerase activity","MF",1
"1340","GO:0004111",1,0.931039831189608,0,9,"creatine kinase activity","MF",1
"1348","GO:0004122",1,0.990108087719271,0,1,"cystathionine beta-synthase activity","MF",1
"1414","GO:0004316",1,0.962542755824871,0,5,"3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity","MF",1
"1434","GO:0004343",1,0.990714644198977,0,1,"glucosamine 6-phosphate N-acetyltransferase activity","MF",1
"1513","GO:0004466",1,0.990860900651386,0,1,"long-chain-acyl-CoA dehydrogenase activity","MF",1
"1522","GO:0004477",1,0.984746493416193,0,2,"methenyltetrahydrofolate cyclohydrolase activity","MF",1
"1530","GO:0004488",1,0.984746493416193,0,2,"methylenetetrahydrofolate dehydrogenase (NADP+) activity","MF",1
"1543","GO:0004505",1,0.984371809408605,0,2,"phenylalanine 4-monooxygenase activity","MF",1
"1739","GO:0004809",1,0.990108087719271,0,1,"tRNA (guanine-N2-)-methyltransferase activity","MF",1
