"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust"
"14599","GO:0106227",1,0.990608737947676,0,1,"peptidyl-lysine glutarylation","BP",1
"14600","GO:0106229",1,0.990608737947676,0,1,"histone glutaryltransferase activity","MF",1
"14604","GO:0106245",1,0.967891149384964,0,4,"L-serine-phosphatidylethanolamine phosphatidyltransferase activity","MF",1
"14605","GO:0106258",1,0.990608841506949,0,1,"L-serine-phosphatidylcholine phosphatidyltransferase activity","MF",1
"14606","GO:0106261",1,0.990608737947676,0,1,"tRNA uridine(34) acetyltransferase activity","MF",1
"14618","GO:0106290",1,0.95494701585916,0,5,"trans-cinnamate-CoA ligase activity","MF",1
"14625","GO:0106321",1,0.990608737947676,0,1,"S-(hydroxymethyl)glutathione dehydrogenase NADP activity","MF",1
"14626","GO:0106322",1,0.990608737947676,0,1,"S-(hydroxymethyl)glutathione dehydrogenase NAD activity","MF",1
"14634","GO:0106363",1,0.990608737947676,0,1,"protein-cysteine methyltransferase activity","MF",1
"14635","GO:0106370",1,0.993595618161794,0,1,"protein-L-histidine N-pros-methyltransferase activity","MF",1
"14643","GO:0110020",1,0.990608737947676,0,1,"regulation of actomyosin structure organization","BP",1
"14645","GO:0110025",1,0.990608737947676,0,1,"DNA strand resection involved in replication fork processing","BP",1
"14650","GO:0110050",1,0.991564264592167,0,1,"deaminated glutathione amidase activity","MF",1
"14652","GO:0110053",1,0.921000551293026,0,9,"regulation of actin filament organization","BP",1
"14670","GO:0110152",1,0.99535354776801,0,1,"RNA NAD-cap (NAD-forming) hydrolase activity","MF",1
"14672","GO:0110155",1,0.99535354776801,0,1,"NAD-cap decapping","BP",1
"14677","GO:0120012",1,0.990608737947676,0,1,"intermembrane sphingolipid transfer","BP",1
"14681","GO:0120017",1,0.990608737947676,0,1,"ceramide transfer activity","MF",1
"14686","GO:0120035",1,0.855470155398439,0,19,"regulation of plasma membrane bounded cell projection organization","BP",1
"14693","GO:0120053",1,0.990608737947676,0,1,"ribitol beta-1,4-xylosyltransferase activity","MF",1
"14700","GO:0120111",1,0.966884177899188,0,5,"neuron projection cytoplasm","CC",1
"14703","GO:0120135",1,0.990608737947676,0,1,"distal portion of axoneme","CC",1
"14714","GO:0120169",1,0.990608737947676,0,1,"detection of cold stimulus involved in thermoception","BP",1
"14720","GO:0120193",1,0.919133343560527,0,11,"tight junction organization","BP",1
"14723","GO:0120205",1,0.990608737947676,0,1,"photoreceptor proximal connecting cilium","CC",1
"14726","GO:0120212",1,0.990608737947676,0,1,"sperm head-tail coupling apparatus","CC",1
"14755","GO:0140026",1,0.990608737947676,0,1,"contractile vacuole dissociation from plasma membrane","BP",1
"14756","GO:0140029",1,0.979590173293363,0,3,"exocytic process","BP",1
"14759","GO:0140036",1,0.952468339338245,0,6,"ubiquitin-dependent protein binding","MF",1
"14764","GO:0140065",1,0.990608737948175,0,1,"peptide butyryltransferase activity","MF",1
"14779","GO:0140157",1,0.990608737947676,0,1,"ammonium import across plasma membrane","BP",1
"14781","GO:0140196",1,0.990608737947676,0,1,"positive regulation of adenylate cyclase-activating adrenergic receptor signaling pathway involved in heart process","BP",1
"14782","GO:0140199",1,0.990608737947676,0,1,"negative regulation of adenylate cyclase-activating adrenergic receptor signaling pathway involved in heart process","BP",1
"14784","GO:0140212",1,0.990608737947676,0,1,"regulation of long-chain fatty acid import into cell","BP",1
"14790","GO:0140284",1,0.990608737947676,0,1,"endoplasmic reticulum-endosome membrane contact site","CC",1
"14791","GO:0140285",1,0.982594167372096,0,2,"endosome fission","BP",1
"14798","GO:0140296",1,0.990608737947676,0,1,"general transcription initiation factor binding","MF",1
"14801","GO:0140311",1,0.962706040396907,0,5,"protein sequestering activity","MF",1
"14806","GO:0140331",1,0.990608737947676,0,1,"aminophospholipid translocation","BP",1
"14808","GO:0140343",1,0.990608737947676,0,1,"phosphatidylserine transfer activity","MF",1
"14810","GO:0140346",1,0.990608737947676,0,1,"phosphatidylserine flippase activity","MF",1
"14812","GO:0140351",1,0.990608737947676,0,1,"glycosylceramide flippase activity","MF",1
"14815","GO:0140360",1,0.994853082184353,0,1,"cyclic-GMP-AMP transmembrane transporter activity","MF",1
"14816","GO:0140361",1,0.994853082184353,0,1,"cyclic-GMP-AMP transmembrane import across plasma membrane","BP",1
"14824","GO:0140467",1,0.990608737947676,0,1,"integrated stress response signaling","BP",1
"14830","GO:0140513",1,0.809022772840111,0,25,"nuclear protein-containing complex","CC",1
"14837","GO:0140552",1,0.988292617934097,0,2,"TEAD-YAP complex","CC",1
"14840","GO:0140569",1,0.990608737947676,0,1,"extraction of mislocalized protein from ER membrane","BP",1
"14844","GO:0140581",1,0.990608737947676,0,1,"P-type monovalent copper transporter activity","MF",1
"14850","GO:0140613",1,0.990608737947676,0,1,"P-type manganese transporter activity","MF",1
"14854","GO:0140650",1,0.990608737947676,0,1,"radial glia-guided pyramidal neuron migration","BP",1
"14863","GO:0150018",1,0.990608737947676,0,1,"basal dendrite development","BP",1
"14865","GO:0150033",1,0.990608737947676,0,1,"negative regulation of protein localization to lysosome","BP",1
"14866","GO:0150034",1,0.92178344330922,0,9,"distal axon","CC",1
"14872","GO:0150101",1,0.990698910096658,0,1,"regulation of microtubule anchoring at centrosome","BP",1
"14873","GO:0150103",1,0.990608737947676,0,1,"reactive gliosis","BP",1
"14886","GO:1900024",1,0.990608737947676,0,1,"regulation of substrate adhesion-dependent cell spreading","BP",1
"14888","GO:1900026",1,0.845269639273671,0,23,"positive regulation of substrate adhesion-dependent cell spreading","BP",1
"14893","GO:1900035",1,0.990608737947676,0,1,"negative regulation of cellular response to heat","BP",1
"14894","GO:1900036",1,0.990608737947676,0,1,"positive regulation of cellular response to heat","BP",1
"14897","GO:1900044",1,0.990608737947676,0,1,"regulation of protein K63-linked ubiquitination","BP",1
"14901","GO:1900063",1,0.990608737947676,0,1,"regulation of peroxisome organization","BP",1
"14904","GO:1900074",1,0.990608737947676,0,1,"negative regulation of neuromuscular synaptic transmission","BP",1
"14921","GO:1900112",1,0.990608737947676,0,1,"regulation of histone H3-K9 trimethylation","BP",1
"14922","GO:1900113",1,0.975065675610786,0,3,"negative regulation of histone H3-K9 trimethylation","BP",1
"14923","GO:1900114",1,0.990608737947676,0,1,"positive regulation of histone H3-K9 trimethylation","BP",1
"14924","GO:1900118",1,0.989605516947189,0,2,"negative regulation of execution phase of apoptosis","BP",1
"14925","GO:1900119",1,0.943528715003206,0,7,"positive regulation of execution phase of apoptosis","BP",1
"14929","GO:1900127",1,0.990608737948127,0,1,"positive regulation of hyaluronan biosynthetic process","BP",1
"14939","GO:1900168",1,0.991586753911723,0,1,"positive regulation of glial cell-derived neurotrophic factor production","BP",1
"14955","GO:1900221",1,0.992805676251624,0,1,"regulation of amyloid-beta clearance","BP",1
"14959","GO:1900227",1,0.959003039579126,0,5,"positive regulation of NLRP3 inflammasome complex assembly","BP",1
"14968","GO:1900248",1,0.990608737947676,0,1,"negative regulation of cytoplasmic translational elongation","BP",1
"14995","GO:1900454",1,0.99115156724645,0,1,"positive regulation of long-term synaptic depression","BP",1
"15002","GO:1900731",1,0.990608737947676,0,1,"positive regulation of adenylate cyclase-inhibiting opioid receptor signaling pathway","BP",1
"15004","GO:1900738",1,0.990608737947676,0,1,"positive regulation of phospholipase C-activating G protein-coupled receptor signaling pathway","BP",1
"15012","GO:1900825",1,0.990608737947676,0,1,"regulation of membrane depolarization during cardiac muscle cell action potential","BP",1
"15027","GO:1901031",1,0.990608737947676,0,1,"regulation of response to reactive oxygen species","BP",1
"15028","GO:1901044",1,0.990608737947676,0,1,"protein polyubiquitination involved in nucleus-associated proteasomal ubiquitin-dependent protein catabolic process","BP",1
"15056","GO:1901203",1,0.98413750714025,0,3,"positive regulation of extracellular matrix assembly","BP",1
"15082","GO:1901340",1,0.990608737947676,0,1,"negative regulation of store-operated calcium channel activity","BP",1
"15094","GO:1901385",1,0.990608737947676,0,1,"regulation of voltage-gated calcium channel activity","BP",1
"15098","GO:1901394",1,0.968126742153114,0,4,"positive regulation of transforming growth factor beta1 activation","BP",1
"15101","GO:1901474",1,0.990608737947676,0,1,"azole transmembrane transporter activity","MF",1
"15106","GO:1901509",1,0.978492593998719,0,3,"regulation of endothelial tube morphogenesis","BP",1
"15108","GO:1901524",1,0.990608737947676,0,1,"regulation of mitophagy","BP",1
"15109","GO:1901525",1,0.990608737947676,0,1,"negative regulation of mitophagy","BP",1
"15113","GO:1901533",1,0.981305164780897,0,2,"negative regulation of hematopoietic progenitor cell differentiation","BP",1
"15116","GO:1901556",1,0.990608737947676,0,1,"response to candesartan","BP",1
"15117","GO:1901558",1,0.990608737947676,0,1,"response to metformin","BP",1
"15126","GO:1901581",1,0.990608737947676,0,1,"negative regulation of telomeric RNA transcription from RNA pol II promoter","BP",1
"15127","GO:1901582",1,0.990608737947676,0,1,"positive regulation of telomeric RNA transcription from RNA pol II promoter","BP",1
"15128","GO:1901585",1,0.983283196561035,0,3,"regulation of acid-sensing ion channel activity","BP",1
"15144","GO:1901642",1,0.950462787209042,0,7,"nucleoside transmembrane transport","BP",1
"15156","GO:1901675",1,0.990608737947676,0,1,"negative regulation of histone H3-K27 acetylation","BP",1
"15158","GO:1901682",1,0.889471017540738,0,16,"sulfur compound transmembrane transporter activity","MF",1
"15161","GO:1901699",1,0.956352649700171,0,5,"cellular response to nitrogen compound","BP",1
"15165","GO:1901723",1,0.990608737947676,0,1,"negative regulation of cell proliferation involved in kidney development","BP",1
"15167","GO:1901727",1,0.9888534237897,0,2,"positive regulation of histone deacetylase activity","BP",1
"15179","GO:1901810",1,0.990608737947676,0,1,"beta-carotene metabolic process","BP",1
"15192","GO:1901859",1,0.990608737947676,0,1,"negative regulation of mitochondrial DNA metabolic process","BP",1
"15193","GO:1901862",1,0.990608737947676,0,1,"negative regulation of muscle tissue development","BP",1
"15195","GO:1901874",1,0.990608737947676,0,1,"negative regulation of post-translational protein modification","BP",1
"15200","GO:1901895",1,0.990608737947676,0,1,"negative regulation of ATPase-coupled calcium transmembrane transporter activity","BP",1
"15203","GO:1901898",1,0.990608737947676,0,1,"negative regulation of relaxation of cardiac muscle","BP",1
"15216","GO:1901984",1,0.990698910096658,0,1,"negative regulation of protein acetylation","BP",1
"15222","GO:1901992",1,0.97174051238407,0,4,"positive regulation of mitotic cell cycle phase transition","BP",1
"15224","GO:1901995",1,0.990608737947676,0,1,"positive regulation of meiotic cell cycle phase transition","BP",1
"15257","GO:1902166",1,0.958180599719019,0,6,"negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","BP",1
"15276","GO:1902236",1,0.910828442137789,0,12,"negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","BP",1
"15283","GO:1902260",1,0.9773474957915,0,4,"negative regulation of delayed rectifier potassium channel activity","BP",1
"15288","GO:1902275",1,0.970817115419149,0,4,"regulation of chromatin organization","BP",1
"15289","GO:1902277",1,0.990608737947676,0,1,"negative regulation of pancreatic amylase secretion","BP",1
"15305","GO:1902387",1,0.972093606731397,0,3,"ceramide 1-phosphate binding","MF",1
"15306","GO:1902396",1,0.925425309978917,0,9,"protein localization to bicellular tight junction","BP",1
"15310","GO:1902415",1,0.990608737947676,0,1,"regulation of mRNA binding","BP",1
"15311","GO:1902416",1,0.962959770864328,0,4,"positive regulation of mRNA binding","BP",1
"15332","GO:1902498",1,0.990608737947676,0,1,"regulation of protein autoubiquitination","BP",1
"15341","GO:1902525",1,0.990608737947676,0,1,"regulation of protein monoubiquitination","BP",1
"15358","GO:1902565",1,0.990608737947676,0,1,"positive regulation of neutrophil activation","BP",1
"15366","GO:1902602",1,0.982101081873077,0,2,"aluminum ion transmembrane transport","BP",1
"15374","GO:1902618",1,0.990608737947676,0,1,"cellular response to fluoride","BP",1
"15377","GO:1902631",1,0.985154264532568,0,2,"negative regulation of membrane hyperpolarization","BP",1
"15388","GO:1902686",1,0.990608737947789,0,1,"mitochondrial outer membrane permeabilization involved in programmed cell death","BP",1
"15393","GO:1902722",1,0.990608737947676,0,1,"positive regulation of prolactin secretion","BP",1
"15401","GO:1902745",1,0.990608737947676,0,1,"positive regulation of lamellipodium organization","BP",1
"15404","GO:1902749",1,0.972090457598578,0,3,"regulation of cell cycle G2/M phase transition","BP",1
"15406","GO:1902751",1,0.990608737947676,0,1,"positive regulation of cell cycle G2/M phase transition","BP",1
"15409","GO:1902771",1,0.991586753911723,0,1,"positive regulation of choline O-acetyltransferase activity","BP",1
"15415","GO:1902808",1,0.963066398089624,0,4,"positive regulation of cell cycle G1/S phase transition","BP",1
"15428","GO:1902866",1,0.990608737947676,0,1,"regulation of retina development in camera-type eye","BP",1
"15445","GO:1902917",1,0.990608737947676,0,1,"positive regulation of mating projection assembly","BP",1
"15448","GO:1902938",1,0.991173722624611,0,1,"regulation of intracellular calcium activated chloride channel activity","BP",1
"15450","GO:1902948",1,0.991586753911723,0,1,"negative regulation of tau-protein kinase activity","BP",1
"15463","GO:1902966",1,0.957325045920031,0,5,"positive regulation of protein localization to early endosome","BP",1
"15474","GO:1902997",1,0.991586753911723,0,1,"negative regulation of neurofibrillary tangle assembly","BP",1
"15479","GO:1903010",1,0.990608737947676,0,1,"regulation of bone development","BP",1
"15488","GO:1903028",1,0.990608737947676,0,1,"positive regulation of opsonization","BP",1
"15489","GO:1903033",1,0.99385550838998,0,1,"positive regulation of microtubule plus-end binding","BP",1
"15505","GO:1903059",1,0.990608737947676,0,1,"regulation of protein lipidation","BP",1
"15507","GO:1903061",1,0.974069804451807,0,3,"positive regulation of protein lipidation","BP",1
"15516","GO:1903093",1,0.990608737947676,0,1,"regulation of protein K48-linked deubiquitination","BP",1
"15523","GO:1903125",1,0.9888534237897,0,2,"negative regulation of thioredoxin peroxidase activity by peptidyl-threonine phosphorylation","BP",1
"15536","GO:1903188",1,0.990608737948127,0,1,"positive regulation of vitellogenesis","BP",1
"15549","GO:1903220",1,0.990608737947676,0,1,"positive regulation of malate dehydrogenase (decarboxylating) (NADP+) activity","BP",1
"15552","GO:1903231",1,0.990608737947676,0,1,"mRNA base-pairing translational repressor activity","MF",1
"15558","GO:1903243",1,0.981305164780718,0,2,"negative regulation of cardiac muscle hypertrophy in response to stress","BP",1
"15565","GO:1903281",1,0.990608737947676,0,1,"positive regulation of calcium:sodium antiporter activity","BP",1
"15566","GO:1903286",1,0.990608737947676,0,1,"regulation of potassium ion import","BP",1
"15571","GO:1903305",1,0.979480825302362,0,3,"regulation of regulated secretory pathway","BP",1
"15585","GO:1903352",1,0.995042816559651,0,1,"L-ornithine transmembrane transport","BP",1
"15586","GO:1903354",1,0.990608737947676,0,1,"regulation of distal tip cell migration","BP",1
"15596","GO:1903376",1,0.990608737947676,0,1,"regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway","BP",1
"15601","GO:1903386",1,0.990608737947676,0,1,"negative regulation of homophilic cell adhesion","BP",1
"15602","GO:1903387",1,0.990608737947676,0,1,"positive regulation of homophilic cell adhesion","BP",1
"15605","GO:1903395",1,0.990608737947676,0,1,"regulation of secondary cell septum biogenesis","BP",1
"15610","GO:1903421",1,0.990608737947676,0,1,"regulation of synaptic vesicle recycling","BP",1
"15616","GO:1903429",1,0.990608737947676,0,1,"regulation of cell maturation","BP",1
"15617","GO:1903431",1,0.990630270174263,0,1,"positive regulation of cell maturation","BP",1
"15621","GO:1903438",1,0.990608737947676,0,1,"positive regulation of mitotic cytokinetic process","BP",1
"15625","GO:1903444",1,0.990608737947676,0,1,"negative regulation of brown fat cell differentiation","BP",1
"15630","GO:1903463",1,0.990898013188169,0,1,"regulation of mitotic cell cycle DNA replication","BP",1
"15635","GO:1903501",1,0.990608737947676,0,1,"positive regulation of mitotic actomyosin contractile ring assembly","BP",1
"15636","GO:1903507",1,0.990608737947676,0,1,"negative regulation of nucleic acid-templated transcription","BP",1
"15640","GO:1903515",1,0.990608737947676,0,1,"calcium ion transport from cytosol to endoplasmic reticulum","BP",1
"15641","GO:1903516",1,0.990608737947676,0,1,"regulation of single strand break repair","BP",1
"15642","GO:1903518",1,0.990608737947676,0,1,"positive regulation of single strand break repair","BP",1
"15653","GO:1903546",1,0.966615890722263,0,4,"protein localization to photoreceptor outer segment","BP",1
"15656","GO:1903561",1,0.914620520102346,0,10,"extracellular vesicle","CC",1
"15660","GO:1903569",1,0.991321393961716,0,1,"positive regulation of protein localization to ciliary membrane","BP",1
"15668","GO:1903589",1,0.974637283143561,0,3,"positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis","BP",1
"15682","GO:1903645",1,0.98476144681502,0,2,"negative regulation of chaperone-mediated protein folding","BP",1
"15684","GO:1903664",1,0.990608737947676,0,1,"regulation of asexual reproduction","BP",1
"15696","GO:1903697",1,0.990608737947676,0,1,"negative regulation of microvillus assembly","BP",1
"15697","GO:1903699",1,0.990608737947676,0,1,"tarsal gland development","BP",1
"15698","GO:1903705",1,0.990608737947676,0,1,"positive regulation of siRNA production","BP",1
"15701","GO:1903709",1,0.990608737947676,0,1,"uterine gland development","BP",1
"15702","GO:1903710",1,0.990608737947676,0,1,"spermine transmembrane transport","BP",1
"15707","GO:1903721",1,0.948451896938622,0,7,"positive regulation of I-kappaB phosphorylation","BP",1
"15711","GO:1903729",1,0.990608737947676,0,1,"regulation of plasma membrane organization","BP",1
"15715","GO:1903754",1,0.990608737947676,0,1,"cortical microtubule plus-end","CC",1
"15717","GO:1903760",1,0.990608737947676,0,1,"regulation of voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization","BP",1
"15718","GO:1903764",1,0.990608737947676,0,1,"regulation of potassium ion export across plasma membrane","BP",1
"15721","GO:1903774",1,0.969838054841739,0,4,"positive regulation of viral budding via host ESCRT complex","BP",1
"15722","GO:1903775",1,0.990608737947676,0,1,"regulation of DNA double-strand break processing","BP",1
"15757","GO:1903905",1,0.982381219085791,0,2,"positive regulation of establishment of T cell polarity","BP",1
"15765","GO:1903955",1,0.946820677494575,0,7,"positive regulation of protein targeting to mitochondrion","BP",1
"15768","GO:1903977",1,0.972257385370406,0,3,"positive regulation of glial cell migration","BP",1
"15775","GO:1903997",1,0.990608737947676,0,1,"positive regulation of non-membrane spanning protein tyrosine kinase activity","BP",1
"15779","GO:1904017",1,0.990608737947676,0,1,"cellular response to Thyroglobulin triiodothyronine","BP",1
"15780","GO:1904019",1,0.990608737947969,0,1,"epithelial cell apoptotic process","BP",1
"15784","GO:1904037",1,0.990608737947676,0,1,"positive regulation of epithelial cell apoptotic process","BP",1
"15792","GO:1904056",1,0.990608737947676,0,1,"positive regulation of cholangiocyte proliferation","BP",1
"15796","GO:1904062",1,0.887588560184858,0,16,"regulation of monoatomic cation transmembrane transport","BP",1
"15804","GO:1904107",1,0.991321393961716,0,1,"protein localization to microvillus membrane","BP",1
"15809","GO:1904117",1,0.990608737947676,0,1,"cellular response to vasopressin","BP",1
"15813","GO:1904145",1,0.984830473990858,0,2,"negative regulation of meiotic cell cycle process involved in oocyte maturation","BP",1
"15815","GO:1904152",1,0.990608737947676,0,1,"regulation of retrograde protein transport, ER to cytosol","BP",1
"15816","GO:1904153",1,0.970525933282251,0,4,"negative regulation of retrograde protein transport, ER to cytosol","BP",1
"15822","GO:1904182",1,0.996078869930501,0,1,"regulation of pyruvate dehydrogenase activity","BP",1
"15823","GO:1904193",1,0.990608737947676,0,1,"negative regulation of cholangiocyte apoptotic process","BP",1
"15824","GO:1904197",1,0.990608737947676,0,1,"positive regulation of granulosa cell proliferation","BP",1
"15825","GO:1904206",1,0.990608737947676,0,1,"positive regulation of skeletal muscle hypertrophy","BP",1
"15827","GO:1904213",1,0.990608737947676,0,1,"negative regulation of iodide transmembrane transport","BP",1
"15830","GO:1904231",1,0.997078512891625,0,1,"positive regulation of succinate dehydrogenase activity","BP",1
"15833","GO:1904240",1,0.994950257030599,0,1,"negative regulation of VCP-NPL4-UFD1 AAA ATPase complex assembly","BP",1
"15834","GO:1904247",1,0.995299582263125,0,1,"positive regulation of polynucleotide adenylyltransferase activity","BP",1
"15836","GO:1904261",1,0.990608737947676,0,1,"positive regulation of basement membrane assembly involved in embryonic body morphogenesis","BP",1
"15839","GO:1904278",1,0.990608737947676,0,1,"positive regulation of wax biosynthetic process","BP",1
"15842","GO:1904291",1,0.990608737947676,0,1,"positive regulation of mitotic DNA damage checkpoint","BP",1
"15843","GO:1904292",1,0.990608737947676,0,1,"regulation of ERAD pathway","BP",1
"15844","GO:1904293",1,0.990608737947676,0,1,"negative regulation of ERAD pathway","BP",1
"15852","GO:1904353",1,0.990608737947676,0,1,"regulation of telomere capping","BP",1
"15862","GO:1904378",1,0.990608737947676,0,1,"maintenance of unfolded protein involved in ERAD pathway","BP",1
"15869","GO:1904398",1,0.990608737947676,0,1,"positive regulation of neuromuscular junction development","BP",1
"15872","GO:1904404",1,0.972092048121619,0,3,"response to formaldehyde","BP",1
"15873","GO:1904411",1,0.990608737947676,0,1,"positive regulation of secretory granule organization","BP",1
"15878","GO:1904425",1,0.990608737948127,0,1,"negative regulation of GTP binding","BP",1
"15880","GO:1904427",1,0.983634012331084,0,2,"positive regulation of calcium ion transmembrane transport","BP",1
"15885","GO:1904446",1,0.990608737947676,0,1,"positive regulation of establishment of Sertoli cell barrier","BP",1
"15900","GO:1904515",1,0.972088466456588,0,3,"positive regulation of TORC2 signaling","BP",1
"15908","GO:1904562",1,0.984157183411482,0,2,"phosphatidylinositol 5-phosphate metabolic process","BP",1
"15922","GO:1904612",1,0.990608737947676,0,1,"response to 2,3,7,8-tetrachlorodibenzodioxine","BP",1
"15937","GO:1904666",1,0.990608737947676,0,1,"regulation of ubiquitin protein ligase activity","BP",1
"15948","GO:1904690",1,0.990608737947676,0,1,"positive regulation of cytoplasmic translational initiation","BP",1
"15950","GO:1904692",1,0.990608737947676,0,1,"positive regulation of type B pancreatic cell proliferation","BP",1
"15963","GO:1904743",1,0.990608737947676,0,1,"negative regulation of telomeric DNA binding","BP",1
"15966","GO:1904749",1,0.96261316633402,0,5,"regulation of protein localization to nucleolus","BP",1
"15967","GO:1904750",1,0.990608737947676,0,1,"negative regulation of protein localization to nucleolus","BP",1
"15972","GO:1904762",1,0.990608737947676,0,1,"positive regulation of myofibroblast differentiation","BP",1
"15987","GO:1904809",1,0.990608737947676,0,1,"regulation of dense core granule transport","BP",1
"15990","GO:1904812",1,0.990608737947676,0,1,"rRNA acetylation involved in maturation of SSU-rRNA","BP",1
"15993","GO:1904823",1,0.990608737947676,0,1,"purine nucleobase transmembrane transport","BP",1
"15996","GO:1904837",1,0.990608737947676,0,1,"beta-catenin-TCF complex assembly","BP",1
"16009","GO:1904880",1,0.990608737947676,0,1,"response to hydrogen sulfide","BP",1
"16013","GO:1904887",1,0.9888534237897,0,2,"Wnt signalosome assembly","BP",1
"16014","GO:1904888",1,0.844875512416828,0,20,"cranial skeletal system development","BP",1
"16019","GO:1904906",1,0.990608737947676,0,1,"positive regulation of endothelial cell-matrix adhesion via fibronectin","BP",1
"16028","GO:1904947",1,0.995212719965884,0,1,"folate import into mitochondrion","BP",1
"16033","GO:1904954",1,0.990608737947676,0,1,"canonical Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation","BP",1
"16037","GO:1904973",1,0.990608737947676,0,1,"positive regulation of viral translation","BP",1
"16039","GO:1904976",1,0.990608737947676,0,1,"cellular response to bleomycin","BP",1
"16040","GO:1904980",1,0.990608737947676,0,1,"positive regulation of endosome organization","BP",1
"16042","GO:1904985",1,0.981373634875773,0,2,"negative regulation of quinolinate biosynthetic process","BP",1
"16047","GO:1905004",1,0.981373634875773,0,2,"picolinic acid biosynthetic process","BP",1
"16049","GO:1905007",1,0.981326433059256,0,2,"positive regulation of epithelial to mesenchymal transition involved in endocardial cushion formation","BP",1
"16050","GO:1905012",1,0.981373634875773,0,2,"regulation of 'de novo' NAD biosynthetic process from tryptophan","BP",1
"16053","GO:1905035",1,0.990608737947676,0,1,"negative regulation of antifungal innate immune response","BP",1
"16054","GO:1905037",1,0.964920671487294,0,4,"autophagosome organization","BP",1
"16068","GO:1905088",1,0.990608737947676,0,1,"positive regulation of synaptonemal complex assembly","BP",1
"16074","GO:1905128",1,0.990608737947676,0,1,"positive regulation of axo-dendritic protein transport","BP",1
"16079","GO:1905150",1,0.990608737947676,0,1,"regulation of voltage-gated sodium channel activity","BP",1
"16080","GO:1905152",1,0.990608737947676,0,1,"positive regulation of voltage-gated sodium channel activity","BP",1
"16087","GO:1905171",1,0.981404701221137,0,2,"positive regulation of protein localization to phagocytic vesicle","BP",1
"16093","GO:1905191",1,0.990608737947676,0,1,"positive regulation of metaphase/anaphase transition of meiosis II","BP",1
"16104","GO:1905225",1,0.990608737947676,0,1,"response to thyrotropin-releasing hormone","BP",1
"16107","GO:1905240",1,0.997078512891625,0,1,"negative regulation of canonical Wnt signaling pathway involved in osteoblast differentiation","BP",1
"16115","GO:1905278",1,0.981305164780539,0,2,"positive regulation of epithelial tube formation","BP",1
"16120","GO:1905289",1,0.9888534237897,0,2,"regulation of CAMKK-AMPK signaling cascade","BP",1
"16130","GO:1905332",1,0.997569006045488,0,1,"positive regulation of morphogenesis of an epithelium","BP",1
"16134","GO:1905342",1,0.982901928832634,0,2,"positive regulation of protein localization to kinetochore","BP",1
"16137","GO:1905349",1,0.990608737947676,0,1,"ciliary transition zone assembly","BP",1
"16144","GO:1905395",1,0.915884701870193,0,10,"response to flavonoid","BP",1
"16148","GO:1905426",1,0.991164234330461,0,1,"positive regulation of Wnt-mediated midbrain dopaminergic neuron differentiation","BP",1
"16159","GO:1905463",1,0.990608737947676,0,1,"negative regulation of DNA duplex unwinding","BP",1
"16162","GO:1905475",1,0.990608737947676,0,1,"regulation of protein localization to membrane","BP",1
"16172","GO:1905524",1,0.990608737947676,0,1,"negative regulation of protein autoubiquitination","BP",1
"16178","GO:1905563",1,0.972111923879829,0,3,"negative regulation of vascular endothelial cell proliferation","BP",1
"16187","GO:1905607",1,0.990608737947676,0,1,"negative regulation of presynapse assembly","BP",1
"16190","GO:1905627",1,0.990693570880896,0,1,"regulation of serotonin biosynthetic process","BP",1
"16191","GO:1905631",1,0.990608737947676,0,1,"cellular response to glyceraldehyde","BP",1
"16192","GO:1905632",1,0.992694932578179,0,1,"protein localization to euchromatin","BP",1
"16195","GO:1905646",1,0.992694932578179,0,1,"positive regulation of FACT complex assembly","BP",1
"16199","GO:1905667",1,0.990608737947676,0,1,"negative regulation of protein localization to endosome","BP",1
"16204","GO:1905691",1,0.990608737948127,0,1,"lipid droplet disassembly","BP",1
"16206","GO:1905698",1,0.990608737947676,0,1,"positive regulation of polysome binding","BP",1
"16213","GO:1905721",1,0.99385550838998,0,1,"mitotic spindle astral microtubule end","CC",1
"16214","GO:1905742",1,0.990608737947676,0,1,"Ras guanyl-nucleotide exchange factor complex","CC",1
"16229","GO:1905798",1,0.991321393961716,0,1,"positive regulation of intraciliary anterograde transport","BP",1
"16231","GO:1905801",1,0.991321393961716,0,1,"positive regulation of intraciliary retrograde transport","BP",1
"16246","GO:1905910",1,0.981305164780539,0,2,"negative regulation of dauer entry","BP",1
"16250","GO:1905931",1,0.990608737947676,0,1,"negative regulation of vascular associated smooth muscle cell differentiation involved in phenotypic switching","BP",1
"16253","GO:1905936",1,0.975837536713961,0,3,"regulation of germ cell proliferation","BP",1
"16260","GO:1990026",1,0.997078512891625,0,1,"hippocampal mossy fiber expansion","CC",1
"16262","GO:1990032",1,0.962957836444272,0,4,"parallel fiber","CC",1
"16267","GO:1990047",1,0.991075130030062,0,1,"spindle matrix","CC",1
"16279","GO:1990074",1,0.990608737947676,0,1,"polyuridylation-dependent mRNA catabolic process","BP",1
