"","slim_term","slim_cat","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust","genes","type"
"184","signaling","GO:0023052","GO:1903669",0.0293845038539425,0.999709720872991,1,3,"positive regulation of chemorepellent activity","BP",1,"Pver_g4687, Pver_g4852, Pver_g7570","DEG.GO.terms"
"185","signaling","GO:0023052","GO:1904515",0.029384503854058,0.999709720872989,1,3,"positive regulation of TORC2 signaling","BP",1,"Pver_g7570, Pver_g8727, Pver_g16052","DEG.GO.terms"
"186","signaling","GO:0023052","GO:2000323",0.0479549213806774,0.999066356948496,1,5,"negative regulation of glucocorticoid receptor signaling pathway","BP",1,"Pver_g2643, Pver_g7747, Pver_g13699, Pver_g13943, Pver_g13944","DEG.GO.terms"
"187","signaling","GO:0023052","GO:2000845",0.029072445475496,0.999715894012244,1,3,"positive regulation of testosterone secretion","BP",1,"Pver_g2987, Pver_g7429, Pver_g15943","DEG.GO.terms"
"188","signaling","GO:0023052","GO:2000850",0.0288335255722571,0.999720574891679,1,3,"negative regulation of glucocorticoid secretion","BP",1,"Pver_g2643, Pver_g7747, Pver_g13944","DEG.GO.terms"
"189","sulfur compound metabolic process","GO:0006790","GO:0006556",0.0458363603293876,0.999147778730554,1,5,"S-adenosylmethionine biosynthetic process","BP",1,"Pver_g846, Pver_g6024, Pver_g14739, Pver_g18546, Pver_g26588","DEG.GO.terms"
"190","sulfur compound metabolic process","GO:0006790","GO:0006750",0.00518600795073671,0.999588953276317,3,39,"glutathione biosynthetic process","BP",1,"Pver_g134, Pver_g1081, Pver_g1082, Pver_g1842, Pver_g2049, Pver_g4037, Pver_g4639, Pver_g4640, Pver_g4659, Pver_g4723, Pver_g4726, Pver_g4727, Pver_g4729, Pver_g5812, Pver_g7239, Pver_g10384, Pver_g11421, Pver_g11886, Pver_g12568, Pver_g12570, Pver_g15426, Pver_g17291, Pver_g17295, Pver_g18342, Pver_g18766, Pver_g18767, Pver_g20227, Pver_g22523, Pver_g23070, Pver_g23389, Pver_g23646, Pver_g24115, Pver_g26260, Pver_g26406, Pver_g26630, Pver_g1606, Pver_g2113, Pver_g23754, Pver_g25086","DEG.GO.terms"
"191","sulfur compound metabolic process","GO:0006790","GO:0019761",0.0124913478855452,0.999960930571928,1,2,"glucosinolate biosynthetic process","BP",1,"Pver_g18067, Pver_g26687","DEG.GO.terms"
"192","sulfur compound metabolic process","GO:0006790","GO:0070221",0.000531341628760512,0.999996650468103,2,4,"sulfide oxidation, using sulfide:quinone oxidoreductase","BP",0.882535874972076,"Pver_g1842, Pver_g2802, Pver_g22974, Pver_g26406","DEG.GO.terms"
"193","sulfur compound metabolic process","GO:0006790","GO:0070813",0.00025327486489153,0.999999222589084,2,3,"hydrogen sulfide metabolic process","BP",0.657861017085882,"Pver_g1842, Pver_g26064, Pver_g26406","DEG.GO.terms"
"194","telomere organization","GO:0032200","GO:0061820",0.0444861711242688,0.999197696317636,1,5,"telomeric D-loop disassembly","BP",1,"Pver_g187, Pver_g795, Pver_g2644, Pver_g8355, Pver_g9387","DEG.GO.terms"
"195","telomere organization","GO:0032200","GO:0090656",0.0444621069459076,0.999198572074001,1,5,"t-circle formation","BP",1,"Pver_g187, Pver_g2644, Pver_g9387, Pver_g14278, Pver_g23023, Pver_novel_model_417_5de57afd","DEG.GO.terms"
"196","transmembrane transport","GO:0055085","GO:0015755",0.00129514563228159,0.999983801384663,2,6,"fructose transmembrane transport","BP",1,"Pver_g10340, Pver_g10341, Pver_g10342, Pver_g10343, Pver_g10344, Pver_g10345","DEG.GO.terms"
"197","transmembrane transport","GO:0055085","GO:0034219",0.0238571793429505,0.999809135881995,1,3,"carbohydrate transmembrane transport","BP",1,"Pver_g24160, Pver_g24575, Pver_g10341","DEG.GO.terms"
"198","transmembrane transport","GO:0055085","GO:0098662",0.0282764269823515,0.995708373892229,3,74,"inorganic cation transmembrane transport","BP",1,"Pver_g82, Pver_g913, Pver_g953, Pver_g1184, Pver_g2294, Pver_g3683, Pver_g3913, Pver_g3915, Pver_g4074, Pver_g5446, Pver_g5946, Pver_g5947, Pver_g5948, Pver_g5949, Pver_g6331, Pver_g6349, Pver_g6437, Pver_g6648, Pver_g6764, Pver_g6795, Pver_g7598, Pver_g8706, Pver_g8743, Pver_g8744, Pver_g9266, Pver_g9377, Pver_g9590, Pver_g10381, Pver_g11090, Pver_g11095, Pver_g11497, Pver_g11942, Pver_g12231, Pver_g12616, Pver_g12751, Pver_g12856, Pver_g12882, Pver_g13600, Pver_g13606, Pver_g13607, Pver_g14311, Pver_g14660, Pver_g14662, Pver_g15069, Pver_g15089, Pver_g15330, Pver_g15334, Pver_g16081, Pver_g16510, Pver_g16518, Pver_g16810, Pver_g16814, Pver_g16815, Pver_g17533, Pver_g17585, Pver_g17672, Pver_g17780, Pver_g18253, Pver_g19903, Pver_g19978, Pver_g20362, Pver_g20548, Pver_g21381, Pver_g21487, Pver_g21569, Pver_g23173, Pver_g23560, Pver_g24031, Pver_g24772, Pver_g24948, Pver_g25108, Pver_g26304, Pver_g26305, Pver_g8432","DEG.GO.terms"
"199","transmembrane transport","GO:0055085","GO:1904659",0.00687834216674249,0.999754327278481,2,14,"glucose transmembrane transport","BP",1,"Pver_g2871, Pver_g2872, Pver_g2873, Pver_g5841, Pver_g10340, Pver_g10341, Pver_g10342, Pver_g10343, Pver_g10344, Pver_g10345, Pver_g18506, Pver_g24661, Pver_g25237, Pver_g25954","DEG.GO.terms"
"200","transporter activity","GO:0005215","GO:0005230",0.0462619877296831,0.991473913664128,3,85,"extracellular ligand-gated ion channel activity","MF",1,"Pver_g4262, Pver_g5346, Pver_g7380, Pver_g11856, Pver_g12514, Pver_g12736, Pver_g17737, Pver_g25582, Pver_g481, Pver_g766, Pver_g1143, Pver_g1253, Pver_g1820, Pver_g3846, Pver_g3847, Pver_g3848, Pver_g4261, Pver_g4263, Pver_g4741, Pver_g5759, Pver_g6248, Pver_g6299, Pver_g6386, Pver_g6387, Pver_g6388, Pver_g6534, Pver_g6535, Pver_g7182, Pver_g7332, Pver_g7379, Pver_g7436, Pver_g7487, Pver_g8051, Pver_g8055, Pver_g8104, Pver_g8120, Pver_g8121, Pver_g8893, Pver_g8894, Pver_g8933, Pver_g8935, Pver_g10364, Pver_g10619, Pver_g10620, Pver_g10621, Pver_g10622, Pver_g10623, Pver_g10624, Pver_g11171, Pver_g11298, Pver_g11896, Pver_g12509, Pver_g12511, Pver_g12512, Pver_g12513, Pver_g12517, Pver_g13365, Pver_g13366, Pver_g13370, Pver_g13371, Pver_g13621, Pver_g14815, Pver_g14942, Pver_g16025, Pver_g16239, Pver_g16240, Pver_g16808, Pver_g16853, Pver_g17738, Pver_g17826, Pver_g17827, Pver_g22729, Pver_g22730, Pver_g22731, Pver_g22732, Pver_g25588, Pver_g25790, Pver_g26311, Pver_g26312, Pver_g26313, Pver_novel_model_525_5de57afd, Pver_split_gene_g12735-g12735, Pver_split_gene_g15247-g15247, Pver_g4264, Pver_g6249, Pver_g6250, Pver_g6251, Pver_g11305","DEG.GO.terms"
"201","transporter activity","GO:0005215","GO:0005353",0.00129514563228159,0.999983801384663,2,6,"fructose transmembrane transporter activity","MF",1,"Pver_g10340, Pver_g10341, Pver_g10342, Pver_g10343, Pver_g10344, Pver_g10345","DEG.GO.terms"
"202","transporter activity","GO:0005215","GO:0015574",0.0374033185354154,0.999469501537422,1,4,"trehalose transmembrane transporter activity","MF",1,"Pver_g10340, Pver_g10342, Pver_g10343, Pver_g10345","DEG.GO.terms"
"203","transporter activity","GO:0005215","GO:0022836",0.00188439241942239,0.9998208688886,4,57,"gated channel activity","MF",1,"Pver_g82, Pver_g104, Pver_g106, Pver_g393, Pver_g583, Pver_g900, Pver_g901, Pver_g902, Pver_g903, Pver_g904, Pver_g913, Pver_g3663, Pver_g3664, Pver_g3762, Pver_g3913, Pver_g4992, Pver_g5470, Pver_g5899, Pver_g5946, Pver_g5947, Pver_g5949, Pver_g6159, Pver_g6160, Pver_g6161, Pver_g6164, Pver_g6165, Pver_g6168, Pver_g6169, Pver_g6170, Pver_g6171, Pver_g6333, Pver_g6334, Pver_g6335, Pver_g6795, Pver_g7598, Pver_g9266, Pver_g9427, Pver_g11090, Pver_g11260, Pver_g11663, Pver_g11946, Pver_g13585, Pver_g15069, Pver_g15330, Pver_g16518, Pver_g17533, Pver_g18253, Pver_g19903, Pver_g21487, Pver_g21569, Pver_g23196, Pver_g23560, Pver_g24031, Pver_g25941, Pver_g26304, Pver_g26375, Pver_g26581","DEG.GO.terms"
"204","transporter activity","GO:0005215","GO:0022848",0.00485819250537245,0.999624921394693,3,37,"acetylcholine-gated cation-selective channel activity","MF",1,"Pver_g6248, Pver_g7332, Pver_g8055, Pver_g8120, Pver_g8893, Pver_g8933, Pver_g8935, Pver_g10364, Pver_g10619, Pver_g10620, Pver_g10623, Pver_g11896, Pver_g12509, Pver_g12511, Pver_g12512, Pver_g12517, Pver_g13365, Pver_g14942, Pver_g17736, Pver_g17738, Pver_g17826, Pver_g17827, Pver_novel_model_525_5de57afd, Pver_g481, Pver_g4261, Pver_g5759, Pver_g7182, Pver_g8051, Pver_g8104, Pver_g8121, Pver_g10621, Pver_g10622, Pver_g11856, Pver_g12513, Pver_g12514, Pver_g17737, Pver_g25582, Pver_g5758","DEG.GO.terms"
"205","transporter activity","GO:0005215","GO:0022857",0.0177815710435756,0.994566737329587,7,308,"transmembrane transporter activity","MF",1,"Pver_g88, Pver_g89, Pver_g248, Pver_g255, Pver_g1096, Pver_g2871, Pver_g2872, Pver_g2873, Pver_g3187, Pver_g3387, Pver_g3412, Pver_g3991, Pver_g4061, Pver_g4070, Pver_g4157, Pver_g4165, Pver_g4166, Pver_g4169, Pver_g5841, Pver_g6100, Pver_g6101, Pver_g6365, Pver_g6371, Pver_g6817, Pver_g6818, Pver_g7697, Pver_g8197, Pver_g9099, Pver_g9147, Pver_g9349, Pver_g9450, Pver_g10022, Pver_g12762, Pver_g12763, Pver_g13193, Pver_g13567, Pver_g13846, Pver_g13908, Pver_g14367, Pver_g14804, Pver_g17499, Pver_g17629, Pver_g20229, Pver_g20319, Pver_g23557, Pver_g23612, Pver_g23721, Pver_g23808, Pver_g23814, Pver_g23815, Pver_g23846, Pver_g23914, Pver_g23915, Pver_g23916, Pver_g23993, Pver_g24104, Pver_g24127, Pver_g24151, Pver_g24271, Pver_g24475, Pver_g24628, Pver_g24642, Pver_g24647, Pver_g24809, Pver_g24886, Pver_g25141, Pver_g25292, Pver_g25296, Pver_g25297, Pver_g25434, Pver_g26072, Pver_g26080, Pver_novel_model_760_5de57afd, Pver_g249, Pver_g299, Pver_g318, Pver_g416, Pver_g632, Pver_g633, Pver_g660, Pver_g661, Pver_g911, Pver_g963, Pver_g1072, Pver_g1078, Pver_g1206, Pver_g1508, Pver_g1510, Pver_g1511, Pver_g1512, Pver_g1679, Pver_g1828, Pver_g1999, Pver_g2000, Pver_g2235, Pver_g2236, Pver_g2237, Pver_g2267, Pver_g2285, Pver_g2287, Pver_g2288, Pver_g2345, Pver_g2387, Pver_g2619, Pver_g2780, Pver_g2781, Pver_g2902, Pver_g3325, Pver_g3608, Pver_g3636, Pver_g3733, Pver_g3768, Pver_g3769, Pver_g3800, Pver_g3823, Pver_g3933, Pver_g3988, Pver_g3989, Pver_g3990, Pver_g4084, Pver_g4141, Pver_g4292, Pver_g4316, Pver_g4711, Pver_g4712, Pver_g4713, Pver_g4714, Pver_g5742, Pver_g5913, Pver_g5994, Pver_g6009, Pver_g6061, Pver_g6063, Pver_g6086, Pver_g6090, Pver_g6092, Pver_g6292, Pver_g6293, Pver_g6303, Pver_g6310, Pver_g6364, Pver_g6607, Pver_g6608, Pver_g6632, Pver_g6792, Pver_g6815, Pver_g6816, Pver_g6968, Pver_g7099, Pver_g7437, Pver_g7441, Pver_g7615, Pver_g7662, Pver_g7690, Pver_g7723, Pver_g7840, Pver_g7971, Pver_g8158, Pver_g8192, Pver_g8193, Pver_g8369, Pver_g8440, Pver_g8446, Pver_g8767, Pver_g8953, Pver_g9146, Pver_g9244, Pver_g9245, Pver_g9319, Pver_g9321, Pver_g9322, Pver_g9348, Pver_g9448, Pver_g9449, Pver_g9452, Pver_g9886, Pver_g9969, Pver_g10205, Pver_g10206, Pver_g10207, Pver_g10331, Pver_g10340, Pver_g10341, Pver_g10342, Pver_g10343, Pver_g10344, Pver_g10345, Pver_g10434, Pver_g10435, Pver_g10455, Pver_g10562, Pver_g10563, Pver_g10585, Pver_g10601, Pver_g10631, Pver_g10632, Pver_g11117, Pver_g11462, Pver_g11547, Pver_g12082, Pver_g12265, Pver_g12634, Pver_g12801, Pver_g12930, Pver_g13089, Pver_g13090, Pver_g13354, Pver_g13392, Pver_g13505, Pver_g13599, Pver_g14107, Pver_g14249, Pver_g14484, Pver_g14528, Pver_g14743, Pver_g14774, Pver_g14920, Pver_g15038, Pver_g15154, Pver_g15280, Pver_g15816, Pver_g15865, Pver_g16066, Pver_g16164, Pver_g16165, Pver_g16642, Pver_g16644, Pver_g17234, Pver_g17511, Pver_g17733, Pver_g18085, Pver_g18370, Pver_g18470, Pver_g18471, Pver_g18472, Pver_g18473, Pver_g18474, Pver_g18506, Pver_g18787, Pver_g19061, Pver_g19165, Pver_g19167, Pver_g19356, Pver_g19824, Pver_g19977, Pver_g19978, Pver_g20071, Pver_g20281, Pver_g20514, Pver_g21257, Pver_g22816, Pver_g22817, Pver_g22818, Pver_g22935, Pver_g22936, Pver_g22937, Pver_g22938, Pver_g23125, Pver_g23127, Pver_g23128, Pver_g23129, Pver_g23131, Pver_g23132, Pver_g23577, Pver_g23664, Pver_g23671, Pver_g23676, Pver_g23773, Pver_g23805, Pver_g23957, Pver_g23973, Pver_g24009, Pver_g24015, Pver_g24021, Pver_g24049, Pver_g24138, Pver_g24240, Pver_g24474, Pver_g24582, Pver_g24701, Pver_g24703, Pver_g24874, Pver_g24981, Pver_g25032, Pver_g25180, Pver_g25272, Pver_g25275, Pver_g25481, Pver_g25765, Pver_g25895, Pver_g25954, Pver_g26073, Pver_g26126, Pver_g26150, Pver_g26236, Pver_novel_model_71_5de57afd, Pver_novel_model_247_5de57afd, Pver_novel_model_453_5de57afd, Pver_novel_model_621_5de57afd, Pver_split_gene_g14591-g14591, Pver_g4709, Pver_g6089, Pver_g6097, Pver_g14248, Pver_g16584, Pver_g11387, Pver_g11501, Pver_g11502, Pver_g11504, Pver_g22322, Pver_g23249, Pver_g23250, Pver_g24714, Pver_g25380","DEG.GO.terms"
"206","transporter activity","GO:0005215","GO:0033300",0.00372824288866177,0.999907804307165,2,10,"dehydroascorbic acid transmembrane transporter activity","MF",1,"Pver_g2345, Pver_g3800, Pver_g10340, Pver_g10341, Pver_g10342, Pver_g10343, Pver_g10344, Pver_g10345, Pver_g22816, Pver_g22817","DEG.GO.terms"
"207","transporter activity","GO:0005215","GO:0051119",0.00129514563228159,0.999983801384663,2,6,"sugar transmembrane transporter activity","MF",1,"Pver_g10340, Pver_g10342, Pver_g10343, Pver_g10344, Pver_g10345, Pver_g10341","DEG.GO.terms"
"208","transporter activity","GO:0005215","GO:0055056",0.0284327407225652,0.999728338552307,1,3,"D-glucose transmembrane transporter activity","MF",1,"Pver_g2345, Pver_g10340, Pver_g10343","DEG.GO.terms"
"209","transporter activity","GO:0005215","GO:1990050",0.0402924726226483,0.99934297465677,1,5,"phosphatidic acid transfer activity","MF",1,"Pver_g277, Pver_g327, Pver_g1594, Pver_g7015, Pver_g12246","DEG.GO.terms"
"210","vesicle-mediated transport","GO:0016192","GO:0006897",0.0334839646529328,0.99086947167329,5,200,"endocytosis","BP",1,"Pver_g5, Pver_g578, Pver_g929, Pver_g946, Pver_g1147, Pver_g1261, Pver_g1320, Pver_g1557, Pver_g1695, Pver_g1895, Pver_g1896, Pver_g1900, Pver_g2217, Pver_g2298, Pver_g2562, Pver_g2574, Pver_g2717, Pver_g2719, Pver_g2722, Pver_g2847, Pver_g2903, Pver_g3011, Pver_g3116, Pver_g3550, Pver_g3556, Pver_g3606, Pver_g3609, Pver_g3809, Pver_g4036, Pver_g4432, Pver_g4601, Pver_g5226, Pver_g5855, Pver_g5988, Pver_g6248, Pver_g6452, Pver_g6585, Pver_g6586, Pver_g6596, Pver_g6922, Pver_g7027, Pver_g7261, Pver_g7332, Pver_g7632, Pver_g7952, Pver_g8314, Pver_g8326, Pver_g8892, Pver_g8893, Pver_g8933, Pver_g8935, Pver_g9179, Pver_g9206, Pver_g9715, Pver_g9861, Pver_g9895, Pver_g10004, Pver_g10005, Pver_g10269, Pver_g10355, Pver_g10364, Pver_g10619, Pver_g10623, Pver_g10877, Pver_g10900, Pver_g10980, Pver_g11124, Pver_g11187, Pver_g11754, Pver_g11896, Pver_g11908, Pver_g11921, Pver_g11939, Pver_g12119, Pver_g12189, Pver_g12392, Pver_g12394, Pver_g12440, Pver_g12509, Pver_g12517, Pver_g12953, Pver_g13000, Pver_g13365, Pver_g13537, Pver_g13598, Pver_g13690, Pver_g13706, Pver_g13953, Pver_g14028, Pver_g14220, Pver_g14223, Pver_g14228, Pver_g14857, Pver_g14942, Pver_g15309, Pver_g15663, Pver_g15664, Pver_g15770, Pver_g15772, Pver_g16221, Pver_g16342, Pver_g16456, Pver_g16475, Pver_g16550, Pver_g16615, Pver_g16616, Pver_g16706, Pver_g17140, Pver_g17507, Pver_g17512, Pver_g17738, Pver_g17744, Pver_g17826, Pver_g17827, Pver_g17855, Pver_g17865, Pver_g18022, Pver_g18254, Pver_g18336, Pver_g18661, Pver_g18718, Pver_g18799, Pver_g18817, Pver_g19041, Pver_g19196, Pver_g19731, Pver_g19815, Pver_g19927, Pver_g20394, Pver_g20485, Pver_g21112, Pver_g21424, Pver_g21912, Pver_g22883, Pver_g23025, Pver_g23026, Pver_g23998, Pver_g25354, Pver_g25578, Pver_g25584, Pver_g25783, Pver_g26015, Pver_g26061, Pver_g26423, Pver_g26520, Pver_novel_model_525_5de57afd, Pver_novel_model_601_5de57afd, Pver_g802, Pver_g3891, Pver_g5508, Pver_g8142, Pver_g9343, Pver_g1126, Pver_g1260, Pver_g2038, Pver_g2373, Pver_g4129, Pver_g5314, Pver_g6402, Pver_g6403, Pver_g7933, Pver_g8276, Pver_g8615, Pver_g9458, Pver_g10271, Pver_g11557, Pver_g12188, Pver_g12997, Pver_g12998, Pver_g13707, Pver_g15029, Pver_g16867, Pver_g16868, Pver_g16905, Pver_g18221, Pver_g18463, Pver_g18497, Pver_g18570, Pver_g19369, Pver_g19430, Pver_g19814, Pver_g19887, Pver_g21171, Pver_g23134, Pver_g23362, Pver_g23598, Pver_g23772, Pver_g26325, Pver_g26840, Pver_g4878, Pver_g10376, Pver_g10542, Pver_g11247, Pver_g11835, Pver_g15125, Pver_g16218, Pver_g20943, Pver_g22004, Pver_g22145, Pver_g22190, Pver_g22703, Pver_g24030","DEG.GO.terms"
"211","vesicle-mediated transport","GO:0016192","GO:0006911",0.0115696258033339,0.999441002920484,2,19,"phagocytosis, engulfment","BP",1,"Pver_g1039, Pver_g1126, Pver_g1935, Pver_g2451, Pver_g5730, Pver_g6941, Pver_g7083, Pver_g7703, Pver_g8251, Pver_g9168, Pver_g9283, Pver_g9663, Pver_g10592, Pver_g12111, Pver_g16615, Pver_g16616, Pver_g26084, Pver_g26085, Pver_g26554","DEG.GO.terms"
"212","vesicle-mediated transport","GO:0016192","GO:0048278",0.0474955374823379,0.999084333868771,1,5,"vesicle docking","BP",1,"Pver_g2144, Pver_g2640, Pver_g4566, Pver_g9323, Pver_g12126","DEG.GO.terms"
"213","vesicle-mediated transport","GO:0016192","GO:1903306",0.00989191228042947,1,1,1,"negative regulation of regulated secretory pathway","BP",1,"Pver_g7570","DEG.GO.terms"
"214","vitamin metabolic process","GO:0006766","GO:0042816",0.00562655588108858,1,1,1,"vitamin B6 metabolic process","BP",1,"Pver_g15598","DEG.GO.terms"
"215",NA,NA,"GO:0000910",0.0162961395702926,0.999933376555516,1,2,"cytokinesis","BP",1,"Pver_g606, Pver_g14400","DEG.GO.terms"
"216",NA,NA,"GO:0001540",0.00667232523524304,0.999416315774789,3,46,"amyloid-beta binding","MF",1,"Pver_g1039, Pver_g1126, Pver_g1932, Pver_g2435, Pver_g3290, Pver_g3695, Pver_g3978, Pver_g4511, Pver_g4724, Pver_g5082, Pver_g5424, Pver_g7034, Pver_g7049, Pver_g7083, Pver_g7282, Pver_g7464, Pver_g8144, Pver_g8180, Pver_g8375, Pver_g8893, Pver_g8935, Pver_g9614, Pver_g9850, Pver_g10620, Pver_g10623, Pver_g10911, Pver_g11099, Pver_g11896, Pver_g11927, Pver_g12509, Pver_g12517, Pver_g13365, Pver_g14942, Pver_g15603, Pver_g15960, Pver_g16615, Pver_g16616, Pver_g17826, Pver_g18262, Pver_g19246, Pver_g19771, Pver_g20550, Pver_g22418, Pver_g24721, Pver_g26110, Pver_g26212, Pver_novel_model_3_5de57afd, Pver_novel_model_525_5de57afd","DEG.GO.terms"
"217",NA,NA,"GO:0001666",0.0309157370109802,0.99326955930239,4,134,"response to hypoxia","BP",1,"Pver_g264, Pver_g407, Pver_g456, Pver_g478, Pver_g542, Pver_g549, Pver_g1260, Pver_g1261, Pver_g1296, Pver_g1316, Pver_g1361, Pver_g1539, Pver_g1805, Pver_g2105, Pver_g2997, Pver_g3275, Pver_g3642, Pver_g3645, Pver_g4307, Pver_g4388, Pver_g4418, Pver_g4761, Pver_g4762, Pver_g5059, Pver_g5108, Pver_g5109, Pver_g5267, Pver_g5292, Pver_g5487, Pver_g5697, Pver_g5826, Pver_g6426, Pver_g6433, Pver_g6651, Pver_g7074, Pver_g7253, Pver_g7339, Pver_g7385, Pver_g7418, Pver_g7423, Pver_g7429, Pver_g7679, Pver_g7680, Pver_g7950, Pver_g8165, Pver_g8543, Pver_g8799, Pver_g8893, Pver_g8935, Pver_g8977, Pver_g9017, Pver_g9343, Pver_g9567, Pver_g9964, Pver_g10059, Pver_g10198, Pver_g10340, Pver_g10341, Pver_g10342, Pver_g10343, Pver_g10344, Pver_g10345, Pver_g10551, Pver_g10552, Pver_g10620, Pver_g10623, Pver_g10696, Pver_g10867, Pver_g11274, Pver_g11524, Pver_g11528, Pver_g11598, Pver_g11606, Pver_g11896, Pver_g11931, Pver_g12393, Pver_g12425, Pver_g12509, Pver_g12517, Pver_g12560, Pver_g12840, Pver_g12985, Pver_g13021, Pver_g13135, Pver_g13173, Pver_g13365, Pver_g13394, Pver_g13773, Pver_g13816, Pver_g13929, Pver_g14414, Pver_g14732, Pver_g14785, Pver_g14863, Pver_g14942, Pver_g14977, Pver_g15290, Pver_g15326, Pver_g15389, Pver_g15655, Pver_g15804, Pver_g16045, Pver_g16046, Pver_g16315, Pver_g16818, Pver_g17177, Pver_g17636, Pver_g17637, Pver_g17800, Pver_g17802, Pver_g17826, Pver_g18031, Pver_g18149, Pver_g18155, Pver_g18857, Pver_g19066, Pver_g19246, Pver_g19389, Pver_g19525, Pver_g20257, Pver_g20419, Pver_g20552, Pver_g20611, Pver_g20893, Pver_g22958, Pver_g23230, Pver_g24266, Pver_g25069, Pver_g25715, Pver_g25825, Pver_g25929, Pver_g25935, Pver_g26337, Pver_g26453, Pver_novel_model_525_5de57afd","DEG.GO.terms"
"218",NA,NA,"GO:0005159",0.0477888396815131,0.999072876740389,1,5,"insulin-like growth factor receptor binding","MF",1,"Pver_g4336, Pver_g9422, Pver_g9934, Pver_g12139, Pver_g19246, Pver_novel_model_272_5de57afd, Pver_novel_model_582_5de57afd","DEG.GO.terms"
"219",NA,NA,"GO:0005536",0.00027197183555405,0.999992999903712,3,15,"glucose binding","MF",0.657861017085882,"Pver_g542, Pver_g849, Pver_g2345, Pver_g7271, Pver_g10340, Pver_g10341, Pver_g10342, Pver_g10343, Pver_g10344, Pver_g10345, Pver_g12449, Pver_g14883, Pver_g23287, Pver_g541, Pver_g20305","DEG.GO.terms"
"220",NA,NA,"GO:0005938",0.00156759028319025,0.999696012684104,7,195,"cell cortex","CC",1,"Pver_g100, Pver_g396, Pver_g421, Pver_g422, Pver_g752, Pver_g763, Pver_g775, Pver_g816, Pver_g969, Pver_g1150, Pver_g1203, Pver_g1271, Pver_g1482, Pver_g1630, Pver_g1835, Pver_g2043, Pver_g2202, Pver_g2210, Pver_g2351, Pver_g2358, Pver_g2380, Pver_g2383, Pver_g2573, Pver_g2677, Pver_g2817, Pver_g2982, Pver_g3055, Pver_g3589, Pver_g3765, Pver_g3923, Pver_g3925, Pver_g4227, Pver_g4260, Pver_g4375, Pver_g4410, Pver_g4427, Pver_g4748, Pver_g4805, Pver_g4858, Pver_g5230, Pver_g5239, Pver_g5397, Pver_g5481, Pver_g5510, Pver_g5594, Pver_g5785, Pver_g5804, Pver_g6045, Pver_g6175, Pver_g6291, Pver_g6443, Pver_g6542, Pver_g6631, Pver_g6851, Pver_g6902, Pver_g7148, Pver_g7433, Pver_g7645, Pver_g7654, Pver_g7950, Pver_g8045, Pver_g8719, Pver_g8720, Pver_g8915, Pver_g9017, Pver_g9039, Pver_g9168, Pver_g9314, Pver_g10062, Pver_g10199, Pver_g10275, Pver_g10276, Pver_g10277, Pver_g10284, Pver_g10358, Pver_g10430, Pver_g10479, Pver_g11079, Pver_g11289, Pver_g11522, Pver_g11619, Pver_g12177, Pver_g12321, Pver_g12483, Pver_g12484, Pver_g12499, Pver_g12684, Pver_g12729, Pver_g12935, Pver_g13004, Pver_g13021, Pver_g13521, Pver_g13530, Pver_g13716, Pver_g14128, Pver_g14237, Pver_g14403, Pver_g14422, Pver_g14495, Pver_g14525, Pver_g14656, Pver_g14678, Pver_g14844, Pver_g14991, Pver_g14992, Pver_g15186, Pver_g15197, Pver_g15401, Pver_g15431, Pver_g15654, Pver_g15655, Pver_g15656, Pver_g15780, Pver_g15883, Pver_g15963, Pver_g15992, Pver_g16101, Pver_g16104, Pver_g16655, Pver_g17288, Pver_g17445, Pver_g17472, Pver_g17583, Pver_g17709, Pver_g17716, Pver_g17750, Pver_g17888, Pver_g17932, Pver_g17950, Pver_g18166, Pver_g18170, Pver_g18171, Pver_g18318, Pver_g18363, Pver_g18379, Pver_g18402, Pver_g18561, Pver_g18566, Pver_g18574, Pver_g18700, Pver_g18778, Pver_g18797, Pver_g18824, Pver_g19083, Pver_g19157, Pver_g19280, Pver_g19344, Pver_g19361, Pver_g19384, Pver_g19402, Pver_g19527, Pver_g19528, Pver_g19596, Pver_g19680, Pver_g19793, Pver_g19796, Pver_g19829, Pver_g19863, Pver_g19895, Pver_g20012, Pver_g20031, Pver_g20188, Pver_g20209, Pver_g20360, Pver_g20443, Pver_g20718, Pver_g20894, Pver_g20925, Pver_g20974, Pver_g21627, Pver_g21730, Pver_g21752, Pver_g22003, Pver_g22013, Pver_g22214, Pver_g22450, Pver_g22788, Pver_g23276, Pver_g23372, Pver_g23484, Pver_g23505, Pver_g23635, Pver_g23729, Pver_g24530, Pver_g24991, Pver_g25037, Pver_g25587, Pver_g25816, Pver_g25909, Pver_g26003, Pver_g26089, Pver_g26290, Pver_g26631, Pver_g26679, Pver_g26807","DEG.GO.terms"
