gene_id	GO.ID
Pver_g643	unknown;GO:0016021
Pver_g6430	GO:0005829;GO:0005886;GO:0034451;unknown;GO:0016787;GO:0046872;GO:0005634;GO:0005737
Pver_g6432	GO:0006796;GO:0007155;GO:0007399;GO:0009968;GO:0031344;GO:0048522;GO:0050807;GO:0005515;GO:0016791;GO:0005886;GO:0016021;GO:0043226;GO:0045202;unknown
Pver_g6433	GO:0001666;GO:0006096;GO:0006754;GO:0006941;GO:0008360;GO:0009408;GO:0019242;GO:0030335;GO:0030388;GO:0032496;GO:0034316;GO:0035094;GO:0043627;GO:0051289;GO:0002020;GO:0004332;GO:0015631;GO:0070061;GO:0000792;GO:0005739;GO:0005829;GO:0005886;GO:0030018;GO:0031093;GO:0031430;GO:0032991;GO:0035686;GO:0061827;GO:0070062;GO:0003824;unknown
Pver_g6434	GO:0070131;GO:0005515;GO:0005739;GO:0016020;unknown
Pver_g6435	GO:0008150;GO:0003674;GO:0005575;unknown
Pver_g6436	GO:0033209;GO:0004601;GO:0005515;GO:0047134;GO:0005829;unknown
Pver_g6437	GO:0001944;GO:0003143;GO:0007166;GO:0007617;GO:0019222;GO:0030001;GO:0032879;GO:0061371;GO:0065003;GO:0072073;GO:0098662;GO:0005261;GO:0005515;GO:0046873;GO:0005783;GO:0005929;GO:0016021;GO:0098590;GO:0005509;GO:0016020;unknown
Pver_g6439	GO:0001568;GO:0001701;GO:0001756;GO:0001841;GO:0001947;GO:0007219;GO:0016567;GO:0045665;GO:0045807;GO:0005515;GO:0046872;GO:0061630;GO:0000151;GO:0005769;GO:0005815;GO:0005829;GO:0004842;GO:0008270;unknown
Pver_g644	GO:0006997;GO:0048284;unknown
Pver_g6441	unknown;GO:0006353
Pver_g6442	GO:0007389;GO:0007507;GO:0043009;GO:0044267;GO:0048522;GO:0048598;GO:0048646;GO:0060562;GO:0005515;GO:0016740;GO:0005815;GO:0031410;GO:0016567;GO:0004842;GO:0008270;GO:0046872;unknown
Pver_g6443	GO:0007155;GO:0009617;GO:0005576;GO:0005604;GO:0005938;GO:0030054;GO:0004222;GO:0005515;GO:0008270;GO:0006508;GO:0035821;GO:0090729;GO:0042151;unknown
Pver_g6444	unknown;GO:0005515;GO:0035821;GO:0090729;GO:0005576;GO:0005581;GO:0042151
Pver_g6445	unknown
Pver_g6446	unknown;GO:0035821;GO:0008201;GO:0090729;GO:0005576;GO:0009986;GO:0042151
Pver_g6447	GO:0044267;GO:0050789;GO:0005515;GO:0042995;GO:0110165;unknown
Pver_g6448	GO:0003006;GO:0006508;GO:0009605;GO:0042221;GO:0042770;GO:0043065;GO:0048513;GO:0048523;GO:0071214;GO:0097190;GO:0019904;GO:0097153;GO:0005737;GO:0043231;GO:0006915;GO:0042981;GO:0004197;GO:0008234;unknown
Pver_g6449	GO:0007275;GO:0005488;GO:0008233;GO:0005515;unknown
Pver_g645	GO:0016070;GO:0017148;GO:0035195;GO:0048518;GO:0048598;GO:0003723;GO:0005737;GO:0042981;GO:0005515;unknown
Pver_g6450	GO:0007346;GO:0007399;GO:0008285;GO:0009628;GO:0009967;GO:0010564;GO:0010721;GO:0030162;GO:0031329;GO:0031401;GO:0032879;GO:0033043;GO:0035239;GO:0045926;GO:0048513;GO:0048585;GO:0051241;GO:0060541;GO:0065008;GO:0065009;GO:0080135;GO:2000026;GO:0019899;GO:0005634;GO:0005737;GO:0012505;GO:0032991;GO:0005515;unknown
Pver_g6451	GO:0002376;GO:0009615;GO:0045087;GO:0051607;GO:0000166;GO:0003924;GO:0005525;GO:0008017;GO:0005634;GO:0005737;GO:0005874;GO:0016020;unknown
Pver_g6452	GO:0006897;GO:0007005;GO:0051641;GO:0005515;GO:0005886;GO:0031410;GO:0003924;GO:0005525;unknown
Pver_g6453	GO:0001580;GO:0006612;GO:0051205;GO:0051607;GO:0005515;GO:0031849;GO:0005737;GO:0016020;GO:0016021;unknown
Pver_g6454	GO:0001696;GO:0007165;GO:0048856;GO:0004930;GO:0016020;GO:0007186;GO:0016021;unknown
Pver_g6455	GO:0043161;GO:0004298;GO:0005515;GO:0005654;GO:0005829;GO:0019774;GO:0051603;GO:0005839;unknown
Pver_g6456	unknown;GO:0000272;GO:0005975;GO:0008152;GO:0030245;GO:0004553;GO:0008810;GO:0016787;GO:0016798;GO:0030246;GO:0030247
Pver_g6457	unknown
Pver_g6458	GO:0010604;GO:0010959;GO:0030036;GO:0031154;GO:0031589;GO:0043327;GO:0044237;GO:0045184;GO:0048193;GO:0048468;GO:0048522;GO:0048731;GO:0051050;GO:0055065;GO:0061024;GO:0065009;GO:0072659;GO:1901564;GO:0005198;GO:0008092;GO:0019899;GO:0030674;GO:0005764;GO:0005829;GO:0005856;GO:0005911;GO:0009925;GO:0012505;GO:0030016;GO:0042383;GO:0044304;GO:0035556;GO:0005515;unknown
Pver_g6459	unknown
Pver_g6460	GO:0002376;GO:0005488;GO:0005615;GO:0009986;GO:0012505;GO:0031225;GO:0031410;GO:0098588;GO:0098590;unknown;GO:0005509;GO:0016021
Pver_g6461	GO:0001818;GO:0001819;GO:0001934;GO:0002320;GO:0007169;GO:0008284;GO:0009605;GO:0009653;GO:0016477;GO:0030098;GO:0033674;GO:0043473;GO:0045595;GO:0048523;GO:0048872;GO:0051094;GO:0071345;GO:1902533;GO:2000026;GO:0004714;GO:0005515;GO:0005737;GO:0005886;GO:0012505;GO:0043231;GO:0006468;GO:0004672;GO:0004713;GO:0005524;GO:0018108;GO:0016020;GO:0016021;unknown
Pver_g6462	GO:0005515;GO:0008233;GO:0110165;unknown;GO:0005201;GO:0005581
Pver_g6464	GO:0008228;GO:0030198;GO:0032703;GO:0042130;GO:0043129;GO:0044419;GO:0050765;GO:0050766;GO:0050828;GO:0051384;GO:0055093;GO:0070848;GO:0001530;GO:0005518;GO:0042802;GO:0048029;GO:0005615;GO:0005771;GO:0005791;GO:0016020;GO:0031012;GO:0032991;GO:0005509;unknown
Pver_g6465	unknown;GO:0005509
Pver_g6466	unknown;GO:0009987
Pver_g6468	unknown;GO:0016020
Pver_g647	GO:0008150;GO:0003674;GO:0005575;unknown
Pver_g6470	unknown;GO:0015074;GO:0003676;GO:0005581;GO:0016021
Pver_g6471	unknown;GO:0003824;GO:0016021
Pver_g6472	unknown;GO:0070492;GO:0005615
Pver_g6473	unknown
Pver_g6474	unknown
Pver_g6475	GO:0030154;GO:0048523;GO:0050793;GO:0065008;GO:0005488;GO:0005509;GO:0005515;unknown
Pver_g6476	GO:0044092;GO:0048259;GO:0048523;GO:0051241;GO:1900221;GO:0030545;GO:0035473;GO:0050750;GO:0005768;GO:0005794;GO:0048237;GO:0008201;GO:0048019;GO:0005783;unknown
Pver_g6477	GO:0001763;GO:0007043;GO:0007612;GO:0032467;GO:0043547;GO:0048167;GO:0060828;GO:0060997;GO:0098609;GO:0008013;GO:0000922;GO:0001533;GO:0005634;GO:0009898;GO:0014069;GO:0030057;GO:0030496;GO:0043204;GO:0044291;GO:0048471;GO:0051233;GO:0072686;GO:0005515;unknown
Pver_g6479	GO:0007368;GO:0007507;GO:0060271;GO:0120293;GO:0070286;unknown
Pver_g648	GO:0005515;unknown
Pver_g6480	unknown;GO:0005739;GO:0005747
Pver_g6481	GO:0006405;GO:0006606;GO:0030717;GO:0097240;GO:0097298;GO:0005515;GO:0005543;GO:0017056;GO:0031490;GO:0000785;GO:0005829;GO:0005856;GO:0044613;GO:0005643;unknown
Pver_g6482	GO:0043086;GO:0043666;GO:0004864;GO:0005515;GO:0005737;GO:0043005;GO:0009966;unknown
Pver_g6483	GO:0009058;GO:0019518;GO:0008890;GO:0016874;GO:0030170;GO:0046872;GO:0005743;GO:0005829;GO:0016607;GO:0006567;GO:0003824;GO:0016740;unknown
Pver_g6484	GO:0006888;GO:0042147;GO:0048280;GO:0005484;GO:0019905;GO:0000137;GO:0000139;GO:0005768;GO:0005801;GO:0016021;GO:0030133;GO:0031201;GO:0033116;unknown
Pver_g6485	GO:0006486;GO:0005488;GO:0008194;GO:0016758;GO:0005794;GO:0016020;GO:0015020;unknown
Pver_g6486	GO:0030036;GO:0032501;GO:0051128;GO:0051716;GO:0065008;GO:0005515;GO:0005737;GO:0005886;GO:0032421;GO:0043005;GO:0043226;GO:0045202;unknown
Pver_g6487	GO:0002286;GO:0009611;GO:0010737;GO:0016477;GO:0022617;GO:0033157;GO:0051017;GO:0051639;GO:0060348;GO:0071803;GO:0098693;GO:0005178;GO:0046872;GO:0051015;GO:0051020;GO:0098699;GO:0001725;GO:0001726;GO:0001891;GO:0002102;GO:0005829;GO:0005884;GO:0005925;GO:0030175;GO:0031594;GO:0032420;GO:0048471;GO:0005509;GO:0005515;unknown
Pver_g6488	GO:0002322;GO:0002337;GO:0007214;GO:0032228;GO:0033135;GO:0035556;GO:0050859;GO:0120163;GO:1900122;GO:0004629;GO:0050811;GO:0005886;GO:0006629;GO:0007165;GO:0004435;GO:0008081;GO:0070679;unknown
Pver_g6489	GO:0001501;GO:0009987;GO:0048513;GO:0008376;GO:0005794;GO:0032580;unknown
Pver_g649	unknown;GO:0003824;GO:0016021
Pver_g6490	unknown;GO:0005581;GO:0016020
Pver_g6491	GO:0001112;GO:0006355;GO:0070896;GO:0070898;GO:0000995;GO:0001156;GO:0000126;GO:0005654;unknown
Pver_g6492	GO:0006688;GO:0032989;GO:0042552;GO:0035250;GO:0005783;GO:0008194;unknown
Pver_g6493	GO:0006357;GO:0045892;GO:0070895;GO:0000978;GO:0000981;GO:0005515;GO:0008270;GO:0005634;unknown
Pver_g6494	GO:0000278;GO:0000280;GO:0030261;GO:0098813;GO:0042393;GO:0000775;GO:0000793;GO:0031981;GO:0007076;unknown
Pver_g6495	GO:0043123;GO:0005515;GO:0005575;GO:0016020;GO:0016021;unknown
Pver_g6496	GO:0006417;GO:0006468;GO:0006952;GO:0007165;GO:0009607;GO:0010506;GO:0043065;GO:0043066;GO:0045893;GO:0051091;GO:0070887;GO:0004674;GO:0005515;GO:0032555;GO:0035639;GO:0000785;GO:0005654;GO:0005829;GO:0036064;GO:0097546;unknown
Pver_g6497	GO:0009987;GO:0005515;GO:0005622;unknown
Pver_g6498	GO:0001736;GO:0001947;GO:0010171;GO:0035844;GO:0036372;GO:0043065;GO:0043066;GO:0045893;GO:0051091;GO:0060027;GO:0072116;GO:0005515;GO:0000785;GO:0005654;GO:0005829;GO:0036064;GO:0097546;unknown
Pver_g6499	GO:0009987;GO:0048856;GO:0005737;GO:0043229;GO:0005515;unknown
Pver_g65	GO:0010648;GO:0023057;GO:0048518;GO:0051051;GO:0051969;GO:0065008;GO:0005488;GO:0007186;GO:0004930;GO:0016021;unknown
Pver_g650	GO:0006303;GO:0033615;GO:0034982;GO:0004677;GO:0005515;GO:0008233;GO:0005829;GO:0005886;GO:0005958;GO:0030054;GO:0031314;GO:0004222;unknown
Pver_g6500	unknown
Pver_g6501	GO:0001755;GO:0001764;GO:0007166;GO:0007411;GO:0007417;GO:0007507;GO:0009887;GO:0021604;GO:0048483;GO:0051128;GO:0061550;GO:0065008;GO:0071310;GO:1990138;GO:0004888;GO:0005515;GO:0005887;GO:0045202;unknown
Pver_g6502	unknown
Pver_g6503	GO:0070125;GO:0003746;GO:0005759;GO:0006414;GO:0005515;unknown
Pver_g6505	GO:0005515;GO:0110165;unknown
Pver_g6506	GO:0009887;unknown
Pver_g6507	GO:0002183;GO:0003743;GO:0005852;GO:0031981;GO:0070993;GO:0005737;GO:0006413;unknown
Pver_g6508	GO:0001752;GO:0007526;GO:0008586;GO:0004518;GO:0090305;unknown
Pver_g6509	GO:0030838;GO:0032008;GO:0038202;GO:0043087;GO:0050731;GO:0071902;GO:0043539;GO:0005829;GO:0031931;GO:0031932;GO:0031929;GO:0005515;unknown
Pver_g651	GO:0006364;GO:0005515;GO:0034511;GO:0005654;GO:0005730;GO:0031428;GO:0032040;unknown
Pver_g6510	GO:0006611;GO:0005049;GO:0005515;GO:0005654;GO:0005730;GO:0005829;GO:0005886;GO:0032991;GO:0006886;GO:0031267;unknown
Pver_g6511	GO:0001889;GO:0006099;GO:0006101;GO:0006102;GO:0035900;GO:0003994;GO:0005515;GO:0008198;GO:0047780;GO:0051538;GO:0051539;GO:0005739;GO:0005829;unknown
Pver_g6512	unknown
Pver_g6513	GO:0006413;GO:0075525;GO:0003743;GO:0005515;GO:0005829;GO:0005852;GO:0005737;unknown
Pver_g6514	GO:0006816;GO:0009987;GO:0032501;GO:0050789;GO:0005216;GO:0005515;GO:0005622;GO:0016021;GO:0032991;GO:0098590;GO:0006811;GO:0055085;GO:0070588;GO:0005262;GO:0016020;unknown
Pver_g6515	GO:0001657;GO:0003007;GO:0006641;GO:0008340;GO:0009314;GO:0010193;GO:0014823;GO:0032088;GO:0032868;GO:0034976;GO:0035206;GO:0036335;GO:0038001;GO:0042542;GO:0042744;GO:0043066;GO:0045471;GO:0046686;GO:0048167;GO:0051781;GO:0055093;GO:0098869;GO:0000268;GO:0004096;GO:0019166;GO:0019899;GO:0020037;GO:0042803;GO:0046872;GO:0005739;GO:0005764;GO:0005778;GO:0005783;GO:0005829;GO:0005886;GO:0032991;GO:0006979;unknown
Pver_g6516	unknown;GO:0006979;GO:0042744;GO:0098869;GO:0004096;GO:0020037;GO:0046872
Pver_g6517	unknown;GO:0016021
Pver_g6518	GO:0001843;GO:0006910;GO:0007420;GO:0007605;GO:0008277;GO:0009725;GO:0009952;GO:0021914;GO:0021953;GO:0031076;GO:0042073;GO:0042733;GO:0045494;GO:0048702;GO:0050766;GO:0060041;GO:0060348;GO:0060434;GO:0061548;GO:0097500;GO:1901621;GO:1903546;GO:0001664;GO:0019899;GO:0035091;GO:0120160;GO:0005576;GO:0005654;GO:0005730;GO:0005829;GO:0005886;GO:0005930;GO:0097546;GO:0097731;unknown
Pver_g6519	GO:0003006;GO:0006468;GO:0007165;GO:0009555;GO:0004672;GO:0005102;GO:0097159;GO:1901363;GO:0016020;GO:0042981;GO:0005515;GO:0005524;unknown
Pver_g652	GO:0008652;GO:0003824;GO:0016491;GO:0031177;unknown
Pver_g6520	GO:0006306;GO:0007095;GO:0008630;GO:0009314;GO:0032355;GO:0045008;GO:0003696;GO:0004520;GO:0005515;GO:0008263;GO:0000785;GO:0005737;GO:0016607;GO:0006281;GO:0003677;GO:0003824;unknown
Pver_g6521	GO:0035269;GO:0055074;GO:0000030;GO:0005515;GO:0005789;unknown
Pver_g6522	GO:0006357;GO:0009952;GO:0014028;GO:0021542;GO:0021796;GO:0021846;GO:0021885;GO:0030182;GO:0045892;GO:0072197;GO:0000981;GO:0005515;GO:1990837;GO:0005634;GO:0006355;GO:0007186;GO:0003677;GO:0004930;GO:0016021;unknown
Pver_g6523	GO:0005515;unknown
Pver_g6524	GO:0006098;GO:0009264;GO:0016052;GO:0046121;GO:0046386;GO:0004139;GO:0005515;GO:0005576;GO:0005654;GO:0005829;GO:0034774;GO:1904813;GO:0003824;GO:0016829;GO:0005737;unknown
Pver_g6525	GO:0002088;GO:0007616;GO:0007625;GO:0007628;GO:0008542;GO:0009889;GO:0015811;GO:0031323;GO:1904263;GO:0015184;GO:0005764;GO:0005774;GO:0031410;unknown
Pver_g6526	unknown
Pver_g6527	unknown
Pver_g6528	GO:0007186;GO:0004930;GO:0016020;GO:0016021;unknown
Pver_g6529	unknown
Pver_g653	GO:0000082;GO:0006164;GO:0009113;GO:0000166;GO:0004639;GO:0016831;GO:0042802;GO:0005829;GO:0006189;unknown
Pver_g6531	GO:0000122;GO:0006879;GO:0030514;GO:0033619;GO:0045944;GO:0097264;GO:0004175;GO:0005515;GO:0005615;GO:0005886;GO:0006508;GO:0004252;unknown
Pver_g6532	unknown;GO:0007186;GO:0004930;GO:0016021
Pver_g6533	GO:0001764;GO:0007189;GO:0031987;GO:0042220;GO:0051965;GO:0098742;GO:0004930;GO:0005509;GO:0005515;GO:0005654;GO:0005887;GO:0005911;GO:0030424;GO:0098978;GO:0007186;GO:0016021;GO:0016020;unknown
Pver_g6534	GO:0006821;GO:0007165;GO:0007268;GO:0009605;GO:0010646;GO:0023051;GO:0034220;GO:0042391;GO:0043200;GO:0044057;GO:0050905;GO:0071310;GO:0097305;GO:1901701;GO:0005254;GO:0005515;GO:0016933;GO:0022824;GO:0043168;GO:0043177;GO:0046872;GO:0099095;GO:0034707;GO:0042995;GO:0043231;GO:0045211;GO:0099699;GO:0006811;GO:0004888;GO:0005216;GO:0005230;GO:0016021;unknown
Pver_g6535	GO:0006821;GO:0007165;GO:0007268;GO:0007420;GO:0007611;GO:0034220;GO:0042391;GO:0043523;GO:0048666;GO:0048839;GO:0060021;GO:0070887;GO:1901215;GO:0005254;GO:0005515;GO:0016917;GO:0022824;GO:0032991;GO:0043005;GO:0043226;GO:0099055;GO:0006811;GO:0004888;GO:0005216;GO:0005230;GO:0016021;unknown
Pver_g6536	unknown;GO:0003677;GO:0046872
Pver_g6537	GO:0006807;GO:0044238;GO:0044260;GO:0048534;GO:0050794;GO:0005515;GO:0016787;GO:0033151;GO:0004519;GO:0043565;GO:0061630;unknown
Pver_g6538	GO:0005515;GO:0005737;GO:0043005;GO:0043231;unknown
Pver_g6539	GO:0031398;GO:1902254;GO:1903364;GO:0002039;GO:0005737;unknown;GO:0016021
Pver_g654	GO:0000082;GO:0001822;GO:0006164;GO:0006543;GO:0007595;GO:0008340;GO:0009168;GO:0019693;GO:0031100;GO:0032869;GO:0040016;GO:0048477;GO:0060135;GO:0004044;GO:0042802;GO:0051536;GO:0005829;GO:0009113;GO:0009116;unknown
Pver_g6540	GO:0000719;GO:0003684;GO:0003904;GO:0071949;GO:0006281;GO:0003913;GO:0018298;unknown
Pver_g6542	GO:0002682;GO:0007156;GO:0007157;GO:0007507;GO:0008284;GO:0009617;GO:0009967;GO:0009968;GO:0010033;GO:0010038;GO:0010468;GO:0016525;GO:0030194;GO:0030335;GO:0031325;GO:0043066;GO:0050921;GO:1902531;GO:0005201;GO:0005515;GO:0044877;GO:0005576;GO:0005604;GO:0005783;GO:0005912;GO:0005938;GO:0008061;unknown
Pver_g6543	GO:0005488;GO:0005737;GO:0031012;GO:0043231;GO:0070013;unknown
Pver_g6544	GO:0008152;GO:0016757;GO:0110165;unknown
Pver_g6545	GO:0007041;GO:0007042;GO:0007610;GO:0010976;GO:0015937;GO:0030335;GO:0043524;GO:0044703;GO:0050679;GO:0050821;GO:0051094;GO:0060266;GO:1902564;GO:1905247;GO:1905673;GO:0000166;GO:0004140;GO:0051087;GO:0005615;GO:0005765;GO:0005770;GO:0005783;GO:0005794;GO:0005886;GO:0005524;unknown
Pver_g6546	GO:0000302;GO:0006954;GO:0009615;GO:0010634;GO:0030213;GO:0030214;GO:0030307;GO:0030308;GO:0036120;GO:0044344;GO:0045766;GO:0045785;GO:0046677;GO:0050679;GO:0051216;GO:0071347;GO:0071356;GO:0071467;GO:0071493;GO:1900087;GO:1900106;GO:0004415;GO:0050501;GO:0005615;GO:0005764;GO:0031410;GO:0036117;GO:0005975;GO:0003824;unknown
Pver_g6547	GO:0007186;GO:0007602;GO:0009584;GO:0032501;GO:0071482;GO:0005488;GO:0009881;GO:0016020;GO:0042995;GO:0004930;GO:0016021;unknown
Pver_g6548	GO:0006979;GO:0007231;GO:0008217;GO:0010820;GO:0018105;GO:0018107;GO:0032414;GO:0036438;GO:0038116;GO:0038146;GO:0043268;GO:0046777;GO:0050727;GO:0050801;GO:0071476;GO:0090188;GO:1900745;GO:1901017;GO:1905408;GO:2000650;GO:0000287;GO:0004674;GO:0005524;GO:0019901;GO:0042802;GO:0005654;GO:0005829;GO:0005856;GO:0016323;GO:0016324;GO:0019898;GO:0006468;GO:0035556;GO:0004672;unknown
Pver_g6549	GO:0008150;GO:0015031;GO:0015969;GO:0032456;GO:0003674;GO:0005515;GO:0005575;GO:0005768;unknown
Pver_g655	GO:0000226;GO:0009615;GO:0018105;GO:0021766;GO:0021860;GO:0048667;GO:0048812;GO:1900181;GO:0004672;GO:0008017;GO:0110165;GO:0006468;GO:0035556;GO:0005524;unknown
Pver_g6550	GO:0005515;GO:0110165;unknown
Pver_g6551	unknown
Pver_g6552	GO:0016567;GO:0032270;GO:0004842;GO:0005515;GO:0046872;GO:0005654;GO:0005737;GO:0008270;unknown
Pver_g6553	GO:0005515;GO:0008270;unknown
Pver_g6554	GO:0005515;GO:0008270;unknown
Pver_g6556	GO:0016567;GO:0032270;GO:0004842;GO:0005515;GO:0046872;GO:0005654;GO:0005737;GO:0008270;unknown
Pver_g6557	unknown;GO:0042254;GO:0003924;GO:0005525
Pver_g6558	GO:0005515;GO:0097159;GO:1901363;GO:0043231;GO:0003924;GO:0005525;unknown
Pver_g6559	GO:0007005;GO:0008345;GO:0016188;GO:0016192;GO:0032024;GO:0040012;GO:0045886;GO:0046847;GO:0048490;GO:0048814;GO:0072383;GO:0005546;GO:0008574;GO:0030742;GO:0042802;GO:0005875;GO:0030424;GO:0030425;GO:0031966;GO:0007018;GO:0003777;GO:0005515;GO:0005524;GO:0008017;unknown
Pver_g656	GO:0005975;GO:0004565;GO:0005488;GO:0005615;GO:0005764;GO:0004553;unknown
Pver_g6561	GO:0003323;GO:0006577;GO:0032259;GO:0055123;GO:0071267;GO:0008270;GO:0047150;GO:0061627;GO:0005829;GO:0070062;GO:0009086;unknown
Pver_g6562	GO:0003323;GO:0006479;GO:0006577;GO:0055123;GO:0071267;GO:0008270;GO:0044877;GO:0047150;GO:0005829;GO:0032991;GO:0070062;GO:0009086;GO:0032259;GO:0008168;GO:0046872;unknown
Pver_g6563	GO:0016925;GO:0008022;GO:0019948;GO:0005737;GO:0031510;GO:0006464;GO:0008641;unknown
Pver_g6564	GO:0017183;GO:0005524;GO:0017178;GO:0005654;GO:0005730;GO:0005829;unknown
Pver_g6565	GO:0043328;GO:0005198;GO:0042803;GO:0000814;GO:0071985;GO:0015031;unknown
Pver_g6566	GO:0007175;GO:0016236;GO:0036258;GO:0043328;GO:0005198;GO:0042803;GO:0047485;GO:0000814;GO:0005634;GO:0005829;GO:0071985;unknown
Pver_g6567	GO:0006928;GO:0007165;GO:0010646;GO:0016192;GO:0032414;GO:0033365;GO:0043266;GO:0048468;GO:0048731;GO:0050801;GO:0055117;GO:0060341;GO:0061024;GO:0072659;GO:0086065;GO:0098901;GO:1903169;GO:1904064;GO:2001257;GO:0016740;GO:0019899;GO:0012505;GO:0030017;GO:0043231;GO:0044304;GO:0045202;GO:0098590;GO:0005515;unknown
Pver_g6568	GO:0008360;GO:0031032;GO:0072659;GO:0000146;GO:0005509;GO:0032036;GO:0035254;GO:0051015;GO:0001725;GO:0005903;GO:0016460;GO:0030018;GO:0045177;GO:0097513;GO:0099738;unknown
Pver_g6569	GO:0000209;GO:0006511;GO:0005515;GO:0034450;GO:0005737;GO:0032991;GO:0016567;GO:0030433;GO:0004842;GO:0000151;unknown
Pver_g6570	GO:0043687;GO:0045116;GO:0000166;GO:0005515;GO:0061654;GO:0005634;GO:0005829;unknown
Pver_g6571	GO:0005856;unknown
Pver_g6573	GO:0007155;GO:0048522;GO:0048731;GO:0051179;GO:0005515;GO:0005576;GO:0071944;GO:0016020;unknown
Pver_g6574	GO:0032088;GO:0033209;GO:0045892;GO:0051059;unknown
Pver_g6575	GO:0006614;GO:0008312;GO:0030942;GO:0005576;GO:0005634;GO:0005786;GO:0005829;GO:0034774;GO:1904813;GO:0048500;unknown
Pver_g6576	unknown;GO:0005515;GO:0016021
Pver_g6577	GO:0000462;GO:0045943;GO:0005515;GO:0015630;GO:0032040;GO:0033553;GO:0034455;unknown
Pver_g6578	GO:0000122;GO:0001701;GO:0003198;GO:0007517;GO:0008285;GO:0009952;GO:0010463;GO:0023019;GO:0030513;GO:0030900;GO:0030901;GO:0035115;GO:0035116;GO:0035880;GO:0042474;GO:0042475;GO:0042481;GO:0043066;GO:0045944;GO:0048863;GO:0051154;GO:0060021;GO:0060325;GO:0060349;GO:0060536;GO:0061180;GO:0061312;GO:0090427;GO:2000678;GO:2001055;GO:0000977;GO:0000987;GO:0001227;GO:0001228;GO:0005515;GO:0005634;GO:0006355;GO:0000981;GO:0003677;GO:0006357;unknown
Pver_g6579	GO:0000122;GO:0001701;GO:0002063;GO:0002076;GO:0003148;GO:0003198;GO:0003416;GO:0007517;GO:0008285;GO:0009952;GO:0010463;GO:0023019;GO:0030513;GO:0030900;GO:0030901;GO:0032792;GO:0035115;GO:0035116;GO:0035313;GO:0035880;GO:0042474;GO:0042481;GO:0043066;GO:0045599;GO:0045617;GO:0045669;GO:0045944;GO:0048863;GO:0051154;GO:0051795;GO:0060021;GO:0060325;GO:0060346;GO:0060364;GO:0060444;GO:0060536;GO:0061312;GO:0070166;GO:0071392;GO:0090427;GO:2000678;GO:2001055;GO:0000977;GO:0000987;GO:0001227;GO:0001228;GO:0005515;GO:0005654;GO:0006355;GO:0000981;GO:0003677;unknown
Pver_g6580	GO:0006355;GO:0009887;GO:0030326;GO:0048522;GO:0048523;GO:0043565;GO:0000981;GO:0003677;unknown
Pver_g6581	GO:0007160;GO:0005509;GO:0016020;GO:0016021;unknown
Pver_g6584	GO:0016051;GO:0044237;GO:0035250;GO:0005794;GO:0016020;GO:0006486;GO:0016758;unknown
Pver_g6585	GO:0006897;GO:0007165;GO:0001664;GO:0038023;GO:0005576;GO:0005737;GO:0005886;GO:0016021;GO:0031012;GO:0030246;unknown
Pver_g6586	GO:0006897;GO:0007166;GO:0001664;GO:0004888;GO:0038187;GO:0005576;GO:0005887;GO:0030666;GO:0030246;unknown
Pver_g6587	GO:0000226;GO:0051642;GO:0000166;GO:0005515;GO:0005813;GO:0005829;GO:0005868;GO:0043231;GO:0099080;GO:0007018;unknown
Pver_g6588	GO:0006629;GO:0004623;GO:0006644;GO:0050482;unknown
Pver_g6589	GO:0050794;GO:0006974;GO:0031146;GO:0031571;GO:0005515;GO:0030332;GO:0019005;unknown
Pver_g6590	GO:0110165;unknown
Pver_g6591	unknown
Pver_g6592	GO:0005515;unknown
Pver_g6593	GO:0000226;GO:0018095;GO:0030317;GO:0000166;GO:0015631;GO:0043167;GO:0070740;GO:0036064;GO:0006464;unknown
Pver_g6594	GO:0006886;GO:0007032;GO:0031623;GO:0032869;GO:0043001;GO:0045055;GO:0060100;GO:0090382;GO:0097494;GO:0003924;GO:0005515;GO:0005525;GO:0019003;GO:0001891;GO:0005770;GO:0005829;GO:0015629;GO:0030667;GO:0031901;GO:0032588;GO:0036186;GO:0042995;unknown
Pver_g6595	unknown
Pver_g6596	GO:0006897;GO:0019730;GO:0032502;GO:0042742;GO:0005515;GO:0097367;GO:0005615;GO:0030659;GO:0071944;GO:0098588;GO:0004497;GO:0005044;GO:0005506;GO:0016705;GO:0020037;GO:0016020;unknown
Pver_g6598	GO:0006629;GO:0009987;GO:0030301;GO:0042221;GO:0005488;GO:0005737;GO:0005886;GO:0012505;GO:0043231;GO:0120025;GO:0016021;unknown
Pver_g6599	GO:0050794;GO:0005515;GO:0005737;GO:0005819;GO:0012505;GO:0016020;GO:0043231;unknown
Pver_g66	GO:0002040;GO:0003148;GO:0030032;GO:0031532;GO:0034113;GO:0034446;GO:0060271;GO:0070252;GO:0071670;GO:0071963;GO:0003779;GO:0004860;GO:0019904;GO:0044877;GO:0005634;GO:0005829;GO:0005925;GO:0015629;GO:0016020;GO:0030017;GO:0030027;GO:0032991;GO:0007155;GO:0005515;unknown
Pver_g660	GO:0015718;GO:0055085;GO:0008028;GO:0008514;GO:0005737;GO:0016020;GO:0043231;GO:0022857;unknown
