"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
199 0.916363740588011 3 6 "GO:0060978;GO:2000170" "positive regulation of peptidyl-cysteine S-nitrosylation" 0.978815201931945
591 0.646694596491008 5 13 "GO:0060979" "vasculogenesis involved in coronary vascular morphogenesis" 0.915791863228901
-1791 0.149608495177995 2 14 "GO:0060982" "coronary artery morphogenesis" 0.594482864136972
2015 0.288529983401808 2 6 "GO:0060992" "response to fungicide" 0.745811254012183
1741 0.0371825719966114 2 31 "GO:0060993" "kidney morphogenesis" 0.310943486358674
5 0.997420918124668 3 10 "GO:0060996" "dendritic spine development" 0.998856314301138
524 0.662542951403324 6 15 "GO:0060997" "dendritic spine morphogenesis" 0.920915347799148
1746 0.00865638621873144 4 49 "GO:0060998" "regulation of dendritic spine development" 0.129919516743461
1801 0.0202454107831156 5 36 "GO:0060999" "positive regulation of dendritic spine development" 0.219272766205456
2404 0.171329222450088 2 7 "GO:0061000" "negative regulation of dendritic spine development" 0.626928438210874
1190 0.119787403335112 3 37 "GO:0061001" "regulation of dendritic spine morphogenesis" 0.5457090624931
1374 0.210088789381941 2 18 "GO:0061003" "positive regulation of dendritic spine morphogenesis" 0.675465413697901
429 0.703835428119453 4 17 "GO:0061005" "cell differentiation involved in kidney development" 0.928417426121942
45 0.834600760150815 2 477 "GO:0061024" "membrane organization" 0.963964672308524
76 0.877762302904814 2 88 "GO:0061025" "membrane fusion" 0.97234240399685
1168 0.27387705706038 2 19 "GO:0061028" "establishment of endothelial barrier" 0.73368515857478
-192 0.913153705788773 2 7 "GO:0061029" "eyelid development in camera-type eye" 0.978428167381634
-140 0.932187083373993 2 8 "GO:0061030;GO:0061374;GO:0061379;GO:0061381" "epithelial cell differentiation involved in mammary gland alveolus development" 0.982523781957044
-5951 0.00420893799419289 2 5 "GO:0061032" "visceral serous pericardium development" 0.0794276536056672
136 0.855634459373566 2 39 "GO:0061035" "regulation of cartilage development" 0.965015606834004
386 0.748181598195697 2 15 "GO:0061036" "positive regulation of cartilage development" 0.937880422687558
2191 0.08935029172991 5 13 "GO:0061037;GO:0032331" "negative regulation of cartilage development" 0.481989412849234
2032 2.71408748248542e-06 2 116 "GO:0061041" "regulation of wound healing" 0.000353596085137143
3608 0.00718665330185421 4 12 "GO:0061044;GO:0061043" "regulation of vascular wound healing" 0.116641687846712
2490 0.00288705160579082 2 31 "GO:0061045" "negative regulation of wound healing" 0.0622954119745639
-1802 0.273103052345822 5 8 "GO:0061046" "regulation of branching involved in lung morphogenesis" 0.73368515857478
-523 0.801257600430137 2 5 "GO:0061049" "cell growth involved in cardiac muscle cell development" 0.953417972029837
1805 0.197887700093393 2 11 "GO:0061050" "regulation of cell growth involved in cardiac muscle cell development" 0.661105679384193
328 0.851999704182289 3 7 "GO:0061051" "positive regulation of cell growth involved in cardiac muscle cell development" 0.964094082911129
1997 0.10807198438024 3 14 "GO:0061053" "somite development" 0.527633804905362
3228 0.0213049679358985 2 11 "GO:0061056" "sclerotome development" 0.227648285027153
-982 0.63673877798716 2 5 "GO:0061057" "peptidoglycan recognition protein signaling pathway" 0.910697769436983
1015 0.025779772543173 3 105 "GO:0061061" "muscle structure development" 0.254010608403264
2927 0.0292200296175967 2 12 "GO:0061062" "regulation of nematode larval development" 0.27233918066122
2591 0.115061340498798 3 8 "GO:0061063;GO:0048582" "positive regulation of post-embryonic development" 0.535401231260199
3336 0.0788026306219339 7 6 "GO:0061065" "regulation of dauer larval development" 0.455536193457438
863 0.62344052094424 3 7 "GO:0061072" "iris morphogenesis" 0.907034827364574
1387 0.232924168788947 3 16 "GO:0061073;GO:0072014;GO:0072574;GO:0072575;GO:1990705" "epithelial cell proliferation involved in liver morphogenesis" 0.698072581109001
603 0.653110265596681 2 12 "GO:0061074" "regulation of neural retina development" 0.917678500293556
596 0.429628041532722 2 38 "GO:0061077" "chaperone-mediated protein folding" 0.843349544151151
-398 0.757537354175723 5 13 "GO:0061081" "positive regulation of myeloid leukocyte cytokine production involved in immune response" 0.939873066792122
894 0.667320041998899 5 5 "GO:0061083" "regulation of protein refolding" 0.922188245716068
747 0.719444601611636 2 5 "GO:0061091" "regulation of phospholipid translocation" 0.931514251435428
-251 0.720074976105312 4 44 "GO:0061097" "regulation of protein tyrosine kinase activity" 0.931514251435428
594 0.523385465476055 4 25 "GO:0061098" "positive regulation of protein tyrosine kinase activity" 0.881599663027292
-1547 0.158273250590689 2 18 "GO:0061099" "negative regulation of protein tyrosine kinase activity" 0.606485370010553
-403 0.831896093901068 3 6 "GO:0061101" "neuroendocrine cell differentiation" 0.962020264800009
-380 0.296194836534735 2 165 "GO:0061136;GO:1903050;GO:2000058" "regulation of proteolysis involved in protein catabolic process" 0.750295206810911
-463 0.211242192428246 2 159 "GO:0061138;GO:0001763" "morphogenesis of a branching structure" 0.675465413697901
989 0.634337122169828 2 5 "GO:0061154;GO:0003159" "endothelial tube morphogenesis" 0.910697769436983
-929 0.138930723503654 3 55 "GO:0061157;GO:0050779;GO:0061014" "positive regulation of mRNA catabolic process" 0.578118914646751
-55 0.958607207475913 2 19 "GO:0061158" "3'-UTR-mediated mRNA destabilization" 0.989487431444552
1028 0.118383091138756 7 50 "GO:0061178" "regulation of insulin secretion involved in cellular response to glucose stimulus" 0.542418657094201
1056 0.547990813119766 2 7 "GO:0061179" "negative regulation of insulin secretion involved in cellular response to glucose stimulus" 0.889280326462547
34 0.984816481583904 2 7 "GO:0061195" "taste bud formation" 0.995769323476313
-868 0.46968697680009 3 15 "GO:0061299" "retina vasculature morphogenesis in camera-type eye" 0.863522919367933
-913 0.578458935763293 3 8 "GO:0061303" "cornea development in camera-type eye" 0.893678230869217
1264 0.108165031923251 3 35 "GO:0061311" "cell surface receptor signaling pathway involved in heart development" 0.527633804905362
-975 0.607369273008084 -1 6 "GO:0061312" "obsolete BMP signaling pathway involved in heart development" 0.904691500849288
1409 0.146391387611168 2 23 "GO:0061314" "Notch signaling involved in heart development" 0.590979590160531
3186 0.0698482643762469 3 7 "GO:0061318" "renal filtration cell differentiation" 0.423981519370633
3068 0.14000428509649 5 5 "GO:0061344" "regulation of cell adhesion involved in heart morphogenesis" 0.581644668009074
71 0.913552992355371 2 51 "GO:0061351" "neural precursor cell proliferation" 0.978428167381634
52 0.980117333712669 3 5 "GO:0061370" "testosterone biosynthetic process" 0.995086924898546
1676 0.00875934552414163 6 53 "GO:0061371" "determination of heart left/right asymmetry" 0.130732644860312
-147 0.874130311352634 3 25 "GO:0061384;GO:0061383" "trabecula morphogenesis" 0.971507974306271
3208 0.122798920706981 3 5 "GO:0061386" "closure of optic fissure" 0.551832409706393
-397 0.717225973245297 -1 18 "GO:0061400" "obsolete positive regulation of transcription from RNA polymerase II promoter in response to calcium ion" 0.931373219747275
-1151 0.512559819780228 6 7 "GO:0061436" "establishment of skin barrier" 0.87788335266959
362 0.571018461789202 2 53 "GO:0061448" "connective tissue development" 0.891935964304289
-973 0.487589516021488 4 11 "GO:0061458;GO:0030539" "reproductive system development" 0.869865906548977
-421 0.603333012828515 2 33 "GO:0061462" "protein localization to lysosome" 0.904691500849288
-3028 0.110596078841752 2 6 "GO:0061469" "regulation of type B pancreatic cell proliferation" 0.529852298547361
-753 0.492420537557603 2 18 "GO:0061484" "hematopoietic stem cell homeostasis" 0.87025916377083
600 0.403400823196363 2 42 "GO:0061512" "protein localization to cilium" 0.830430479290236
-1447 0.0998299941863866 3 28 "GO:0061515" "myeloid cell development" 0.508001442080086
917 0.230759668895193 4 37 "GO:0061548" "ganglion development" 0.697398061735272
1790 0.308412840211577 2 7 "GO:0061549" "sympathetic ganglion development" 0.758734212849156
1040 0.329772501224743 2 19 "GO:0061550" "cranial ganglion development" 0.77989221591906
-2535 0.123020323242764 6 8 "GO:0061551" "trigeminal ganglion development" 0.552301725397151
257 0.743965385113741 5 35 "GO:0061564" "axon development" 0.936267149143924
-2779 0.0474864706486143 2 11 "GO:0061580;GO:0061582" "intestinal epithelial cell migration" 0.352946838585896
873 0.467198271168826 7 15 "GO:0061588;GO:0061589;GO:0061590;GO:0061591" "calcium activated phospholipid scrambling" 0.861422307530834
-654 0.730490805566078 5 6 "GO:0061620;GO:0061615" "glycolytic process through fructose-6-phosphate" 0.932013454018916
1429 0.416054724842669 2 7 "GO:0061626" "pharyngeal arch artery morphogenesis" 0.83616571779009
966 0.533021303618075 3 9 "GO:0061635" "regulation of protein complex stability" 0.885340389949613
-7 0.98837329276024 4 86 "GO:0061640;GO:0000910" "cytokinesis" 0.996427765446624
2069 0.239071302099383 2 7 "GO:0061642" "chemoattraction of axon" 0.705304684042006
434 0.767708342936845 2 10 "GO:0061687" "detoxification of inorganic compound" 0.945598038604346
482 0.783900441897934 2 7 "GO:0061709" "reticulophagy" 0.949726530508954
-145 0.944306653728671 2 5 "GO:0061734" "parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization" 0.984423168052942
-1011 0.514341580764194 3 9 "GO:0061744" "motor behavior" 0.878148766521504
-2749 0.147485089097037 2 6 "GO:0061820;GO:0090657" "telomeric loop disassembly" 0.592492284494081
-2040 0.0354951214577912 4 23 "GO:0061844" "antimicrobial humoral immune response mediated by antimicrobial peptide" 0.304470479438403
-852 0.582452312260815 2 9 "GO:0061909" "autophagosome-lysosome fusion" 0.894288383478384
-578 0.409956705646615 2 44 "GO:0061951" "establishment of protein localization to plasma membrane" 0.833562958430811
516 0.68925757315856 3 13 "GO:0061952" "midbody abscission" 0.924656448420155
-613 0.254598897675748 3 75 "GO:0061982" "meiosis I cell cycle process" 0.720711783658488
1652 0.347095141068939 3 7 "GO:0061983" "meiosis II cell cycle process" 0.796522061806508
-18 0.992325499767346 2 6 "GO:0062009" "secondary palate development" 0.997745707710639
-296 0.368029562474544 4 202 "GO:0062012" "regulation of small molecule metabolic process" 0.810317945145803
156 0.787596754392382 2 65 "GO:0062013" "positive regulation of small molecule metabolic process" 0.950522380994758
-694 0.260316555025198 2 57 "GO:0062014" "negative regulation of small molecule metabolic process" 0.724406676864743
-192 0.896396406592312 4 10 "GO:0062043;GO:0062042" "positive regulation of cardiac epithelial to mesenchymal transition" 0.975547101126998
-957 0.130956388654692 2 54 "GO:0062149" "detection of stimulus involved in sensory perception of pain" 0.567077159088538
745 0.147661895734577 3 82 "GO:0062207" "regulation of pattern recognition receptor signaling pathway" 0.592492284494081
571 0.481073819767893 3 33 "GO:0062208" "positive regulation of pattern recognition receptor signaling pathway" 0.869865906548977
-2743 0.0620914240366716 2 10 "GO:0065001" "specification of axis polarity" 0.398934604306225
886 0.418843129520047 3 18 "GO:0065002" "intracellular protein transmembrane transport" 0.83616571779009
-34 0.841122441184406 3 784 "GO:0065003" "protein-containing complex assembly" 0.963964672308524
-1031 0.0521803180552059 2 77 "GO:0065004" "protein-DNA complex assembly" 0.367241252355665
-372 0.810325046597258 2 9 "GO:0065005" "protein-lipid complex assembly" 0.956953656004865
-495 0.602460499571272 3 24 "GO:0070050" "neuron cellular homeostasis" 0.904691500849288
-642 0.558005450526849 4 18 "GO:0070059" "intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress" 0.891079856160361
-3154 0.0144748786781967 2 13 "GO:0070071" "proton-transporting two-sector ATPase complex assembly" 0.17515562477247
-3948 0.0375042346342758 3 6 "GO:0070072;GO:0070070" "vacuolar proton-transporting V-type ATPase complex assembly" 0.312850630493454
-2287 0.2713638034768 2 5 "GO:0070086" "ubiquitin-dependent endocytosis" 0.733340919395799
286 0.880079232068176 2 6 "GO:0070092" "regulation of glucagon secretion" 0.97234240399685
1264 0.442097490012719 2 8 "GO:0070098" "chemokine-mediated signaling pathway" 0.847613553034544
-1710 0.410838123296662 2 5 "GO:0070102" "interleukin-6-mediated signaling pathway" 0.833562958430811
-2246 0.12665396168241 4 10 "GO:0070105;GO:0070103" "regulation of interleukin-6-mediated signaling pathway" 0.559145602447245
119 0.892328872005418 3 28 "GO:0070121" "Kupffer's vesicle development" 0.974611502933915
-1620 0.435966196062148 4 5 "GO:0070125" "mitochondrial translational elongation" 0.845064001907374
-3468 0.0097800021090333 2 12 "GO:0070129;GO:0062125" "regulation of mitochondrial gene expression" 0.138537587127197
-3179 0.0939826626102688 6 6 "GO:0070131" "positive regulation of mitochondrial translation" 0.489889028793414
-956 0.614389094754866 2 6 "GO:0070142" "synaptic vesicle budding" 0.905583209612727
-380 0.777358245535512 3 12 "GO:0070166;GO:0034505" "tooth mineralization" 0.946753913468566
1348 0.261699792539036 3 15 "GO:0070168" "negative regulation of biomineral tissue development" 0.724406676864743
189 0.892949445062569 2 11 "GO:0070189" "kynurenine metabolic process" 0.975097991499279
217 0.788845341456684 4 33 "GO:0070192" "chromosome organization involved in meiotic cell cycle" 0.950998808564908
953 0.615500746870945 2 6 "GO:0070193" "synaptonemal complex organization" 0.905583209612727
-1619 0.227766649677094 5 12 "GO:0070207;GO:0070206" "protein trimerization" 0.694895909319096
-520 0.59984465181618 4 22 "GO:0070212" "protein poly-ADP-ribosylation" 0.903283003604226
-1191 0.252273879424649 3 20 "GO:0070213" "protein auto-ADP-ribosylation" 0.71625960535943
2532 0.0592656304241729 2 12 "GO:0070228" "regulation of lymphocyte apoptotic process" 0.389710681684739
1508 0.390794049366637 2 7 "GO:0070229;GO:2000107" "negative regulation of leukocyte apoptotic process" 0.826576927364768
3117 0.133857786347389 2 5 "GO:0070230" "positive regulation of lymphocyte apoptotic process" 0.572779628436522
-774 0.548464380555005 2 13 "GO:0070231;GO:0070227;GO:0071887" "leukocyte apoptotic process" 0.889280326462547
2953 0.0928618985384883 8 7 "GO:0070232" "regulation of T cell apoptotic process" 0.488822030739642
697 0.653050505972358 4 9 "GO:0070252" "actin-mediated cell contraction" 0.917678500293556
1384 0.431129799543392 4 7 "GO:0070255" "regulation of mucus secretion" 0.8435239841558
2184 0.293546954657705 2 5 "GO:0070257" "positive regulation of mucus secretion" 0.74881017900194
969 0.510047185844129 2 10 "GO:0070262" "peptidyl-serine dephosphorylation" 0.876364144268267
-2435 0.0697403835155876 5 12 "GO:0070266;GO:0097300" "programmed necrotic cell death" 0.423981519370633
1003 0.157538583882405 4 43 "GO:0070286" "axonemal dynein complex assembly" 0.606405911473103
1108 0.429423394859041 2 11 "GO:0070291;GO:0042439" "ethanolamine-containing compound metabolic process" 0.843349544151151
2658 0.161465751536927 6 6 "GO:0070292" "N-acylphosphatidylethanolamine metabolic process" 0.612733359786007
-1445 0.175584841904014 4 19 "GO:0070293" "renal absorption" 0.631447554831813
-1818 0.216444512813079 5 10 "GO:0070294;GO:0003096" "renal sodium ion absorption" 0.68094731112903
-1017 0.624701029828541 2 5 "GO:0070295;GO:0003097" "renal water absorption" 0.907034827364574
-366 0.636850443042604 3 36 "GO:0070301" "cellular response to hydrogen peroxide" 0.910697769436983
1274 0.438312080901681 5 8 "GO:0070307" "lens fiber cell development" 0.847403400955586
1423 0.49382166606856 2 5 "GO:0070327" "thyroid hormone transport" 0.870752304445632
247 0.860011532967555 5 11 "GO:0070328;GO:0055090" "triglyceride homeostasis" 0.967295381909938
-144 0.939397361454157 2 6 "GO:0070371" "ERK1 and ERK2 cascade" 0.982951312863022
1231 0.000412329489207997 2 180 "GO:0070372" "regulation of ERK1 and ERK2 cascade" 0.0166336106262385
1350 0.0468450303587398 2 47 "GO:0070373" "negative regulation of ERK1 and ERK2 cascade" 0.351094135213377
1163 0.00571065239004321 3 123 "GO:0070374" "positive regulation of ERK1 and ERK2 cascade" 0.0984247735460388
915 0.445827973488353 3 15 "GO:0070417" "cellular response to cold" 0.847613553034544
936 0.652684582721644 -1 5 "GO:0070423" "obsolete nucleotide-binding oligomerization domain containing signaling pathway" 0.917678500293556
-1258 0.329483734418101 5 13 "GO:0070424" "regulation of nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway" 0.779862223429238
-2090 0.270757365950066 4 6 "GO:0070426" "positive regulation of nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway" 0.73293631227873
697 0.691693633214772 2 7 "GO:0070445" "regulation of oligodendrocyte progenitor proliferation" 0.925800279972604
-3166 0.127801689975411 3 5 "GO:0070453" "regulation of heme biosynthetic process" 0.561481932591059
-1326 0.523562520472888 5 5 "GO:0070486" "leukocyte aggregation" 0.8816311407963
-80 0.958697092413642 2 9 "GO:0070498" "interleukin-1-mediated signaling pathway" 0.989487431444552
-600 0.00941325992870901 2 415 "GO:0070507;GO:0032886" "regulation of microtubule-based process" 0.136824067945491
593 0.599138218256095 8 17 "GO:0070509" "calcium ion import" 0.903168822375218
-228 0.859851820445125 5 13 "GO:0070527;GO:0034109" "homotypic cell-cell adhesion" 0.967295381909938
-666 0.725542675725512 3 6 "GO:0070528" "protein kinase C signaling" 0.931514251435428
-469 0.568184768905993 2 32 "GO:0070534" "protein K63-linked ubiquitination" 0.891878646968954
42 0.966593663294374 6 22 "GO:0070536" "protein K63-linked deubiquitination" 0.990798549725608
1178 0.0930755079188109 4 44 "GO:0070542" "response to fatty acid" 0.488822030739642
1582 0.00849068822069081 5 60 "GO:0070555" "response to interleukin-1" 0.128973080703926
-419 0.718278109641218 -1 16 "GO:0070584" "obsolete mitochondrion morphogenesis" 0.931394796079365
328 0.437351627412308 2 122 "GO:0070588" "calcium ion transmembrane transport" 0.847390374948265
624 0.408175327527018 2 38 "GO:0070613;GO:1903317" "regulation of protein maturation" 0.833562958430811
322 0.734562700894283 4 24 "GO:0070633" "transepithelial transport" 0.932993510353291
-1027 5.67519640490264e-09 3 728 "GO:0070647;GO:0043687;GO:0016567;GO:0032446" "post-translational protein modification" 1.85845990506429e-06
-9 0.996460575645413 4 6 "GO:0070654;GO:1990399" "epithelium regeneration" 0.998473869434006
1527 0.421157996969099 2 6 "GO:0070782" "phosphatidylserine exposure on apoptotic cell surface" 0.83771672890802
3624 0.0193824260399399 2 9 "GO:0070813" "hydrogen sulfide metabolic process" 0.213667258939298
-3402 0.0730731154962434 -1 6 "GO:0070816" "obsolete phosphorylation of RNA polymerase II C-terminal domain" 0.43507811119528
2006 0.195492327104281 2 9 "GO:0070828" "heterochromatin organization" 0.659243510558964
124 0.893606993050926 8 25 "GO:0070830;GO:0120192" "tight junction assembly" 0.975433358885197
715 0.684151130689754 2 7 "GO:0070831" "basement membrane assembly" 0.923459662980297
3110 0.0344432651757548 2 10 "GO:0070837" "dehydroascorbic acid transport" 0.300418243347293
1343 0.444915800723346 4 7 "GO:0070842;GO:0070841" "aggresome assembly" 0.847613553034544
-684 0.58233195126644 3 14 "GO:0070861" "regulation of protein exit from endoplasmic reticulum" 0.894288383478384
-357 0.828257449935296 2 8 "GO:0070863" "positive regulation of protein exit from endoplasmic reticulum" 0.960943467253673
847 0.3439432480965 6 27 "GO:0070873;GO:0032881" "regulation of polysaccharide metabolic process" 0.794165102510666
430 0.806612254951921 2 7 "GO:0070875" "positive regulation of glycogen metabolic process" 0.955864671239546
997 0.376854852756553 3 17 "GO:0070884;GO:0106056" "regulation of calcineurin-mediated signaling" 0.81662861500266
1767 0.170685924167619 6 13 "GO:0070885;GO:0106057;GO:0050849" "negative regulation of calcium-mediated signaling" 0.626786635779113
-1051 0.579955969001452 3 6 "GO:0070886;GO:0106058" "positive regulation of calcineurin-mediated signaling" 0.8937689614795
524 0.000293364167904833 3 1109 "GO:0070887" "cellular response to chemical stimulus" 0.0128595143521748
-3742 0.0486685684643994 -1 6 "GO:0070895" "obsolete negative regulation of transposon integration" 0.356028805047715
-1128 0.332000776397261 3 16 "GO:0070897" "transcription preinitiation complex assembly" 0.782329511545709
-1162 0.479498843197414 2 8 "GO:0070900;GO:0070525;GO:1900864" "tRNA threonylcarbamoyladenosine metabolic process" 0.869865906548977
-181 0.88825698829418 5 13 "GO:0070914" "UV-damage excision repair" 0.974006672263996
-573 0.384486532438478 2 50 "GO:0070918" "regulatory ncRNA processing" 0.822919342909087
149 0.461079767398741 2 547 "GO:0070925" "organelle assembly" 0.856181142464573
-769 0.566888428634073 -1 12 "GO:0070932" "obsolete histone H3 deacetylation" 0.891878646968954
-1465 0.481032790690989 -1 5 "GO:0070933" "obsolete histone H4 deacetylation" 0.869865906548977
-1303 0.5310441048997 2 5 "GO:0070935" "3'-UTR-mediated mRNA stabilization" 0.884861577963673
-123 0.846339821119859 2 54 "GO:0070936" "protein K48-linked ubiquitination" 0.963964672308524
-581 0.493928159492348 3 30 "GO:0070972" "protein localization to endoplasmic reticulum" 0.870752304445632
-1240 0.174171012499126 2 26 "GO:0070979" "protein K11-linked ubiquitination" 0.629228423350861
1094 0.22158426670742 3 27 "GO:0070986" "left/right axis specification" 0.685877148016245
390 0.69435946394501 2 22 "GO:0070988" "demethylation" 0.926522618764408
648 0.589625094577132 3 15 "GO:0070989" "oxidative demethylation" 0.899407065570862
-633 0.73896147637825 8 6 "GO:0070995" "NADPH oxidation" 0.934547542861225
-205 0.889347790682574 3 10 "GO:0071000" "response to magnetism" 0.974006672263996
-3110 0.0123515655879857 7 14 "GO:0071027;GO:0071025" "RNA surveillance" 0.158435865503033
-4320 0.0377149044861993 3 5 "GO:0071028" "nuclear mRNA surveillance" 0.313371452648763
-2042 0.24535890197467 3 7 "GO:0071042;GO:0071047" "nuclear polyadenylation-dependent mRNA catabolic process" 0.713500685156506
715 0.644794918553623 3 9 "GO:0071044" "histone mRNA catabolic process" 0.915528755450819
-3587 0.0412488572561926 6 7 "GO:0071051" "poly(A)-dependent snoRNA 3'-end processing" 0.327430497411761
-1028 0.391829051201542 3 15 "GO:0071071" "regulation of phospholipid biosynthetic process" 0.826727497388394
-262 0.899842799202372 4 5 "GO:0071072;GO:1903726" "negative regulation of phospholipid metabolic process" 0.975950241171116
-975 0.63921304058384 3 5 "GO:0071073" "positive regulation of phospholipid biosynthetic process" 0.912669658099574
-612 0.556189564284259 6 20 "GO:0071108" "protein K48-linked deubiquitination" 0.891079856160361
-2682 0.157686315815207 2 6 "GO:0071163" "DNA replication preinitiation complex assembly" 0.606405911473103
-1620 0.119295497085857 2 20 "GO:0071168" "protein localization to chromatin" 0.544359042849972
215 0.491062289639469 3 225 "GO:0071214;GO:0104004" "cellular response to environmental stimulus" 0.87025916377083
-1736 0.290862369536246 3 8 "GO:0071218;GO:0051788" "response to misfolded protein" 0.746468370898961
875 0.0568365376463583 3 103 "GO:0071219;GO:0071216" "cellular response to biotic stimulus" 0.384574151773336
989 0.0870652560721097 4 65 "GO:0071222" "cellular response to lipopolysaccharide" 0.474723095546949
440 0.499347843823602 2 51 "GO:0071230;GO:0071229" "cellular response to acid chemical" 0.873595349593962
2255 0.278171814661834 2 5 "GO:0071233" "cellular response to L-leucine" 0.736368279706338
1082 0.352090393981401 2 16 "GO:0071236" "cellular response to antibiotic" 0.797181252976755
638 0.571717461514319 2 17 "GO:0071243" "cellular response to arsenic-containing substance" 0.892362980034452
127 0.764579622800497 4 122 "GO:0071248" "cellular response to metal ion" 0.944137087429464
1604 0.0255552548596178 4 42 "GO:0071260;GO:0071496" "cellular response to external stimulus" 0.252244864899809
1334 0.447732048941825 3 7 "GO:0071264;GO:0032058;GO:0071262" "positive regulation of translational initiation in response to stress" 0.848085851125941
-1332 0.200205327252955 2 20 "GO:0071267;GO:0043102;GO:0071265" "amino acid salvage" 0.66306418439842
279 0.84220838055353 2 11 "GO:0071276" "cellular response to cadmium ion" 0.963964672308524
-103 0.890463243766221 5 39 "GO:0071277" "cellular response to calcium ion" 0.974102746717735
2219 0.177098946479678 5 8 "GO:0071280" "cellular response to copper ion" 0.634113017948923
337 0.871350244939124 2 5 "GO:0071281" "cellular response to iron ion" 0.970786659983399
-635 0.738099707214271 2 6 "GO:0071285" "cellular response to lithium ion" 0.934547542861225
1511 0.208359633421547 5 15 "GO:0071287" "cellular response to manganese ion" 0.67242787203348
2671 0.0383921278610412 2 13 "GO:0071294" "cellular response to zinc ion" 0.31515996294406
738 0.633923507522271 5 9 "GO:0071295" "cellular response to vitamin" 0.910697769436983
872 0.0450224501129755 4 115 "GO:0071300;GO:0032526" "response to retinoic acid" 0.344565120498754
984 0.00338249626657018 -1 194 "GO:0071310" "obsolete cellular response to organic substance" 0.069229252632339
246 0.795335100217477 2 24 "GO:0071312" "cellular response to alkaloid" 0.952940375561023
722 0.681166733399719 6 7 "GO:0071313;GO:0071415" "cellular response to caffeine" 0.923459662980297
560 0.71808876228192 5 9 "GO:0071314;GO:0098712;GO:0140009;GO:0070778" "L-glutamate import across plasma membrane" 0.931394796079365
768 0.640604423565528 2 8 "GO:0071316" "cellular response to nicotine" 0.913845702561262
559 0.73371821064791 4 8 "GO:0071318" "cellular response to ATP" 0.932799348148496
713 0.426158698544986 4 27 "GO:0071320" "cellular response to cAMP" 0.842044734443601
1626 0.434098034773041 3 5 "GO:0071321;GO:0070305" "response to cGMP" 0.844349065354994
595 0.0277530640602056 4 301 "GO:0071345" "cellular response to cytokine stimulus" 0.264132520279752
406 0.590709193997237 2 38 "GO:0071346;GO:0034341" "response to type II interferon" 0.899680823850537
2186 0.00427235851853161 6 37 "GO:0071347" "cellular response to interleukin-1" 0.0803520941644104
2784 0.113167243435617 5 7 "GO:0071352;GO:0070669" "cellular response to interleukin-2" 0.534313755054565
-2138 0.045148516564668 6 19 "GO:0071353;GO:0070670" "cellular response to interleukin-4" 0.344565120498754
2114 0.198394196785269 2 8 "GO:0071354;GO:0070741" "response to interleukin-6" 0.662146578839084
806 0.19141991681984 2 57 "GO:0071356" "cellular response to tumor necrosis factor" 0.654182063098955
6020 0.000613726031286427 6 7 "GO:0071357" "cellular response to type I interferon" 0.0224122702309256
1630 0.293004381119731 2 9 "GO:0071359" "cellular response to dsRNA" 0.74881017900194
1866 0.325479322880585 2 6 "GO:0071360" "cellular response to exogenous dsRNA" 0.776771259077849
786 0.417536510896511 2 23 "GO:0071361" "cellular response to ethanol" 0.83616571779009
1711 0.298044668528101 3 8 "GO:0071362" "cellular response to ether" 0.752746457091515
529 0.0816190086705339 4 238 "GO:0071363;GO:0070848" "response to growth factor" 0.460098894960898
1473 0.0480579047875742 5 39 "GO:0071364;GO:0070849" "response to epidermal growth factor" 0.354461696609737
119 0.916348771363624 5 17 "GO:0071372;GO:0032354;GO:0071371" "cellular response to gonadotropin stimulus" 0.978815201931945
708 0.648040404057734 2 9 "GO:0071374;GO:0071107" "response to parathyroid hormone" 0.915791863228901
950 0.0407187755706052 2 101 "GO:0071375" "cellular response to peptide hormone stimulus" 0.325144030201271
-770 0.566005227935965 5 12 "GO:0071379;GO:0034694" "response to prostaglandin" 0.891878646968954
684 0.697160135230746 2 7 "GO:0071380;GO:0034695" "response to prostaglandin E" 0.926938254795692
825 0.245158411958667 2 43 "GO:0071383" "cellular response to steroid hormone stimulus" 0.713432764962833
604 0.442557017089334 2 35 "GO:0071385;GO:0071384" "cellular response to corticosteroid stimulus" 0.847613553034544
1732 0.263669539241352 6 9 "GO:0071389" "cellular response to mineralocorticoid stimulus" 0.725221504425201
3121 0.0576611514228897 2 8 "GO:0071391" "cellular response to estrogen stimulus" 0.385294950974473
68 0.951795631150614 5 17 "GO:0071392" "cellular response to estradiol stimulus" 0.988000424877022
-590 0.647294983316299 2 13 "GO:0071394" "cellular response to testosterone stimulus" 0.915791863228901
410 0.142572108670232 4 281 "GO:0071396" "cellular response to lipid" 0.583315083007948
-20 0.984849981260266 2 20 "GO:0071397;GO:0036315" "cellular response to cholesterol" 0.995769323476313
2461 0.0179672259770102 2 20 "GO:0071398" "cellular response to fatty acid" 0.202067771745486
1251 0.297554296738369 4 15 "GO:0071404;GO:0055094;GO:0071402" "cellular response to lipoprotein particle stimulus" 0.752263746567893
396 0.160291547779054 4 276 "GO:0071407" "cellular response to organic cyclic compound" 0.610775528053384
948 0.000354042714247846 3 313 "GO:0071417;GO:1901699" "cellular response to nitrogen compound" 0.0151052400369209
