"","slim_term","slim_cat","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust","genes"
"55","catalytic activity","GO:0003824","GO:0003964",5.34127162154351e-11,1,38,337,"RNA-directed DNA polymerase activity","MF",1.3841441085788e-10,"Pver_gene_g364, Pver_gene_g2687, Pver_gene_g3436, Pver_gene_g4888, Pver_gene_g4898, Pver_gene_g7140, Pver_gene_g7502, Pver_gene_g7997, Pver_gene_g8515, Pver_gene_g9313, Pver_gene_g9835, Pver_gene_g9897, Pver_gene_g9930, Pver_gene_g10046, Pver_gene_g10138, Pver_gene_g10528, Pver_gene_g10529, Pver_gene_g11805, Pver_gene_g12331, Pver_gene_g12643, Pver_gene_g13258, Pver_gene_g13372, Pver_gene_g13374, Pver_gene_g13552, Pver_gene_g14577, Pver_gene_g14630, Pver_gene_g14684, Pver_gene_g15368, Pver_gene_g16095, Pver_gene_g16470, Pver_gene_g16720, Pver_gene_g17254, Pver_gene_g18004, Pver_gene_g18408, Pver_gene_g18665, Pver_gene_g18666, Pver_gene_g18821, Pver_gene_g19325, Pver_gene_g19339, Pver_gene_g20182, Pver_gene_g20915, Pver_gene_g20995, Pver_gene_g21116, Pver_gene_g21315, Pver_gene_g21623, Pver_gene_g21779, Pver_gene_g22254, Pver_gene_g22478, Pver_gene_g22479, Pver_gene_g23123, Pver_gene_g23335, Pver_gene_g23945, Pver_gene_g24352, Pver_gene_g26343, Pver_gene_g26623, Pver_gene_g26671, Pver_gene_novel_gene_model_gene_82_gene_5de57afd, Pver_gene_novel_gene_model_gene_703_gene_5de57afd, Pver_gene_novel_gene_model_gene_738_gene_5de57afd, Pver_gene_g10105, Pver_gene_g24898, Pver_gene_g57, Pver_gene_g364, Pver_gene_g670, Pver_gene_g1286, Pver_gene_g2567, Pver_gene_g3080, Pver_gene_g3138, Pver_gene_g3437, Pver_gene_g3438, Pver_gene_g3662, Pver_gene_g4325, Pver_gene_g4326, Pver_gene_g5018, Pver_gene_g5418, Pver_gene_g5499, Pver_gene_g5577, Pver_gene_g5586, Pver_gene_g6245, Pver_gene_g7815, Pver_gene_g8171, Pver_gene_g8278, Pver_gene_g8309, Pver_gene_g8365, Pver_gene_g8406, Pver_gene_g8821, Pver_gene_g8886, Pver_gene_g9307, Pver_gene_g9409, Pver_gene_g9835, Pver_gene_g11783, Pver_gene_g11805, Pver_gene_g14045, Pver_gene_g14060, Pver_gene_g14221, Pver_gene_g14354, Pver_gene_g14657, Pver_gene_g14748, Pver_gene_g15338, Pver_gene_g15350, Pver_gene_g15368, Pver_gene_g15510, Pver_gene_g15752, Pver_gene_g15880, Pver_gene_g16095, Pver_gene_g16376, Pver_gene_g16407, Pver_gene_g16470, Pver_gene_g16477, Pver_gene_g16720, Pver_gene_g16823, Pver_gene_g16845, Pver_gene_g17000, Pver_gene_g17042, Pver_gene_g17090, Pver_gene_g17219, Pver_gene_g17268, Pver_gene_g17358, Pver_gene_g17717, Pver_gene_g17774, Pver_gene_g18090, Pver_gene_g18191, Pver_gene_g18611, Pver_gene_g18612, Pver_gene_g18667, Pver_gene_g18687, Pver_gene_g18849, Pver_gene_g18853, Pver_gene_g18893, Pver_gene_g18987, Pver_gene_g19126, Pver_gene_g19294, Pver_gene_g19301, Pver_gene_g19339, Pver_gene_g19366, Pver_gene_g19458, Pver_gene_g19495, Pver_gene_g19957, Pver_gene_g20311, Pver_gene_g20420, Pver_gene_g20453, Pver_gene_g20827, Pver_gene_g21144, Pver_gene_g21350, Pver_gene_g21353, Pver_gene_g21357, Pver_gene_g21431, Pver_gene_g21450, Pver_gene_g21504, Pver_gene_g21534, Pver_gene_g21553, Pver_gene_g21574, Pver_gene_g21616, Pver_gene_g21645, Pver_gene_g21707, Pver_gene_g21751, Pver_gene_g21776, Pver_gene_g21779, Pver_gene_g21839, Pver_gene_g21871, Pver_gene_g21916, Pver_gene_g22111, Pver_gene_g22162, Pver_gene_g22184, Pver_gene_g22200, Pver_gene_g22215, Pver_gene_g22270, Pver_gene_g22289, Pver_gene_g22362, Pver_gene_g22384, Pver_gene_g22424, Pver_gene_g22434, Pver_gene_g22499, Pver_gene_g22512, Pver_gene_g22602, Pver_gene_g22608, Pver_gene_g22651, Pver_gene_g22981, Pver_gene_g23045, Pver_gene_g23153, Pver_gene_g23349, Pver_gene_g23392, Pver_gene_g23680, Pver_gene_g23694, Pver_gene_g23774, Pver_gene_g24352, Pver_gene_g24774, Pver_gene_g25058, Pver_gene_g25726, Pver_gene_g25878, Pver_gene_g26343, Pver_gene_g26424, Pver_gene_g26514, Pver_gene_g26623, Pver_gene_g26720, Pver_gene_g26722, Pver_gene_g26838, Pver_gene_novel_gene_model_gene_703_gene_5de57afd, Pver_gene_novel_gene_model_gene_740_gene_5de57afd, Pver_gene_g673, Pver_gene_g1166, Pver_gene_g1287, Pver_gene_g1420, Pver_gene_g2187, Pver_gene_g2718, Pver_gene_g3138, Pver_gene_g3218, Pver_gene_g3508, Pver_gene_g3791, Pver_gene_g3797, Pver_gene_g3892, Pver_gene_g4213, Pver_gene_g5244, Pver_gene_g5808, Pver_gene_g5815, Pver_gene_g5906, Pver_gene_g6689, Pver_gene_g6690, Pver_gene_g7123, Pver_gene_g7796, Pver_gene_g8278, Pver_gene_g8406, Pver_gene_g8426, Pver_gene_g8821, Pver_gene_g8849, Pver_gene_g8886, Pver_gene_g10370, Pver_gene_g10602, Pver_gene_g11311, Pver_gene_g11313, Pver_gene_g11356, Pver_gene_g11578, Pver_gene_g11783, Pver_gene_g11920, Pver_gene_g12104, Pver_gene_g12252, Pver_gene_g12454, Pver_gene_g12462, Pver_gene_g13242, Pver_gene_g13467, Pver_gene_g13558, Pver_gene_g13559, Pver_gene_g14060, Pver_gene_g14380, Pver_gene_g14439, Pver_gene_g14579, Pver_gene_g14784, Pver_gene_g14962, Pver_gene_g15251, Pver_gene_g15350, Pver_gene_g15469, Pver_gene_g15572, Pver_gene_g15684, Pver_gene_g15686, Pver_gene_g15733, Pver_gene_g15752, Pver_gene_g15899, Pver_gene_g16111, Pver_gene_g16200, Pver_gene_g16469, Pver_gene_g16513, Pver_gene_g16704, Pver_gene_g16823, Pver_gene_g16850, Pver_gene_g16917, Pver_gene_g16965, Pver_gene_g17219, Pver_gene_g17283, Pver_gene_g17523, Pver_gene_g17631, Pver_gene_g17650, Pver_gene_g17695, Pver_gene_g17717, Pver_gene_g18016, Pver_gene_g18073, Pver_gene_g18201, Pver_gene_g18457, Pver_gene_g18611, Pver_gene_g18722, Pver_gene_g18745, Pver_gene_g18849, Pver_gene_g18912, Pver_gene_g18920, Pver_gene_g19086, Pver_gene_g19184, Pver_gene_g19212, Pver_gene_g19264, Pver_gene_g19273, Pver_gene_g19289, Pver_gene_g19318, Pver_gene_g19398, Pver_gene_g19495, Pver_gene_g19563, Pver_gene_g19778, Pver_gene_g19881, Pver_gene_g19911, Pver_gene_g20050, Pver_gene_g20420, Pver_gene_g20448, Pver_gene_g20453, Pver_gene_g20581, Pver_gene_g20637, Pver_gene_g20719, Pver_gene_g20754, Pver_gene_g20802, Pver_gene_g20871, Pver_gene_g21038, Pver_gene_g21110, Pver_gene_g21243, Pver_gene_g21246, Pver_gene_g21350, Pver_gene_g21399, Pver_gene_g21409, Pver_gene_g21413, Pver_gene_g21417, Pver_gene_g21427, Pver_gene_g21429, Pver_gene_g21431, Pver_gene_g21450, Pver_gene_g21456, Pver_gene_g21499, Pver_gene_g21504, Pver_gene_g21520, Pver_gene_g21526, Pver_gene_g21534, Pver_gene_g21574, Pver_gene_g21616, Pver_gene_g21645, Pver_gene_g21776, Pver_gene_g21781, Pver_gene_g21811, Pver_gene_g21821, Pver_gene_g21906, Pver_gene_g21916, Pver_gene_g21967, Pver_gene_g22001, Pver_gene_g22017, Pver_gene_g22027, Pver_gene_g22030, Pver_gene_g22033, Pver_gene_g22083, Pver_gene_g22137, Pver_gene_g22157, Pver_gene_g22161, Pver_gene_g22184, Pver_gene_g22197, Pver_gene_g22209, Pver_gene_g22215, Pver_gene_g22220, Pver_gene_g22229, Pver_gene_g22245, Pver_gene_g22270, Pver_gene_g22289, Pver_gene_g22299, Pver_gene_g22318, Pver_gene_g22325, Pver_gene_g22329, Pver_gene_g22333, Pver_gene_g22366, Pver_gene_g22375, Pver_gene_g22384, Pver_gene_g22393, Pver_gene_g22424, Pver_gene_g22426, Pver_gene_g22499, Pver_gene_g22507, Pver_gene_g22512, Pver_gene_g22528, Pver_gene_g22533, Pver_gene_g22579, Pver_gene_g22602, Pver_gene_g22619, Pver_gene_g22649, Pver_gene_g22651, Pver_gene_g22704, Pver_gene_g22705, Pver_gene_g22981, Pver_gene_g23410, Pver_gene_g23411, Pver_gene_g23421, Pver_gene_g23443, Pver_gene_g23511, Pver_gene_g24215, Pver_gene_g24259, Pver_gene_g24694, Pver_gene_g24774, Pver_gene_g24779, Pver_gene_g25058, Pver_gene_g25493, Pver_gene_g25606, Pver_gene_g25653, Pver_gene_g26333, Pver_gene_g26342, Pver_gene_g26424, Pver_gene_g26497, Pver_gene_g26499"
"56","catalytic activity","GO:0003824","GO:0004190",3.60316138283899e-06,0.999999340285446,14,94,"aspartic-type endopeptidase activity","MF",6.31372272938049e-06,"Pver_gene_g4436, Pver_gene_g4888, Pver_gene_g8375, Pver_gene_g9313, Pver_gene_g9897, Pver_gene_g9930, Pver_gene_g10046, Pver_gene_g10528, Pver_gene_g11011, Pver_gene_g11362, Pver_gene_g14630, Pver_gene_g15266, Pver_gene_g20182, Pver_gene_g21623, Pver_gene_g23269, Pver_gene_g24925, Pver_gene_g1150, Pver_gene_g2103, Pver_gene_g3222, Pver_gene_g4203, Pver_gene_g4297, Pver_gene_g5467, Pver_gene_g6836, Pver_gene_g8242, Pver_gene_g8364, Pver_gene_g8366, Pver_gene_g8367, Pver_gene_g8375, Pver_gene_g11011, Pver_gene_g11823, Pver_gene_g13428, Pver_gene_g13767, Pver_gene_g14523, Pver_gene_g14868, Pver_gene_g15266, Pver_gene_g16429, Pver_gene_g16652, Pver_gene_g18218, Pver_gene_g18441, Pver_gene_g18653, Pver_gene_g18776, Pver_gene_g19453, Pver_gene_g19868, Pver_gene_g20168, Pver_gene_g20325, Pver_gene_g20631, Pver_gene_g21000, Pver_gene_g22558, Pver_gene_g23781, Pver_gene_g24189, Pver_gene_g24511, Pver_gene_g24925, Pver_gene_g25249, Pver_gene_g3013, Pver_gene_g9986, Pver_gene_g10267, Pver_gene_g14354, Pver_gene_g15131, Pver_gene_g17717, Pver_gene_g18660, Pver_gene_g20546, Pver_gene_g20695, Pver_gene_g21751, Pver_gene_g22362, Pver_gene_g22434, Pver_gene_g22608, Pver_gene_g24925, Pver_gene_g25878, Pver_gene_g1901, Pver_gene_g2239, Pver_gene_g3010, Pver_gene_g4285, Pver_gene_g4863, Pver_gene_g8762, Pver_gene_g9401, Pver_gene_g9986, Pver_gene_g13724, Pver_gene_g14099, Pver_gene_g15159, Pver_gene_g17046, Pver_gene_g17518, Pver_gene_g17599, Pver_gene_g17717, Pver_gene_g19042, Pver_gene_g19233, Pver_gene_g19453, Pver_gene_g19465, Pver_gene_g19868, Pver_gene_g20369, Pver_gene_g21293, Pver_gene_g21546, Pver_gene_g21687, Pver_gene_g22217, Pver_gene_g22223, Pver_gene_g22359, Pver_gene_g22540, Pver_gene_g22542, Pver_gene_g22558, Pver_gene_g22722, Pver_gene_g23796, Pver_gene_g23987, Pver_gene_g24422, Pver_gene_g24574, Pver_gene_g25059"
"57","catalytic activity","GO:0003824","GO:0004351",0.029766890844407,1,1,1,"glutamate decarboxylase activity","MF",0.0321621616473577,"Pver_gene_g22784"
"58","catalytic activity","GO:0003824","GO:0004510",0.0298594695926478,1,1,1,"tryptophan 5-monooxygenase activity","MF",0.0321779833693271,"Pver_gene_g16205"
"59","catalytic activity","GO:0003824","GO:0004518",2.10480151601334e-13,1,34,223,"nuclease activity","MF",6.51577980932973e-13,"Pver_gene_g521, Pver_gene_g670, Pver_gene_g726, Pver_gene_g727, Pver_gene_g728, Pver_gene_g730, Pver_gene_g1681, Pver_gene_g1797, Pver_gene_g1925, Pver_gene_g1965, Pver_gene_g2495, Pver_gene_g2687, Pver_gene_g2764, Pver_gene_g3222, Pver_gene_g3279, Pver_gene_g3436, Pver_gene_g3482, Pver_gene_g3499, Pver_gene_g3726, Pver_gene_g3900, Pver_gene_g4531, Pver_gene_g4888, Pver_gene_g5091, Pver_gene_g5321, Pver_gene_g5331, Pver_gene_g5499, Pver_gene_g5719, Pver_gene_g5802, Pver_gene_g5803, Pver_gene_g5806, Pver_gene_g6137, Pver_gene_g6765, Pver_gene_g7068, Pver_gene_g7140, Pver_gene_g7312, Pver_gene_g7316, Pver_gene_g7502, Pver_gene_g7527, Pver_gene_g7552, Pver_gene_g7659, Pver_gene_g7833, Pver_gene_g8487, Pver_gene_g8542, Pver_gene_g9057, Pver_gene_g9313, Pver_gene_g9558, Pver_gene_g9897, Pver_gene_g9915, Pver_gene_g9930, Pver_gene_g10046, Pver_gene_g10528, Pver_gene_g10529, Pver_gene_g10932, Pver_gene_g11108, Pver_gene_g11332, Pver_gene_g11579, Pver_gene_g12452, Pver_gene_g12538, Pver_gene_g13236, Pver_gene_g13258, Pver_gene_g13555, Pver_gene_g13820, Pver_gene_g14194, Pver_gene_g14630, Pver_gene_g14741, Pver_gene_g15296, Pver_gene_g15368, Pver_gene_g15535, Pver_gene_g15775, Pver_gene_g16095, Pver_gene_g16429, Pver_gene_g16477, Pver_gene_g16861, Pver_gene_g16862, Pver_gene_g16929, Pver_gene_g17098, Pver_gene_g17195, Pver_gene_g17521, Pver_gene_g17550, Pver_gene_g17719, Pver_gene_g17779, Pver_gene_g17932, Pver_gene_g17939, Pver_gene_g18004, Pver_gene_g18015, Pver_gene_g18122, Pver_gene_g18379, Pver_gene_g18455, Pver_gene_g18461, Pver_gene_g18489, Pver_gene_g18653, Pver_gene_g18846, Pver_gene_g18977, Pver_gene_g18995, Pver_gene_g19036, Pver_gene_g19319, Pver_gene_g19325, Pver_gene_g19466, Pver_gene_g19493, Pver_gene_g19756, Pver_gene_g19877, Pver_gene_g19897, Pver_gene_g20066, Pver_gene_g20088, Pver_gene_g20089, Pver_gene_g20182, Pver_gene_g20218, Pver_gene_g20311, Pver_gene_g20362, Pver_gene_g20482, Pver_gene_g20524, Pver_gene_g20680, Pver_gene_g20696, Pver_gene_g20809, Pver_gene_g20902, Pver_gene_g21017, Pver_gene_g21139, Pver_gene_g21305, Pver_gene_g21330, Pver_gene_g21508, Pver_gene_g21514, Pver_gene_g21542, Pver_gene_g21590, Pver_gene_g21623, Pver_gene_g21710, Pver_gene_g21842, Pver_gene_g21843, Pver_gene_g21860, Pver_gene_g21952, Pver_gene_g22066, Pver_gene_g22072, Pver_gene_g22076, Pver_gene_g22103, Pver_gene_g22143, Pver_gene_g22152, Pver_gene_g22154, Pver_gene_g22194, Pver_gene_g22334, Pver_gene_g22362, Pver_gene_g22392, Pver_gene_g22396, Pver_gene_g22425, Pver_gene_g22434, Pver_gene_g22478, Pver_gene_g22479, Pver_gene_g22527, Pver_gene_g22539, Pver_gene_g22550, Pver_gene_g22566, Pver_gene_g22567, Pver_gene_g22648, Pver_gene_g22674, Pver_gene_g22681, Pver_gene_g22693, Pver_gene_g22712, Pver_gene_g22833, Pver_gene_g22928, Pver_gene_g23107, Pver_gene_g23348, Pver_gene_g23475, Pver_gene_g23845, Pver_gene_g23942, Pver_gene_g24095, Pver_gene_g24128, Pver_gene_g24255, Pver_gene_g24619, Pver_gene_g24876, Pver_gene_g24926, Pver_gene_g25021, Pver_gene_g25031, Pver_gene_g25138, Pver_gene_g25245, Pver_gene_g25573, Pver_gene_g25596, Pver_gene_g26343, Pver_gene_g26395, Pver_gene_g26478, Pver_gene_g26479, Pver_gene_g26545, Pver_gene_g26671, Pver_gene_g26717, Pver_gene_g26779, Pver_gene_g26808, Pver_gene_g117, Pver_gene_g1765, Pver_gene_g2756, Pver_gene_g2827, Pver_gene_g6508, Pver_gene_g7318, Pver_gene_g7319, Pver_gene_g12915, Pver_gene_g12917, Pver_gene_g13075, Pver_gene_g13584, Pver_gene_g14194, Pver_gene_g15222, Pver_gene_g15564, Pver_gene_g15691, Pver_gene_g17231, Pver_gene_g17656, Pver_gene_g23023, Pver_gene_g24369, Pver_gene_g24919, Pver_gene_g1842, Pver_gene_g2827, Pver_gene_g6508, Pver_gene_g17623, Pver_gene_g22362, Pver_gene_g22434, Pver_gene_g22608, Pver_gene_g25283, Pver_gene_g7313, Pver_gene_g7561, Pver_gene_g9986, Pver_gene_g11247, Pver_gene_g11835, Pver_gene_g15125, Pver_gene_g16682, Pver_gene_g18237, Pver_gene_g20159, Pver_gene_g20943, Pver_gene_g21036, Pver_gene_g22145, Pver_gene_g22190, Pver_gene_g22210, Pver_gene_g22352, Pver_gene_g24030, Pver_gene_g25167"
"60","catalytic activity","GO:0003824","GO:0004519",0.0128257550548703,0.995361480005776,10,133,"endonuclease activity","MF",0.0146137246424386,"Pver_gene_g520, Pver_gene_g521, Pver_gene_g726, Pver_gene_g727, Pver_gene_g728, Pver_gene_g754, Pver_gene_g2687, Pver_gene_g3436, Pver_gene_g3482, Pver_gene_g3689, Pver_gene_g3894, Pver_gene_g4361, Pver_gene_g4531, Pver_gene_g4669, Pver_gene_g4888, Pver_gene_g6802, Pver_gene_g6804, Pver_gene_g7140, Pver_gene_g7262, Pver_gene_g7314, Pver_gene_g8200, Pver_gene_g8343, Pver_gene_g9313, Pver_gene_g9345, Pver_gene_g9897, Pver_gene_g9915, Pver_gene_g9930, Pver_gene_g10046, Pver_gene_g10528, Pver_gene_g10529, Pver_gene_g11185, Pver_gene_g11209, Pver_gene_g11332, Pver_gene_g11579, Pver_gene_g12306, Pver_gene_g12682, Pver_gene_g12788, Pver_gene_g13258, Pver_gene_g14427, Pver_gene_g14630, Pver_gene_g15019, Pver_gene_g15368, Pver_gene_g15535, Pver_gene_g15771, Pver_gene_g16095, Pver_gene_g17550, Pver_gene_g17719, Pver_gene_g17932, Pver_gene_g18004, Pver_gene_g18068, Pver_gene_g18379, Pver_gene_g19039, Pver_gene_g19308, Pver_gene_g19319, Pver_gene_g19325, Pver_gene_g20182, Pver_gene_g20362, Pver_gene_g20436, Pver_gene_g20902, Pver_gene_g21271, Pver_gene_g21609, Pver_gene_g21623, Pver_gene_g22186, Pver_gene_g22478, Pver_gene_g22479, Pver_gene_g23475, Pver_gene_g24619, Pver_gene_g24876, Pver_gene_g24957, Pver_gene_g25021, Pver_gene_g25138, Pver_gene_g25234, Pver_gene_g25346, Pver_gene_g25469, Pver_gene_g25596, Pver_gene_g26343, Pver_gene_g26671, Pver_gene_novel_gene_model_gene_4_gene_5de57afd, Pver_gene_g758, Pver_gene_g3894, Pver_gene_g6537, Pver_gene_g13075, Pver_gene_g13167, Pver_gene_g13584, Pver_gene_g15019, Pver_gene_g15564, Pver_gene_g17026, Pver_gene_g18068, Pver_gene_g20300, Pver_gene_g23620, Pver_gene_g25112, Pver_gene_g25283, Pver_gene_g25322, Pver_gene_g25346, Pver_gene_g25369, Pver_gene_g25543, Pver_gene_g3437, Pver_gene_g3438, Pver_gene_g3894, Pver_gene_g5418, Pver_gene_g14354, Pver_gene_g17717, Pver_gene_g18068, Pver_gene_g20546, Pver_gene_g21751, Pver_gene_g22065, Pver_gene_g24936, Pver_gene_g25283, Pver_gene_g25878, Pver_gene_g1901, Pver_gene_g2718, Pver_gene_g6773, Pver_gene_g6775, Pver_gene_g7561, Pver_gene_g9401, Pver_gene_g11247, Pver_gene_g11835, Pver_gene_g12104, Pver_gene_g14266, Pver_gene_g15125, Pver_gene_g15159, Pver_gene_g15367, Pver_gene_g16965, Pver_gene_g17283, Pver_gene_g17695, Pver_gene_g17717, Pver_gene_g18016, Pver_gene_g18237, Pver_gene_g18290, Pver_gene_g18291, Pver_gene_g20042, Pver_gene_g20585, Pver_gene_g20937, Pver_gene_g20943, Pver_gene_g21036, Pver_gene_g21449, Pver_gene_g21953, Pver_gene_g22065, Pver_gene_g22145, Pver_gene_g22190, Pver_gene_g22522, Pver_gene_g22649, Pver_gene_g24030, Pver_gene_g24635, Pver_gene_g24936"
"61","catalytic activity","GO:0003824","GO:0004523",0.0384557468673189,0.993756647920345,3,23,"RNA-DNA hybrid ribonuclease activity","MF",0.0394855708124969,"Pver_gene_g4888, Pver_gene_g7140, Pver_gene_g9313, Pver_gene_g9930, Pver_gene_g10046, Pver_gene_g10145, Pver_gene_g10528, Pver_gene_g12917, Pver_gene_g13258, Pver_gene_g14630, Pver_gene_g18840, Pver_gene_g20182, Pver_gene_g21623, Pver_gene_g23023, Pver_gene_g24596, Pver_gene_g26671, Pver_gene_g10145, Pver_gene_g18840, Pver_gene_g21883, Pver_gene_g24596, Pver_gene_g25291, Pver_gene_g7561, Pver_gene_g13860, Pver_gene_g15125, Pver_gene_g21039, Pver_gene_g25231"
"62","catalytic activity","GO:0003824","GO:0004527",0.0448436552804124,0.989379779424651,4,39,"exonuclease activity","MF",0.0452286235371924,"Pver_gene_g883, Pver_gene_g2550, Pver_gene_g4083, Pver_gene_g8911, Pver_gene_g9915, Pver_gene_g15564, Pver_gene_g17098, Pver_gene_g17939, Pver_gene_g19319, Pver_gene_g24311, Pver_gene_g25138, Pver_gene_g25245, Pver_gene_g25333, Pver_gene_g26808, Pver_gene_g15852, Pver_gene_g15896, Pver_gene_g15898, Pver_gene_g15900, Pver_gene_g16258, Pver_gene_g2520, Pver_gene_g5674, Pver_gene_g15896, Pver_gene_g15900, Pver_gene_g4867, Pver_gene_g7561, Pver_gene_g11247, Pver_gene_g11835, Pver_gene_g13681, Pver_gene_g14856, Pver_gene_g15125, Pver_gene_g17256, Pver_gene_g18237, Pver_gene_g18488, Pver_gene_g19986, Pver_gene_g20517, Pver_gene_g20943, Pver_gene_g21036, Pver_gene_g21528, Pver_gene_g22145, Pver_gene_g22190, Pver_gene_g24030"
"63","catalytic activity","GO:0003824","GO:0004602",0.00791045631010684,0.999356694423078,3,12,"glutathione peroxidase activity","MF",0.00915758905749011,"Pver_gene_g3313, Pver_gene_g3341, Pver_gene_g3343, Pver_gene_g6031, Pver_gene_g6901, Pver_gene_g9166, Pver_gene_g11747, Pver_gene_g14876, Pver_gene_g919, Pver_gene_g1996, Pver_gene_g5973, Pver_gene_g6031, Pver_gene_g11747, Pver_gene_g17157, Pver_gene_g5973, Pver_gene_g17157"
"64","catalytic activity","GO:0003824","GO:0004745",0.0388349737128039,0.993670728195636,3,23,"NAD-retinol dehydrogenase activity","MF",0.0397745733285302,"Pver_gene_g702, Pver_gene_g875, Pver_gene_g1343, Pver_gene_g2560, Pver_gene_g2828, Pver_gene_g2829, Pver_gene_g4380, Pver_gene_g5028, Pver_gene_g5542, Pver_gene_g8306, Pver_gene_g9029, Pver_gene_g9521, Pver_gene_g9522, Pver_gene_g9815, Pver_gene_g9816, Pver_gene_g9817, Pver_gene_g9818, Pver_gene_g11722, Pver_gene_g11723, Pver_gene_g14476, Pver_gene_g15021, Pver_gene_g15141, Pver_gene_g22805"
"65","catalytic activity","GO:0003824","GO:0004754",0.0158797091249764,0.999327215402996,2,5,"saccharopine dehydrogenase (NAD+, L-lysine-forming) activity","MF",0.0176353552326483,"Pver_gene_g10026, Pver_gene_g6731, Pver_gene_g6732, Pver_gene_g6734, Pver_gene_g6735"
"66","catalytic activity","GO:0003824","GO:0004835",0.030408102525864,1,1,1,"tubulin-tyrosine ligase activity","MF",0.0327499393349297,"Pver_gene_g18754"
"67","catalytic activity","GO:0003824","GO:0008263",0.0297663695385835,1,1,1,"pyrimidine-specific mismatch base pair DNA N-glycosylase activity","MF",0.0321621616473577,"Pver_gene_g6520"
"68","catalytic activity","GO:0003824","GO:0008480",0.048745463731809,1,1,1,"sarcosine dehydrogenase activity","MF",0.0487609997808971,"Pver_gene_g4563"
"69","catalytic activity","GO:0003824","GO:0008821",0.0451941166027975,0.995807946683809,2,10,"crossover junction endodeoxyribonuclease activity","MF",0.0455555261572324,"Pver_gene_g187, Pver_gene_g17231, Pver_gene_g26358, Pver_gene_novel_gene_model_gene_417_gene_5de57afd, Pver_gene_g7552, Pver_gene_g15222, Pver_gene_g17656, Pver_gene_g25489, Pver_gene_g25489, Pver_gene_g7561, Pver_gene_g15125, Pver_gene_g18237"
"70","catalytic activity","GO:0003824","GO:0009378",0.0241926228178605,0.998606244337599,2,6,"four-way junction helicase activity","MF",0.0265212276487399,"Pver_gene_g2644, Pver_gene_g3204, Pver_gene_g5807, Pver_gene_g9387, Pver_gene_g14667, Pver_gene_g14746"
"71","catalytic activity","GO:0003824","GO:0016422",0.0441717308961469,1,1,1,"mRNA (2'-O-methyladenosine-N6-)-methyltransferase activity","MF",0.0446575365969512,"Pver_gene_g7600"
"72","catalytic activity","GO:0003824","GO:0016684",0.00528272578355916,0.999922958786935,2,3,"oxidoreductase activity, acting on peroxide as acceptor","MF",0.00632556602707624,"Pver_gene_g1996, Pver_gene_g2368, Pver_gene_g3391"
