gene_id	GO.ID
Pver_g3437	GO:0090304;GO:0016787;GO:0005509;GO:0006278;GO:0090305;GO:0003824;GO:0003964;GO:0004519
Pver_g3452	GO:0007507;GO:0019222;GO:0035581;GO:0051239;GO:0071495;GO:0071496;GO:0071694;GO:0090101;GO:0090287;GO:0005515;GO:0005737;GO:0031012;GO:0032991;GO:0036477;GO:0043231;GO:0005509
Pver_g3454	GO:0007173;GO:0010557;GO:0021940;GO:0030326;GO:0030501;GO:0031328;GO:0032880;GO:0035583;GO:0043388;GO:0043410;GO:0045669;GO:0046425;GO:0046879;GO:0048251;GO:0048754;GO:0060346;GO:0060749;GO:0061098;GO:0090370;GO:2000060;GO:2000112;GO:0005154;GO:0005509;GO:0030023;GO:0001527;GO:0005615;GO:0005886
Pver_g3455	GO:0007165;GO:0005488;GO:0005737;GO:0016020;GO:0031012;GO:0007186;GO:0004930;GO:0005509;GO:0016021
Pver_g3491	GO:0006629;GO:0044237;GO:0006633;GO:0004315;GO:0016491;GO:0016740;GO:0016746;GO:0016021
Pver_g3527	GO:0032483;GO:0032869;GO:0072659;GO:0005085;GO:0005515;GO:0005654;GO:0005794;GO:0005829;GO:0005886;GO:0030904;GO:0032593;GO:0000813
Pver_g3532	GO:0006068;GO:0006805;GO:0009812;GO:0030855;GO:0042403;GO:0050427;GO:0051923;GO:0004062;GO:0005515;GO:0005737;GO:0008146
Pver_g3533	GO:0006796;GO:0007165;GO:0010646;GO:0030587;GO:0032101;GO:0050793;GO:0051128;GO:0004672;GO:0005488;GO:0005737;GO:0016020;GO:0031252;GO:0071944;GO:0120025;GO:0000166
Pver_g3554	GO:0006355;GO:0042254;GO:0003690;GO:0005739
Pver_g3557	GO:0043087;GO:0044092;GO:0050794;GO:0005515;GO:0030695;GO:0005783;GO:0005794;GO:0005819;GO:0031090;GO:0071944;GO:0006396
Pver_g3590	GO:0007275;GO:0010468;GO:0051568;GO:0005488;GO:0016740;GO:0005634;GO:0005737;GO:0012505;GO:0031982;GO:0070013;GO:0005509;GO:0005515;GO:0005576
Pver_g3591	GO:0001764;GO:0002052;GO:0002213;GO:0003151;GO:0003179;GO:0003206;GO:0003231;GO:0006110;GO:0007015;GO:0007219;GO:0007298;GO:0007391;GO:0007400;GO:0007403;GO:0007422;GO:0007432;GO:0007440;GO:0007455;GO:0007474;GO:0007502;GO:0007509;GO:0007521;GO:0007616;GO:0008045;GO:0008340;GO:0008347;GO:0008356;GO:0008406;GO:0008407;GO:0008587;GO:0009608;GO:0009950;GO:0009967;GO:0010033;GO:0010628;GO:0010629;GO:0014019;GO:0016199;GO:0016201;GO:0016330;GO:0016348;GO:0016360;GO:0022409;GO:0030335;GO:0030713;GO:0030720;GO:0035050;GO:0035153;GO:0035162;GO:0035172;GO:0035204;GO:0035385;GO:0036099;GO:0036335;GO:0040008;GO:0042686;GO:0042691;GO:0043525;GO:0043697;GO:0045316;GO:0045466;GO:0045944;GO:0046331;GO:0046667;GO:0046716;GO:0046843;GO:0048052;GO:0048056;GO:0048190;GO:0048514;GO:0048627;GO:0048664;GO:0048665;GO:0048803;GO:0048813;GO:0050768;GO:0050929;GO:0051489;GO:0060250;GO:0060288;GO:0060289;GO:0060485;GO:0060571;GO:0061331;GO:0061382;GO:0097150;GO:1900087;GO:2000035;GO:2000048;GO:2000274;GO:0003682;GO:0003713;GO:0004888;GO:0008201;GO:0035035;GO:0048495;GO:0050699;GO:0005576;GO:0005654;GO:0005764;GO:0005769;GO:0005770;GO:0005788;GO:0005796;GO:0005829;GO:0005887;GO:0009986;GO:0030139;GO:0030424;GO:0071666;GO:1990433;GO:0005509
Pver_g3607	GO:0046872
Pver_g3619	GO:0006259;GO:0016787;GO:0097159;GO:1901363;GO:0005622;GO:0015074;GO:0003676
Pver_g3632	GO:0003676;GO:0005634
Pver_g3633	GO:0007186;GO:0004930;GO:0016020;GO:0016021
Pver_g3653	GO:0000165;GO:0001838;GO:0007616;GO:0008306;GO:0021773;GO:0030534;GO:0032232;GO:0035176;GO:0035418;GO:0035641;GO:0040011;GO:0042048;GO:0042297;GO:0045794;GO:0046959;GO:0048170;GO:0048854;GO:0050885;GO:0050894;GO:0051835;GO:0051968;GO:0060013;GO:0060074;GO:0060999;GO:0061001;GO:0065003;GO:0071625;GO:0097107;GO:0097114;GO:0097117;GO:1900273;GO:1900451;GO:1900452;GO:1904717;GO:2000463;GO:2000821;GO:2000822;GO:2000969;GO:0008022;GO:0017124;GO:0030160;GO:0031877;GO:0035255;GO:0042802;GO:0044877;GO:0071532;GO:0097110;GO:0098919;GO:0005829;GO:0014069;GO:0031234;GO:0043197;GO:0045211;GO:0060076;GO:0098685;GO:0098978;GO:0005515
Pver_g3732	GO:0009987;GO:0005488;GO:0110165;GO:0030246
Pver_g3741	GO:0010508;GO:0035725;GO:0075509;GO:0005248;GO:0015280;GO:0019905;GO:0042803;GO:0072345;GO:0080025;GO:0097682;GO:0005765;GO:0016021;GO:0031901;GO:0036019;GO:0055038;GO:0006811;GO:0055085;GO:0005216;GO:0005245;GO:0016020;GO:0034220;GO:0070588
Pver_g3743	GO:0009790;GO:0016567;GO:0017148;GO:0031047;GO:0005488;GO:0016740;GO:0005515;GO:0008270;GO:0046872;GO:0005737
Pver_g3753	GO:0110165;GO:0035082;GO:0060294
Pver_g3828	GO:0016020
Pver_g3868	GO:0000209;GO:0010468;GO:0030071;GO:0031325;GO:0031326;GO:0043161;GO:0045732;GO:0046822;GO:0046890;GO:0048814;GO:0051252;GO:0062012;GO:0090090;GO:2000197;GO:2000650;GO:0005515;GO:0061630;GO:0005829;GO:0043231;GO:0072686;GO:0004842
Pver_g3911	GO:0006950;GO:0009987;GO:0010033;GO:0032502;GO:0012505;GO:0030659;GO:0098588
Pver_g3919	GO:0001570;GO:0001701;GO:0001886;GO:0001945;GO:0003017;GO:0003209;GO:0003222;GO:0003281;GO:0006357;GO:0007219;GO:0009791;GO:0010605;GO:0022008;GO:0030324;GO:0030856;GO:0031324;GO:0035264;GO:0045216;GO:0048754;GO:0048845;GO:0050878;GO:0051172;GO:0055017;GO:0060039;GO:0072006;GO:0090271;GO:0098742;GO:0005515;GO:0005576;GO:0005737;GO:0005911;GO:0009897;GO:0043231;GO:0005509
Pver_g3922	GO:0051923;GO:0071704;GO:0140059;GO:0004062;GO:0005515;GO:0005739;GO:0005829;GO:0008146
Pver_g3927	GO:0007368;GO:0007507;GO:0048522;GO:0004713;GO:0004888;GO:0005515;GO:0012505;GO:0016020;GO:0031410;GO:0016021
Pver_g3931	GO:0016477;GO:0032879;GO:0048522;GO:0005515;GO:0016020;GO:0071944;GO:0016021
Pver_g3942	GO:0007165;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005815;GO:0012505;GO:0016020;GO:0043231;GO:0072686;GO:0099738
Pver_g3949	GO:0006807;GO:0043170;GO:0044237;GO:0044238;GO:0008233;GO:0016757
Pver_g3950	GO:0003353;GO:0007399;GO:0018095;GO:0030154;GO:0035082;GO:0051013;GO:0005524;GO:0043014;GO:0048487;GO:0070740;GO:0005829;GO:0005874;GO:0030425;GO:0036064;GO:0043204;GO:0097731;GO:0006464;GO:0016757
Pver_g3961	unknown
Pver_g3962	GO:0016740
Pver_g399	GO:0000209;GO:0016567;GO:0030162;GO:0043161;GO:0031625;GO:0005634;GO:0005737;GO:0031463;GO:0005515
Pver_g4016	GO:0001676;GO:0002523;GO:0003008;GO:0006633;GO:0016525;GO:0019370;GO:0031323;GO:0042221;GO:0048522;GO:0048523;GO:0050727;GO:0051049;GO:0051240;GO:0061045;GO:0065008;GO:0080135;GO:1901570;GO:0016702;GO:0046872;GO:0005635;GO:0005737;GO:0016020;GO:0031981;GO:0005515
Pver_g4073	GO:0009987;GO:0016485;GO:0065007;GO:0005488;GO:0008237;GO:0005794;GO:0030659;GO:0098588;GO:0006508;GO:0004222
Pver_g4089	GO:0010629;GO:0042531;GO:0042532;GO:0045892;GO:0060336;GO:0070212;GO:0140289;GO:1902216;GO:0003950;GO:0019899;GO:0070403;GO:1990404;GO:0005829;GO:0005886;GO:0043231;GO:0005515;GO:0008270
Pver_g4146	unknown
Pver_g4147	GO:0006811;GO:0005216;GO:0005515;GO:0016021;GO:0034220;GO:0016020
Pver_g4156	GO:0030326;GO:0030501;GO:0035583;GO:0045669;GO:0045671;GO:0060346;GO:0005201;GO:0005515;GO:0001527;GO:0005576;GO:0005509;GO:0015074;GO:0003676
Pver_g4157	GO:0006811;GO:0008150;GO:0015695;GO:0030307;GO:0040018;GO:0055085;GO:0003674;GO:0015101;GO:0022857;GO:0005575;GO:0016020;GO:0016021
Pver_g4192	GO:0003081;GO:0006508;GO:0006518;GO:0048731;GO:0004177;GO:0005488;GO:0008237;GO:0005737;GO:0005903;GO:0031982;GO:0043231;GO:0045177;GO:0098590;GO:0008270
Pver_g4210	GO:0050794;GO:0005515;GO:0005737;GO:0005819;GO:0012505;GO:0016020;GO:0043231
Pver_g4211	unknown
Pver_g4212	GO:0007420;GO:0030036;GO:0031208;GO:0051015;GO:0060090;GO:0014069;GO:0015629;GO:0032839;GO:0043025;GO:0005515
Pver_g4216	GO:0016567;GO:1901992;GO:0003779;GO:0005622;GO:0036477;GO:0043226;GO:0045202;GO:0005515
Pver_g4234	GO:0009987;GO:0005515;GO:0110165
Pver_g4350	GO:0002181;GO:0007165;GO:0003723;GO:0003924;GO:0005515;GO:0005525;GO:0046872;GO:0005654;GO:0005829
Pver_g4389	GO:0016021
Pver_g4396	GO:0044237;GO:0016491;GO:0110165;GO:0004499;GO:0050660;GO:0050661
Pver_g4411	GO:0110165;GO:0005509
Pver_g4431	GO:0000132;GO:0007346;GO:0008277;GO:0031291;GO:0043087;GO:0044092;GO:0051661;GO:0060236;GO:1904778;GO:1905832;GO:0001965;GO:0008022;GO:0019900;GO:0019904;GO:0030695;GO:0042802;GO:0043621;GO:0070840;GO:0005783;GO:0005794;GO:0005813;GO:0005829;GO:0005886;GO:0030496;GO:0031090;GO:0032991;GO:0097431;GO:0097575;GO:0005515
Pver_g4432	GO:0006486;GO:0006695;GO:0006897;GO:0007628;GO:0010467;GO:0014850;GO:0016242;GO:0030299;GO:0033344;GO:0042157;GO:0042632;GO:0046718;GO:0051641;GO:0071383;GO:0071404;GO:0071501;GO:0031267;GO:0031489;GO:0005576;GO:0005635;GO:0005765;GO:0005768;GO:0005783;GO:0005794;GO:0031526;GO:0044214;GO:0045121;GO:0016021
Pver_g4441	unknown
Pver_g4449	GO:0007369;GO:0007568;GO:0008306;GO:0009605;GO:0009628;GO:0009966;GO:0010038;GO:0010256;GO:0010468;GO:0010970;GO:0016239;GO:0019220;GO:0021537;GO:0022008;GO:0030072;GO:0031399;GO:0033365;GO:0043066;GO:0043604;GO:0045724;GO:0046394;GO:0048193;GO:0048646;GO:0048729;GO:0051336;GO:0051656;GO:0051703;GO:0055065;GO:0060341;GO:0072507;GO:1901566;GO:1903047;GO:0008092;GO:0005634;GO:0005768;GO:0016020;GO:0036477;GO:0043005;GO:0043232;GO:0098794;GO:0099522;GO:0005515;GO:0005737
Pver_g4466	GO:0006091;GO:0008218;GO:0018298
Pver_g4475	GO:0015074;GO:0003676;GO:0008270
Pver_g4526	GO:0006508;GO:0008234;GO:0046872
Pver_g4527	GO:0005488;GO:0003677;GO:0046872
Pver_g4528	GO:0006259;GO:0016779;GO:0015074;GO:0003676
Pver_g4565	GO:0006829;GO:0015691;GO:0034220;GO:0046686;GO:0005488;GO:0046915;GO:0016020;GO:0006812;GO:0000166;GO:0005215;GO:0005524;GO:0019829;GO:0046872;GO:0140603;GO:0016021
Pver_g4576	GO:0017000;GO:0000166;GO:0016829;GO:0046872
Pver_g4598	GO:0001525;GO:0043066;GO:0005615
Pver_g4602	GO:0006464;GO:0006888;GO:0010638;GO:0072659;GO:0005198;GO:0008093;GO:0016740;GO:0019903;GO:0030507;GO:0051117;GO:0005737;GO:0009898;GO:0014731;GO:0042383;GO:0098590;GO:0140513;GO:0042981;GO:0005515
Pver_g4608	GO:0044237;GO:0016740
Pver_g4621	GO:0006928;GO:0033365;GO:0034453;GO:0046907;GO:0048699;GO:0050794;GO:0060271;GO:0005515;GO:0005737;GO:0005813;GO:0005929;GO:0034454;GO:0071539
Pver_g4629	GO:0034627;GO:0003952;GO:0004359;GO:0005515;GO:0005524;GO:0008795;GO:0005829;GO:0006807;GO:0009435;GO:0005737
Pver_g463	GO:0005634
Pver_g4672	GO:0016020;GO:0016021
Pver_g4708	GO:0005819;GO:0005515
Pver_g4723	GO:0006750;GO:0007632;GO:0009611;GO:0010035;GO:0010259;GO:0021537;GO:0030534;GO:0031668;GO:0035264;GO:0042883;GO:0043200;GO:0046326;GO:0070633;GO:0070779;GO:0071314;GO:0098655;GO:0098660;GO:0098712;GO:0098810;GO:0140009;GO:0150104;GO:0005314;GO:0005488;GO:0033229;GO:0005887;GO:0010008;GO:0030673;GO:0042734;GO:0043197;GO:0043198;GO:0044297;GO:0044306;GO:0045121;GO:0048471;GO:0097449;GO:0098796;GO:0098978;GO:0015276;GO:0015293;GO:0016020;GO:0016021;GO:0006811;GO:0071805;GO:0005267
Pver_g473	GO:0007186;GO:0008188;GO:0005886;GO:0016021;GO:0004930
Pver_g4809	GO:0000132;GO:0008277;GO:0016239;GO:0031291;GO:0034260;GO:0051661;GO:0060236;GO:1904778;GO:1905098;GO:1905832;GO:0001965;GO:0005092;GO:0008022;GO:0019904;GO:0042802;GO:0043621;GO:0070840;GO:0000139;GO:0005789;GO:0005813;GO:0005829;GO:0005886;GO:0032991;GO:0097431;GO:0097575;GO:0005515
Pver_g4810	GO:0001945;GO:0008306;GO:0098962;GO:0099645;GO:0005515;GO:0005576;GO:0005737;GO:0043231;GO:0098892;GO:0098978
Pver_g4832	GO:0006928;GO:0006935;GO:0048812;GO:0005515;GO:0005576;GO:0005737;GO:0030054;GO:0062023;GO:0005509
Pver_g4876	GO:0005509
Pver_g4886	GO:0016556;GO:0032781;GO:0050768;GO:0051604;GO:0005102;GO:0051082;GO:0051787;GO:0005615;GO:0005634;GO:0005788;GO:0034663;GO:0101031;GO:0006457;GO:0005509
Pver_g4892	GO:0005488;GO:0005515;GO:0043531
Pver_g4897	GO:0006334;GO:0003677;GO:0000786
Pver_g4938	GO:0007399;GO:0016567;GO:0017148;GO:0031047;GO:0005515;GO:0016740;GO:0005737;GO:0043229;GO:0008270;GO:0046872
Pver_g4951	GO:0006259;GO:0016740;GO:0016787
Pver_g5018	GO:0016740;GO:0008168;GO:0016706;GO:0006278;GO:0003964
Pver_g5066	GO:0003351;GO:0007368;GO:0007507;GO:0021670;GO:0030317;GO:0036158;GO:0051649;GO:0000166;GO:0008569;GO:0045505;GO:0051959;GO:0036126;GO:0036157;GO:0007018;GO:0005524;GO:0016887;GO:0030286
Pver_g5069	GO:0043087;GO:0044092;GO:0050794;GO:0005515;GO:0030695;GO:0005783;GO:0005794;GO:0005819;GO:0031090;GO:0071944;GO:0006396;GO:0004525
Pver_g5078	GO:0003676;GO:0008270;GO:0003677;GO:0003824
Pver_g5080	GO:0065007;GO:0005515;GO:0030695;GO:0005634;GO:0005829;GO:0005903;GO:0007165;GO:0007264;GO:0005085
Pver_g5125	GO:0007346;GO:0010508;GO:0010646;GO:0016572;GO:0022898;GO:0023051;GO:0043066;GO:0043433;GO:0045737;GO:0046777;GO:0048583;GO:0060045;GO:0065008;GO:0070561;GO:1905062;GO:1990748;GO:0004674;GO:0005524;GO:0008134;GO:0030145;GO:0043024;GO:0043539;GO:0005730;GO:0005829;GO:0005886;GO:0006468;GO:0004672
Pver_g5154	GO:0007049;GO:0010467;GO:0010975;GO:0021591;GO:0022010;GO:0022038;GO:0030534;GO:0032053;GO:0035082;GO:0035176;GO:0036445;GO:0044458;GO:0046328;GO:0090036;GO:0090660;GO:0097154;GO:0150076;GO:1900744;GO:2001222;GO:0004672;GO:0005488;GO:0005856;GO:0006468;GO:0005524
Pver_g5155	GO:0007601;GO:0010842;GO:0016062;GO:0051260;GO:0001786;GO:0005546;GO:0005547;GO:0010314;GO:0032266;GO:0043325;GO:0070273;GO:0080025;GO:0001917;GO:0005615;GO:0016021;GO:0019897;GO:0098984
Pver_g5170	GO:0003676;GO:0008270
Pver_g5197	GO:0006355;GO:0006508;GO:0061400;GO:0003700;GO:0008234;GO:0008270
Pver_g5218	GO:0007186;GO:0008227;GO:0016020;GO:0003676;GO:0004930;GO:0016021
Pver_g522	GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738
Pver_g524	GO:0007154;GO:0023052;GO:0032501;GO:0048856;GO:0050794;GO:0005488;GO:0005576;GO:0005737;GO:0043231;GO:0005509
Pver_g5245	GO:0007154;GO:0010033;GO:0015732;GO:0015865;GO:0023052;GO:0032501;GO:0050794;GO:0055085;GO:0140352;GO:0008514;GO:0015216;GO:0140359;GO:1901682;GO:0016324;GO:0042908;GO:0005524;GO:0008559;GO:0016021
Pver_g5246	GO:0000184;GO:0000381;GO:0006364;GO:0008306;GO:0014070;GO:0035640;GO:0045727;GO:0045944;GO:0048026;GO:0048701;GO:0051028;GO:0072715;GO:0090394;GO:0099578;GO:1904570;GO:1904574;GO:1990416;GO:0003724;GO:0005524;GO:0008143;GO:0016787;GO:0035368;GO:0035613;GO:0043021;GO:0045182;GO:0005730;GO:0016607;GO:0030425;GO:0035145;GO:0043025;GO:0071006;GO:0071013;GO:0098978;GO:0099524;GO:0003676
Pver_g5276	GO:0006686;GO:0046511;GO:0046512;GO:0046513;GO:0060612;GO:1904504;GO:0004758;GO:0005515;GO:0017059;GO:0009058;GO:0003824;GO:0016740;GO:0030170
Pver_g528	GO:0090304;GO:0016740
Pver_g5307	GO:0001947;GO:0003146;GO:0003283;GO:0006629;GO:0007163;GO:0007601;GO:0030198;GO:0030324;GO:0032092;GO:0035469;GO:0045494;GO:0048496;GO:0048793;GO:0060027;GO:0060972;GO:0060993;GO:0070121;GO:0071908;GO:0071909;GO:0071910;GO:0072189;GO:0090090;GO:1905515;GO:2000095;GO:0005515;GO:0097543;GO:0097546;GO:0003677;GO:0046872
Pver_g5311	unknown
Pver_g5348	GO:0000278;GO:0016310;GO:0045893;GO:2000772;GO:2001020;GO:0004674;GO:0046872;GO:0005829;GO:0005929;GO:0006468;GO:0004672;GO:0005515;GO:0005524
Pver_g5380	GO:0001568;GO:0001890;GO:0002009;GO:0003007;GO:0006357;GO:0006952;GO:0006955;GO:0007368;GO:0008284;GO:0009967;GO:0010605;GO:0032835;GO:0035239;GO:0045321;GO:0045595;GO:0048589;GO:0048598;GO:0050673;GO:0072009;GO:0072576;GO:1903131;GO:0005515;GO:0005634;GO:0005737;GO:0016020;GO:0071944;GO:0005509
Pver_g5410	GO:0000904;GO:0001568;GO:0001709;GO:0001745;GO:0001889;GO:0002682;GO:0006357;GO:0006928;GO:0006952;GO:0006955;GO:0007417;GO:0007478;GO:0007507;GO:0008284;GO:0009952;GO:0009967;GO:0030097;GO:0030182;GO:0030707;GO:0032989;GO:0035114;GO:0035120;GO:0035220;GO:0040011;GO:0042063;GO:0042592;GO:0043009;GO:0045597;GO:0048523;GO:0048568;GO:0048598;GO:0048608;GO:0048646;GO:0050673;GO:0051674;GO:0051707;GO:0060284;GO:0061326;GO:0072006;GO:0120036;GO:2000026;GO:0005515;GO:0005634;GO:0012505;GO:0016020;GO:0031410;GO:0071944;GO:0005509;GO:0016491
Pver_g5450	GO:0001556;GO:0006887;GO:0006909;GO:0007032;GO:0007040;GO:0007409;GO:0010976;GO:0015031;GO:0016197;GO:0030041;GO:0040038;GO:0042632;GO:0051125;GO:0060047;GO:0090306;GO:0097494;GO:0140285;GO:0042802;GO:0005654;GO:0005769;GO:0005783;GO:0005829;GO:0043005;GO:0043025;GO:0071203
Pver_g5474_g5476	GO:0002755;GO:0007165;GO:0043123;GO:0005515;GO:0070976
Pver_g5480	GO:0000132;GO:0001738;GO:0001841;GO:0006612;GO:0007015;GO:0007097;GO:0007405;GO:0007502;GO:0008078;GO:0010976;GO:0016332;GO:0018105;GO:0021591;GO:0021744;GO:0030031;GO:0032869;GO:0034334;GO:0034351;GO:0035050;GO:0035089;GO:0035556;GO:0035778;GO:0035845;GO:0042462;GO:0042476;GO:0043524;GO:0045176;GO:0045199;GO:0045747;GO:0046326;GO:0046903;GO:0048194;GO:0048546;GO:0051092;GO:0060042;GO:0060252;GO:0070555;GO:0099072;GO:1903078;GO:2000353;GO:0004698;GO:0005515;GO:0005524;GO:0005543;GO:0046872;GO:0106310;GO:0000139;GO:0005654;GO:0005768;GO:0005829;GO:0005915;GO:0005923;GO:0015630;GO:0016324;GO:0031226;GO:0031252;GO:0043220;GO:0045171;GO:0098685;GO:0098978;GO:0006468;GO:0007163;GO:0004672;GO:0004674
Pver_g5492	GO:0016020;GO:0005044
Pver_g5509	GO:0006928;GO:0007010;GO:0007017;GO:0008104;GO:0009653;GO:0046907;GO:0048699;GO:0050896;GO:0051128;GO:0008017;GO:0005634;GO:0005783;GO:0005882;GO:0005886;GO:0015629;GO:0015630;GO:0030017;GO:0030055;GO:0030424;GO:0048471;GO:0045104;GO:0005509;GO:0005515
Pver_g5510	GO:0008277;GO:0016239;GO:0034260;GO:1905098;GO:0001965;GO:0005092;GO:0000139;GO:0005789;GO:0005886;GO:0005938;GO:0015630;GO:0032991;GO:0005515
Pver_g5523	GO:0006914;GO:0007417;GO:0007584;GO:0009268;GO:0010976;GO:0043627;GO:0051179;GO:0051597;GO:0008484;GO:0005739;GO:0005764;GO:0005791;GO:0005794;GO:0009986;GO:0031982;GO:0070013;GO:0003824
Pver_g5541	GO:0006020;GO:0032958;GO:0000827;GO:0000829;GO:0000832;GO:0005515;GO:0005524;GO:0033857;GO:0005829;GO:0005886
Pver_g5557	unknown
Pver_g5561	GO:0005856
Pver_g5578	unknown
Pver_g5586	GO:0003824;GO:0006278;GO:0003964
Pver_g5689	GO:0010811;GO:0021510;GO:0030198;GO:0005539;GO:0005576;GO:0005614;GO:0032991;GO:0005581
Pver_g5708	GO:0000122;GO:0001835;GO:0006338;GO:0010628;GO:0019046;GO:0043254;GO:0043966;GO:0043981;GO:0043982;GO:0043984;GO:0045927;GO:0045931;GO:0045944;GO:0050821;GO:0051568;GO:0071407;GO:0000978;GO:0003682;GO:0003713;GO:0030674;GO:0042802;GO:0140297;GO:0005737;GO:0030424;GO:0030425;GO:0043025;GO:0044666;GO:0048188;GO:0070461;GO:0071339;GO:0005515
Pver_g5724	GO:0007275;GO:0007568;GO:0009100;GO:0010605;GO:0016486;GO:0030335;GO:0030511;GO:0032902;GO:0032940;GO:0051246;GO:0051336;GO:0004252;GO:0008201;GO:0048406;GO:0005615;GO:0005789;GO:0005886;GO:0009986;GO:0031410;GO:0031985;GO:0062023;GO:0098588;GO:0006508;GO:0008236
Pver_g5745	GO:0050794;GO:0005515;GO:0043229;GO:0008270;GO:0046872;GO:0005737
Pver_g5808	GO:0006278;GO:0006468;GO:0003964;GO:0004672;GO:0008168;GO:0016706
Pver_g5815	GO:0006278;GO:0003676;GO:0003964;GO:0008270
Pver_g5876	GO:0007416;GO:0007610;GO:0009967;GO:0050877;GO:0051128;GO:0065008;GO:0005515;GO:0005886;GO:0043227;GO:0045202
Pver_g5906	GO:0006278;GO:0003964;GO:0016020;GO:0016021
Pver_g5916	GO:0005201
Pver_g5917	GO:0005201
Pver_g5918	GO:0006635;GO:0009083;GO:0004300;GO:0005515;GO:0043956;GO:0120092;GO:0005759;GO:0003824
Pver_g5940	GO:0008150;GO:0003674;GO:0003824;GO:0005575;GO:0005509;GO:0005515
Pver_g5943	GO:0016477;GO:0033690;GO:0043932;GO:0045669;GO:0060071;GO:0060122;GO:0090103;GO:0090177;GO:0005109;GO:0017147;GO:0005615;GO:0005737;GO:0031012
Pver_g5957	GO:0003012;GO:0007507;GO:0009888;GO:0030239;GO:0048518;GO:0050794;GO:0050896;GO:0004672;GO:0005198;GO:0008092;GO:0019899;GO:0030017;GO:0071944;GO:0006355;GO:0006468;GO:0003700;GO:0005085;GO:0005515;GO:0005524;GO:0043565;GO:0050790;GO:0106310;GO:0005737
Pver_g596	GO:0006259;GO:0016740;GO:0016787
Pver_g5968	GO:0090304;GO:0016787
Pver_g597	GO:0005488
Pver_g5977	GO:0001525;GO:0044267;GO:0003824;GO:0005622;GO:0004842;GO:0005524;GO:0016887;GO:0016567
Pver_g6009	GO:0001701;GO:0003333;GO:0006836;GO:0007271;GO:0007274;GO:0008292;GO:0015871;GO:0005307;GO:0005515;GO:0015171;GO:0033265;GO:0005769;GO:0008021;GO:0016021;GO:0016324;GO:0030424;GO:0030425;GO:0031594;GO:0043204;GO:0044853;GO:0045334;GO:0055085;GO:0022857;GO:0016020
Pver_g6012	GO:0005509;GO:0016020;GO:0016021
Pver_g6032	GO:0045087;GO:0051607;GO:0005515;GO:0005634;GO:0005737
Pver_g6044	GO:0000132;GO:0008277;GO:0031291;GO:0050790;GO:0051661;GO:0060236;GO:1904778;GO:1905832;GO:0001965;GO:0008022;GO:0019904;GO:0042802;GO:0043621;GO:0070840;GO:0005813;GO:0005829;GO:0012505;GO:0016020;GO:0032991;GO:0043231;GO:0097431;GO:0097575;GO:0005515
Pver_g6046	unknown
Pver_g6049	GO:0009987;GO:0004674;GO:0005515;GO:0005737;GO:0016020;GO:0043229
Pver_g6062	unknown
Pver_g6068	GO:0005634;GO:0036297;GO:0043240
Pver_g6106	GO:0007165;GO:0007186;GO:0004930;GO:0016500;GO:0005886;GO:0016020;GO:0016021;GO:0038023
Pver_g6109	GO:0003006;GO:0007188;GO:0030154;GO:0044703;GO:0048513;GO:0004930;GO:0042562;GO:0016020;GO:0006468;GO:0007186;GO:0004672;GO:0005515;GO:0005524;GO:0016021;GO:0007165;GO:0016500;GO:0005886
Pver_g6130	GO:0000132;GO:0008277;GO:0031291;GO:0051661;GO:0060236;GO:1904778;GO:1905832;GO:0001965;GO:0005092;GO:0008022;GO:0019904;GO:0042802;GO:0043621;GO:0070840;GO:0005813;GO:0005829;GO:0012505;GO:0016020;GO:0032991;GO:0043231;GO:0097431;GO:0097575;GO:0005515
Pver_g6167	GO:0007165;GO:0010646;GO:0016043;GO:0016192;GO:0030029;GO:0032412;GO:0033365;GO:0042221;GO:0042592;GO:0043270;GO:0048522;GO:0048731;GO:0048869;GO:0055117;GO:0086019;GO:0086070;GO:0098901;GO:1903169;GO:0019899;GO:0005856;GO:0030016;GO:0030054;GO:0043231;GO:0098590;GO:0005515
Pver_g6175	GO:0002548;GO:0030048;GO:0034329;GO:0035023;GO:0035385;GO:0036269;GO:0043547;GO:0045198;GO:0048246;GO:0048675;GO:0072673;GO:0098529;GO:0000146;GO:0005096;GO:0005516;GO:0005524;GO:0008270;GO:0031267;GO:0043008;GO:0043531;GO:0048495;GO:0051015;GO:0001726;GO:0005829;GO:0005884;GO:0005938;GO:0030027;GO:0032433;GO:0048471;GO:0007165;GO:0035556;GO:0003774;GO:0005515;GO:0016459
Pver_g6179	GO:0090304;GO:0016787;GO:0003676
Pver_g6181	GO:0010959;GO:0032412;GO:0042391;GO:0043270;GO:0045184;GO:0048522;GO:0048666;GO:0050896;GO:0061024;GO:0072659;GO:0098876;GO:1904062;GO:0005515;GO:0005737;GO:0012505;GO:0043231;GO:0043232;GO:0044304;GO:0045202;GO:0098590
Pver_g6198	GO:0016477;GO:0033690;GO:0043932;GO:0045669;GO:0060071;GO:0060122;GO:0090103;GO:0090177;GO:0005109;GO:0017147;GO:0005615;GO:0005737;GO:0031012
Pver_g6227	GO:0005856;GO:0005929;GO:0005515
