"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust"
"16451","GO:1990745",1,0.99009072973179,0,5,"EARP complex","CC",1
"16452","GO:1990748",1,0.975214328332066,0,11,"cellular detoxification","BP",1
"16453","GO:1990752",1,0.987857825128271,0,5,"microtubule end","CC",1
"16454","GO:1990753",1,0.997799381662032,0,1,"equatorial cell cortex","CC",1
"16456","GO:1990757",1,0.99415037151495,0,3,"ubiquitin ligase activator activity","MF",1
"16457","GO:1990758",1,0.997376206881661,0,1,"mitotic sister chromatid biorientation","BP",1
"16458","GO:1990760",1,0.990743306201789,0,4,"osmolarity-sensing cation channel activity","MF",1
"16459","GO:1990761",1,0.99645957245205,0,2,"growth cone lamellipodium","CC",1
"16460","GO:1990763",1,0.993865057743848,0,3,"arrestin family protein binding","MF",1
"16461","GO:1990769",1,0.997390797818718,0,1,"proximal neuron projection","CC",1
"16462","GO:1990776",1,0.997625065546285,0,1,"response to angiotensin","BP",1
"16463","GO:1990782",1,0.97962650579608,0,10,"protein tyrosine kinase binding","MF",1
"16464","GO:1990786",1,0.995346604714047,0,2,"cellular response to dsDNA","BP",1
"16465","GO:1990791",1,0.989018735609514,0,5,"dorsal root ganglion development","BP",1
"16466","GO:1990794",1,0.997392735033245,0,1,"basolateral part of cell","CC",1
"16467","GO:1990795",1,0.997392735033245,0,1,"rod bipolar cell terminal bouton","CC",1
"16468","GO:1990796",1,0.997392735033245,0,1,"photoreceptor cell terminal bouton","CC",1
"16469","GO:1990798",1,0.997483165334349,0,1,"pancreas regeneration","BP",1
"16470","GO:1990809",1,0.995507404358984,0,2,"endoplasmic reticulum tubular network membrane organization","BP",1
"16472","GO:1990812",1,0.99630033646143,0,2,"growth cone filopodium","CC",1
"16473","GO:1990813",1,0.997874343459914,0,1,"meiotic centromeric cohesion protection","BP",1
"16474","GO:1990814",1,0.995519943884894,0,2,"DNA/DNA annealing activity","MF",1
"16475","GO:1990817",1,0.998033939815194,0,1,"RNA adenylyltransferase activity","MF",1
"16476","GO:1990822",1,0.985417313990432,0,6,"basic amino acid transmembrane transport","BP",1
"16477","GO:1990823",1,0.997923559157188,0,1,"response to leukemia inhibitory factor","BP",1
"16478","GO:1990825",1,0.964259759195728,0,15,"sequence-specific mRNA binding","MF",1
"16479","GO:1990830",1,0.827327191543136,0,81,"cellular response to leukemia inhibitory factor","BP",1
"16480","GO:1990832",1,0.99222714671749,0,3,"slow axonal transport","BP",1
"16481","GO:1990833",1,0.99222714671749,0,3,"clathrin-uncoating ATPase activity","MF",1
"16482","GO:1990834",1,0.988821784646886,0,5,"response to odorant","BP",1
"16483","GO:1990836",1,0.99222714671749,0,3,"lysosomal matrix","CC",1
"16485","GO:1990838",1,0.997409639093047,0,1,"poly(U)-specific exoribonuclease activity, producing 3' uridine cyclic phosphate ends","MF",1
"16486","GO:1990839",1,0.997842911614782,0,1,"response to endothelin","BP",1
"16487","GO:1990841",1,0.889685775496378,0,52,"promoter-specific chromatin binding","MF",1
"16488","GO:1990845",1,0.987894132345386,0,6,"adaptive thermogenesis","BP",1
"16489","GO:1990851",1,0.96218715995381,0,18,"Wnt-Frizzled-LRP5/6 complex","CC",1
"16490","GO:1990858",1,0.996374455318506,0,2,"cellular response to lectin","BP",1
"16491","GO:1990859",1,0.997487170104328,0,1,"cellular response to endothelin","BP",1
"16492","GO:1990869",1,0.9736910353176,0,12,"cellular response to chemokine","BP",1
"16493","GO:1990874",1,0.997473524916111,0,1,"vascular associated smooth muscle cell proliferation","BP",1
"16494","GO:1990879",1,0.997375764353647,0,1,"CST complex","CC",1
"16495","GO:1990883",1,0.998395134681608,0,1,"rRNA cytidine N-acetyltransferase activity","MF",1
"16496","GO:1990889",1,0.995567456658768,0,2,"H4K20me3 modified histone binding","MF",1
"16497","GO:1990890",1,0.997730253169015,0,1,"netrin receptor binding","MF",1
"16498","GO:1990904",1,0.845462360521032,0,74,"ribonucleoprotein complex","CC",1
"16499","GO:1990907",1,0.993905706335782,0,3,"beta-catenin-TCF complex","CC",1
"16500","GO:1990909",1,0.950911187554653,0,24,"Wnt signalosome","CC",1
"16501","GO:1990910",1,0.976357029533511,0,11,"response to hypobaric hypoxia","BP",1
"16502","GO:1990918",1,0.993781120434795,0,3,"double-strand break repair involved in meiotic recombination","BP",1
"16503","GO:1990923",1,0.991131939730496,0,4,"PET complex","CC",1
"16504","GO:1990926",1,0.997456408795628,0,1,"short-term synaptic potentiation","BP",1
"16505","GO:1990927",1,0.992706613386119,0,3,"calcium ion regulated lysosome exocytosis","BP",1
"16506","GO:1990928",1,0.990955947984079,0,4,"response to amino acid starvation","BP",1
"16507","GO:1990930",1,0.997375764353647,0,1,"mRNA N1-methyladenosine dioxygenase activity","MF",1
"16508","GO:1990932",1,0.987026827819743,0,5,"5.8S rRNA binding","MF",1
"16509","GO:1990935",1,0.990797276671973,0,4,"splicing factor binding","MF",1
"16510","GO:1990937",1,0.99479007748924,0,2,"xylan acetylation","BP",1
"16511","GO:1990948",1,0.985190410938691,0,6,"ubiquitin ligase inhibitor activity","MF",1
"16512","GO:1990953",1,0.998087901618447,0,1,"intramanchette transport","BP",1
"16513","GO:1990955",1,0.997726833897573,0,1,"G-rich single-stranded DNA binding","MF",1
"16514","GO:1990961",1,0.944437320838643,0,26,"xenobiotic detoxification by transmembrane export across the plasma membrane","BP",1
"16515","GO:1990962",1,0.985442796145028,0,8,"xenobiotic transport across blood-brain barrier","BP",1
"16516","GO:1990963",1,0.998307166802875,0,1,"establishment of blood-retinal barrier","BP",1
"16517","GO:1990966",1,0.991293577088524,0,4,"ATP generation from poly-ADP-D-ribose","BP",1
"16518","GO:1990983",1,0.997382929425804,0,1,"tRNA demethylation","BP",1
"16519","GO:1990984",1,0.997382929425804,0,1,"tRNA demethylase activity","MF",1
"16521","GO:2000002",1,0.99393380623996,0,3,"negative regulation of DNA damage checkpoint","BP",1
"16522","GO:2000008",1,0.970538409589184,0,13,"regulation of protein localization to cell surface","BP",1
"16523","GO:2000009",1,0.983021994590265,0,8,"negative regulation of protein localization to cell surface","BP",1
"16524","GO:2000010",1,0.985707053503247,0,6,"positive regulation of protein localization to cell surface","BP",1
"16525","GO:2000011",1,0.985437598779227,0,6,"regulation of adaxial/abaxial pattern formation","BP",1
"16526","GO:2000012",1,0.997979226841186,0,1,"regulation of auxin polar transport","BP",1
"16527","GO:2000014",1,0.997828789539902,0,1,"regulation of endosperm development","BP",1
"16528","GO:2000016",1,0.993431345250222,0,3,"negative regulation of determination of dorsal identity","BP",1
"16529","GO:2000017",1,0.99560948295806,0,2,"positive regulation of determination of dorsal identity","BP",1
"16530","GO:2000019",1,0.996122758998403,0,2,"negative regulation of male gonad development","BP",1
"16531","GO:2000020",1,0.989550397935751,0,4,"positive regulation of male gonad development","BP",1
"16532","GO:2000022",1,0.997375927096778,0,1,"regulation of jasmonic acid mediated signaling pathway","BP",1
"16533","GO:2000024",1,0.997828789539902,0,1,"regulation of leaf development","BP",1
"16534","GO:2000026",1,0.811813220473076,0,91,"regulation of multicellular organismal development","BP",1
"16535","GO:2000027",1,0.965025512933095,0,17,"regulation of animal organ morphogenesis","BP",1
"16536","GO:2000028",1,0.996239258086931,0,2,"regulation of photoperiodism, flowering","BP",1
"16537","GO:2000031",1,0.997375927096778,0,1,"regulation of salicylic acid mediated signaling pathway","BP",1
"16538","GO:2000035",1,0.952759973259724,0,22,"regulation of stem cell division","BP",1
"16539","GO:2000036",1,0.983674598383722,0,8,"regulation of stem cell population maintenance","BP",1
"16540","GO:2000042",1,0.983894073071858,0,7,"negative regulation of double-strand break repair via homologous recombination","BP",1
"16541","GO:2000044",1,0.997375764353647,0,1,"negative regulation of cardiac cell fate specification","BP",1
"16542","GO:2000045",1,0.982299891968445,0,8,"regulation of G1/S transition of mitotic cell cycle","BP",1
"16543","GO:2000047",1,0.993090368668939,0,3,"regulation of cell-cell adhesion mediated by cadherin","BP",1
"16544","GO:2000048",1,0.93868250091213,0,28,"negative regulation of cell-cell adhesion mediated by cadherin","BP",1
"16545","GO:2000049",1,0.975315220141809,0,12,"positive regulation of cell-cell adhesion mediated by cadherin","BP",1
"16546","GO:2000050",1,0.99821018673963,0,1,"regulation of non-canonical Wnt signaling pathway","BP",1
"16547","GO:2000051",1,0.986449124977031,0,8,"negative regulation of non-canonical Wnt signaling pathway","BP",1
"16548","GO:2000052",1,0.992693689186388,0,3,"positive regulation of non-canonical Wnt signaling pathway","BP",1
"16549","GO:2000055",1,0.997673496189622,0,1,"positive regulation of Wnt signaling pathway involved in dorsal/ventral axis specification","BP",1
"16550","GO:2000058",1,0.986740359196774,0,6,"regulation of ubiquitin-dependent protein catabolic process","BP",1
"16551","GO:2000059",1,0.97258772110402,0,12,"negative regulation of ubiquitin-dependent protein catabolic process","BP",1
"16553","GO:2000064",1,0.988732599200905,0,5,"regulation of cortisol biosynthetic process","BP",1
"16554","GO:2000065",1,0.992392818330151,0,3,"negative regulation of cortisol biosynthetic process","BP",1
"16555","GO:2000066",1,0.996122758998403,0,2,"positive regulation of cortisol biosynthetic process","BP",1
"16556","GO:2000069",1,0.997390075105275,0,1,"regulation of post-embryonic root development","BP",1
"16557","GO:2000074",1,0.997377532716578,0,1,"regulation of type B pancreatic cell development","BP",1
"16558","GO:2000077",1,0.997625065546285,0,1,"negative regulation of type B pancreatic cell development","BP",1
"16559","GO:2000078",1,0.992719421906318,0,3,"positive regulation of type B pancreatic cell development","BP",1
"16560","GO:2000081",1,0.998227840143548,0,1,"positive regulation of canonical Wnt signaling pathway involved in controlling type B pancreatic cell proliferation","BP",1
"16561","GO:2000095",1,0.897388597622825,0,44,"regulation of Wnt signaling pathway, planar cell polarity pathway","BP",1
"16562","GO:2000096",1,0.991149433265758,0,4,"positive regulation of Wnt signaling pathway, planar cell polarity pathway","BP",1
"16563","GO:2000104",1,0.99807470244317,0,1,"negative regulation of DNA-templated DNA replication","BP",1
"16564","GO:2000105",1,0.997413146981671,0,1,"positive regulation of DNA-templated DNA replication","BP",1
"16565","GO:2000107",1,0.99819278152714,0,1,"negative regulation of leukocyte apoptotic process","BP",1
"16566","GO:2000109",1,0.995375869174355,0,2,"regulation of macrophage apoptotic process","BP",1
"16567","GO:2000111",1,0.997806560396972,0,1,"positive regulation of macrophage apoptotic process","BP",1
"16568","GO:2000112",1,0.915850432281679,0,38,"regulation of cellular macromolecule biosynthetic process","BP",1
"16569","GO:2000113",1,0.965203202743074,0,15,"negative regulation of cellular macromolecule biosynthetic process","BP",1
"16570","GO:2000114",1,0.971994712104185,0,14,"regulation of establishment of cell polarity","BP",1
"16571","GO:2000116",1,0.984094816201889,0,7,"regulation of cysteine-type endopeptidase activity","BP",1
"16572","GO:2000117",1,0.990707754348385,0,4,"negative regulation of cysteine-type endopeptidase activity","BP",1
"16573","GO:2000120",1,0.997375764353647,0,1,"positive regulation of sodium-dependent phosphate transport","BP",1
"16574","GO:2000121",1,0.995567617641762,0,2,"regulation of removal of superoxide radicals","BP",1
"16575","GO:2000124",1,0.990197284650839,0,4,"regulation of endocannabinoid signaling pathway","BP",1
"16576","GO:2000130",1,0.994973091247574,0,2,"positive regulation of octopamine signaling pathway","BP",1
"16577","GO:2000134",1,0.942520682262319,0,26,"negative regulation of G1/S transition of mitotic cell cycle","BP",1
"16578","GO:2000136",1,0.980293183944182,0,9,"regulation of cell proliferation involved in heart morphogenesis","BP",1
"16579","GO:2000138",1,0.990171164268785,0,4,"positive regulation of cell proliferation involved in heart morphogenesis","BP",1
"16580","GO:2000142",1,0.987643869070757,0,5,"regulation of DNA-templated transcription initiation","BP",1
"16581","GO:2000143",1,0.998253470251863,0,1,"negative regulation of DNA-templated transcription initiation","BP",1
"16582","GO:2000144",1,0.994758311267713,0,2,"positive regulation of DNA-templated transcription initiation","BP",1
"16583","GO:2000145",1,0.985586951346953,0,7,"regulation of cell motility","BP",1
"16584","GO:2000146",1,0.986115255479424,0,6,"negative regulation of cell motility","BP",1
"16586","GO:2000149",1,0.979635347701443,0,10,"negative regulation of planar cell polarity pathway involved in ventricular septum morphogenesis","BP",1
"16587","GO:2000151",1,0.979635347701443,0,10,"negative regulation of planar cell polarity pathway involved in cardiac muscle tissue morphogenesis","BP",1
"16588","GO:2000152",1,0.997627335444911,0,1,"regulation of ubiquitin-specific protease activity","BP",1
"16589","GO:2000155",1,0.994794836346533,0,2,"positive regulation of cilium-dependent cell motility","BP",1
"16590","GO:2000156",1,0.995106361404549,0,2,"regulation of retrograde vesicle-mediated transport, Golgi to ER","BP",1
"16591","GO:2000158",1,0.997806208757714,0,1,"positive regulation of ubiquitin-specific protease activity","BP",1
"16592","GO:2000160",1,0.968451788170599,0,15,"negative regulation of planar cell polarity pathway involved in heart morphogenesis","BP",1
"16593","GO:2000162",1,0.979635347701443,0,10,"negative regulation of planar cell polarity pathway involved in cardiac right atrium morphogenesis","BP",1
"16594","GO:2000164",1,0.979635347701443,0,10,"negative regulation of planar cell polarity pathway involved in outflow tract morphogenesis","BP",1
"16595","GO:2000166",1,0.979635347701443,0,10,"negative regulation of planar cell polarity pathway involved in pericardium morphogenesis","BP",1
"16596","GO:2000167",1,0.997561837177412,0,1,"regulation of planar cell polarity pathway involved in neural tube closure","BP",1
"16597","GO:2000168",1,0.979635347701443,0,10,"negative regulation of planar cell polarity pathway involved in neural tube closure","BP",1
"16598","GO:2000170",1,0.987287485683717,0,5,"positive regulation of peptidyl-cysteine S-nitrosylation","BP",1
"16599","GO:2000171",1,0.989699268870952,0,5,"negative regulation of dendrite development","BP",1
"16600","GO:2000172",1,0.987996067828127,0,5,"regulation of branching morphogenesis of a nerve","BP",1
"16601","GO:2000177",1,0.972661102722951,0,11,"regulation of neural precursor cell proliferation","BP",1
"16602","GO:2000178",1,0.980181501841727,0,9,"negative regulation of neural precursor cell proliferation","BP",1
"16603","GO:2000179",1,0.970821797220602,0,13,"positive regulation of neural precursor cell proliferation","BP",1
"16604","GO:2000180",1,0.996122758998403,0,2,"negative regulation of androgen biosynthetic process","BP",1
"16605","GO:2000182",1,0.988732536821188,0,5,"regulation of progesterone biosynthetic process","BP",1
"16606","GO:2000185",1,0.99793978072245,0,1,"regulation of phosphate transmembrane transport","BP",1
"16607","GO:2000186",1,0.997375764353647,0,1,"negative regulation of phosphate transmembrane transport","BP",1
"16608","GO:2000193",1,0.997636952744724,0,1,"positive regulation of fatty acid transport","BP",1
"16609","GO:2000194",1,0.998297269497038,0,1,"regulation of female gonad development","BP",1
"16610","GO:2000195",1,0.997375764353647,0,1,"negative regulation of female gonad development","BP",1
"16611","GO:2000197",1,0.998394050426323,0,1,"regulation of ribonucleoprotein complex localization","BP",1
"16612","GO:2000200",1,0.992295753523269,0,5,"regulation of ribosomal subunit export from nucleus","BP",1
"16613","GO:2000203",1,0.998112668091466,0,1,"regulation of ribosomal large subunit export from nucleus","BP",1
"16614","GO:2000208",1,0.997490257179206,0,1,"positive regulation of ribosomal small subunit export from nucleus","BP",1
"16615","GO:2000210",1,0.992530372119572,0,3,"positive regulation of anoikis","BP",1
"16616","GO:2000211",1,0.993263500350008,0,3,"regulation of glutamate metabolic process","BP",1
"16617","GO:2000223",1,0.997375827868451,0,1,"regulation of BMP signaling pathway involved in heart jogging","BP",1
"16618","GO:2000225",1,0.996122758998403,0,2,"negative regulation of testosterone biosynthetic process","BP",1
"16619","GO:2000227",1,0.994758311267713,0,2,"negative regulation of pancreatic A cell differentiation","BP",1
"16620","GO:2000232",1,0.991347291810592,0,4,"regulation of rRNA processing","BP",1
"16621","GO:2000233",1,0.993227630894226,0,3,"negative regulation of rRNA processing","BP",1
"16622","GO:2000234",1,0.9858392911524,0,6,"positive regulation of rRNA processing","BP",1
"16623","GO:2000235",1,0.998112668091466,0,1,"regulation of tRNA processing","BP",1
"16624","GO:2000238",1,0.998112668091466,0,1,"regulation of tRNA export from nucleus","BP",1
"16625","GO:2000241",1,0.983752926554267,0,7,"regulation of reproductive process","BP",1
"16626","GO:2000242",1,0.994205954651862,0,3,"negative regulation of reproductive process","BP",1
"16627","GO:2000243",1,0.962450823477059,0,16,"positive regulation of reproductive process","BP",1
"16628","GO:2000249",1,0.975615789855028,0,10,"regulation of actin cytoskeleton reorganization","BP",1
"16629","GO:2000250",1,0.987057433906345,0,6,"negative regulation of actin cytoskeleton reorganization","BP",1
"16630","GO:2000251",1,0.971099094407725,0,13,"positive regulation of actin cytoskeleton reorganization","BP",1
"16631","GO:2000252",1,0.996247446567017,0,2,"negative regulation of feeding behavior","BP",1
"16632","GO:2000253",1,0.990185625221314,0,4,"positive regulation of feeding behavior","BP",1
"16633","GO:2000255",1,0.990654806426138,0,4,"negative regulation of male germ cell proliferation","BP",1
"16634","GO:2000256",1,0.99799427134735,0,1,"positive regulation of male germ cell proliferation","BP",1
"16635","GO:2000269",1,0.994949651614455,0,2,"regulation of fibroblast apoptotic process","BP",1
"16636","GO:2000270",1,0.993016723090128,0,3,"negative regulation of fibroblast apoptotic process","BP",1
"16637","GO:2000271",1,0.997674741129473,0,1,"positive regulation of fibroblast apoptotic process","BP",1
"16638","GO:2000272",1,0.989596120481131,0,4,"negative regulation of signaling receptor activity","BP",1
"16639","GO:2000273",1,0.983193934592813,0,7,"positive regulation of signaling receptor activity","BP",1
"16640","GO:2000274",1,0.996046163828509,0,2,"regulation of epithelial cell migration, open tracheal system","BP",1
"16641","GO:2000275",1,0.997652515498809,0,1,"regulation of oxidative phosphorylation uncoupler activity","BP",1
"16642","GO:2000278",1,0.98604561148226,0,6,"regulation of DNA biosynthetic process","BP",1
"16643","GO:2000279",1,0.975885169592141,0,10,"negative regulation of DNA biosynthetic process","BP",1
"16644","GO:2000286",1,0.991249131721608,0,4,"receptor internalization involved in canonical Wnt signaling pathway","BP",1
"16645","GO:2000287",1,0.9974378277294,0,1,"positive regulation of myotome development","BP",1
"16646","GO:2000288",1,0.987529232555714,0,5,"positive regulation of myoblast proliferation","BP",1
"16647","GO:2000290",1,0.998455493518374,0,1,"regulation of myotome development","BP",1
"16648","GO:2000291",1,0.997398125481172,0,1,"regulation of myoblast proliferation","BP",1
"16649","GO:2000298",1,0.997936411796554,0,1,"regulation of Rho-dependent protein serine/threonine kinase activity","BP",1
"16650","GO:2000299",1,0.976068701408487,0,10,"negative regulation of Rho-dependent protein serine/threonine kinase activity","BP",1
"16651","GO:2000300",1,0.898828876295785,0,46,"regulation of synaptic vesicle exocytosis","BP",1
"16652","GO:2000301",1,0.988973622356189,0,5,"negative regulation of synaptic vesicle exocytosis","BP",1
"16653","GO:2000302",1,0.992875072871576,0,3,"positive regulation of synaptic vesicle exocytosis","BP",1
"16654","GO:2000303",1,0.994798130602108,0,2,"regulation of ceramide biosynthetic process","BP",1
"16655","GO:2000304",1,0.985145558506499,0,6,"positive regulation of ceramide biosynthetic process","BP",1
"16656","GO:2000308",1,0.992660479475633,0,3,"negative regulation of tumor necrosis factor (ligand) superfamily member 11 production","BP",1
"16657","GO:2000310",1,0.99584425634624,0,2,"regulation of NMDA receptor activity","BP",1
"16658","GO:2000311",1,0.98513279167187,0,6,"regulation of AMPA receptor activity","BP",1
"16659","GO:2000316",1,0.997801343555314,0,1,"regulation of T-helper 17 type immune response","BP",1
"16660","GO:2000317",1,0.997376256797468,0,1,"negative regulation of T-helper 17 type immune response","BP",1
"16661","GO:2000318",1,0.997375764353647,0,1,"positive regulation of T-helper 17 type immune response","BP",1
"16662","GO:2000320",1,0.990399955609285,0,4,"negative regulation of T-helper 17 cell differentiation","BP",1
"16663","GO:2000321",1,0.994761332710299,0,2,"positive regulation of T-helper 17 cell differentiation","BP",1
"16665","GO:2000324",1,0.992813052288893,0,3,"positive regulation of glucocorticoid receptor signaling pathway","BP",1
"16666","GO:2000331",1,0.986991298160497,0,6,"regulation of terminal button organization","BP",1
"16667","GO:2000342",1,0.997763710221767,0,1,"negative regulation of chemokine (C-X-C motif) ligand 2 production","BP",1
"16668","GO:2000343",1,0.985525131203744,0,7,"positive regulation of chemokine (C-X-C motif) ligand 2 production","BP",1
"16669","GO:2000344",1,0.98825630900191,0,6,"positive regulation of acrosome reaction","BP",1
"16670","GO:2000345",1,0.995789738286406,0,2,"regulation of hepatocyte proliferation","BP",1
"16671","GO:2000346",1,0.995019436960245,0,2,"negative regulation of hepatocyte proliferation","BP",1
"16672","GO:2000347",1,0.982040360204396,0,8,"positive regulation of hepatocyte proliferation","BP",1
"16673","GO:2000348",1,0.998364643966664,0,1,"regulation of CD40 signaling pathway","BP",1
"16674","GO:2000351",1,0.996293722767002,0,3,"regulation of endothelial cell apoptotic process","BP",1
"16675","GO:2000352",1,0.984960524564982,0,7,"negative regulation of endothelial cell apoptotic process","BP",1
"16676","GO:2000353",1,0.988943672764659,0,5,"positive regulation of endothelial cell apoptotic process","BP",1
"16677","GO:2000359",1,0.997566816343022,0,1,"regulation of binding of sperm to zona pellucida","BP",1
"16678","GO:2000360",1,0.998350190133583,0,1,"negative regulation of binding of sperm to zona pellucida","BP",1
"16679","GO:2000367",1,0.99807479724428,0,1,"regulation of acrosomal vesicle exocytosis","BP",1
"16680","GO:2000369",1,0.98843264328292,0,6,"regulation of clathrin-dependent endocytosis","BP",1
"16681","GO:2000370",1,0.983293610504253,0,8,"positive regulation of clathrin-dependent endocytosis","BP",1
"16682","GO:2000373",1,0.978587571347986,0,9,"positive regulation of DNA topoisomerase (ATP-hydrolyzing) activity","BP",1
"16683","GO:2000376",1,0.997375800255563,0,1,"positive regulation of oxygen metabolic process","BP",1
"16684","GO:2000377",1,0.926335562731147,0,32,"regulation of reactive oxygen species metabolic process","BP",1
"16685","GO:2000378",1,0.967218491614034,0,14,"negative regulation of reactive oxygen species metabolic process","BP",1
"16686","GO:2000379",1,0.954108017912316,0,21,"positive regulation of reactive oxygen species metabolic process","BP",1
"16687","GO:2000380",1,0.997390501352121,0,1,"regulation of mesoderm development","BP",1
"16688","GO:2000381",1,0.996255854148889,0,2,"negative regulation of mesoderm development","BP",1
"16689","GO:2000386",1,0.977741750091723,0,10,"positive regulation of ovarian follicle development","BP",1
"16690","GO:2000391",1,0.997451066467373,0,1,"positive regulation of neutrophil extravasation","BP",1
"16691","GO:2000392",1,0.995382032346019,0,2,"regulation of lamellipodium morphogenesis","BP",1
"16692","GO:2000393",1,0.993527494921343,0,3,"negative regulation of lamellipodium morphogenesis","BP",1
"16693","GO:2000394",1,0.995783518808671,0,2,"positive regulation of lamellipodium morphogenesis","BP",1
"16694","GO:2000397",1,0.992299549251342,0,3,"positive regulation of ubiquitin-dependent endocytosis","BP",1
"16695","GO:2000401",1,0.998373162235593,0,1,"regulation of lymphocyte migration","BP",1
"16696","GO:2000402",1,0.995032154449036,0,2,"negative regulation of lymphocyte migration","BP",1
"16697","GO:2000405",1,0.998197926264031,0,1,"negative regulation of T cell migration","BP",1
"16698","GO:2000406",1,0.985178182558961,0,8,"positive regulation of T cell migration","BP",1
"16699","GO:2000409",1,0.998481579151518,0,1,"positive regulation of T cell extravasation","BP",1
"16700","GO:2000424",1,0.995501909491614,0,2,"positive regulation of eosinophil chemotaxis","BP",1
"16701","GO:2000431",1,0.997988271809177,0,1,"regulation of cytokinesis, actomyosin contractile ring assembly","BP",1
"16702","GO:2000434",1,0.997504076290978,0,1,"regulation of protein neddylation","BP",1
"16703","GO:2000435",1,0.990285595120799,0,4,"negative regulation of protein neddylation","BP",1
"16704","GO:2000436",1,0.992387611141753,0,3,"positive regulation of protein neddylation","BP",1
"16705","GO:2000438",1,0.998770443267844,0,1,"negative regulation of monocyte extravasation","BP",1
"16706","GO:2000463",1,0.935888972696994,0,29,"positive regulation of excitatory postsynaptic potential","BP",1
"16707","GO:2000466",1,0.997625065546285,0,1,"negative regulation of glycogen (starch) synthase activity","BP",1
"16708","GO:2000467",1,0.995406987157845,0,2,"positive regulation of glycogen (starch) synthase activity","BP",1
"16709","GO:2000469",1,0.997375764353647,0,1,"negative regulation of peroxidase activity","BP",1
"16710","GO:2000470",1,0.997375764353647,0,1,"positive regulation of peroxidase activity","BP",1
"16711","GO:2000478",1,0.992794622693387,0,3,"positive regulation of metanephric podocyte development","BP",1
"16712","GO:2000480",1,0.993100182216964,0,3,"negative regulation of cAMP-dependent protein kinase activity","BP",1
"16713","GO:2000481",1,0.987278829548389,0,6,"positive regulation of cAMP-dependent protein kinase activity","BP",1
"16714","GO:2000490",1,0.99247987661078,0,4,"negative regulation of hepatic stellate cell activation","BP",1
"16715","GO:2000491",1,0.982941439520333,0,9,"positive regulation of hepatic stellate cell activation","BP",1
"16716","GO:2000497",1,0.99768809894383,0,1,"positive regulation of cell proliferation involved in compound eye morphogenesis","BP",1
"16717","GO:2000510",1,0.994768349010554,0,2,"positive regulation of dendritic cell chemotaxis","BP",1
"16718","GO:2000533",1,0.998015684774484,0,1,"negative regulation of renal albumin absorption","BP",1
"16719","GO:2000534",1,0.992794622693387,0,3,"positive regulation of renal albumin absorption","BP",1
"16720","GO:2000535",1,0.978819336659015,0,9,"regulation of entry of bacterium into host cell","BP",1
"16721","GO:2000541",1,0.997414253262588,0,1,"positive regulation of protein geranylgeranylation","BP",1
"16722","GO:2000543",1,0.992650815463463,0,3,"positive regulation of gastrulation","BP",1
"16723","GO:2000544",1,0.997613856104012,0,1,"regulation of endothelial cell chemotaxis to fibroblast growth factor","BP",1
"16724","GO:2000546",1,0.961800105386959,0,19,"positive regulation of endothelial cell chemotaxis to fibroblast growth factor","BP",1
"16725","GO:2000552",1,0.997760336635783,0,1,"negative regulation of T-helper 2 cell cytokine production","BP",1
"16726","GO:2000553",1,0.992828879515945,0,3,"positive regulation of T-helper 2 cell cytokine production","BP",1
"16727","GO:2000560",1,0.998770443267844,0,1,"positive regulation of CD24 production","BP",1
"16728","GO:2000566",1,0.998090844618168,0,1,"positive regulation of CD8-positive, alpha-beta T cell proliferation","BP",1
"16729","GO:2000568",1,0.998028774963713,0,1,"positive regulation of memory T cell activation","BP",1
"16730","GO:2000573",1,0.96973637873811,0,14,"positive regulation of DNA biosynthetic process","BP",1
"16731","GO:2000574",1,0.997461593614323,0,1,NA,NA,1
"16732","GO:2000583",1,0.992477175455539,0,3,"regulation of platelet-derived growth factor receptor-alpha signaling pathway","BP",1
"16733","GO:2000584",1,0.990264703577467,0,4,"negative regulation of platelet-derived growth factor receptor-alpha signaling pathway","BP",1
"16734","GO:2000587",1,0.99146291518893,0,4,"negative regulation of platelet-derived growth factor receptor-beta signaling pathway","BP",1
"16735","GO:2000588",1,0.998259377130872,0,1,"positive regulation of platelet-derived growth factor receptor-beta signaling pathway","BP",1
"16736","GO:2000590",1,0.992794622693387,0,3,"negative regulation of metanephric mesenchymal cell migration","BP",1
"16737","GO:2000594",1,0.997424299262703,0,1,"positive regulation of metanephric DCT cell differentiation","BP",1
"16738","GO:2000597",1,0.997424299262703,0,1,"positive regulation of optic nerve formation","BP",1
"16739","GO:2000601",1,0.984131897376078,0,7,"positive regulation of Arp2/3 complex-mediated actin nucleation","BP",1
"16740","GO:2000614",1,0.997806560396972,0,1,"positive regulation of thyroid-stimulating hormone secretion","BP",1
"16741","GO:2000615",1,0.997529382116829,0,1,"regulation of histone H3-K9 acetylation","BP",1
"16742","GO:2000616",1,0.997395183734611,0,1,"negative regulation of histone H3-K9 acetylation","BP",1
"16743","GO:2000617",1,0.988980185504522,0,5,"positive regulation of histone H3-K9 acetylation","BP",1
"16744","GO:2000618",1,0.997547408788618,0,1,"regulation of histone H4-K16 acetylation","BP",1
"16745","GO:2000619",1,0.993581842411385,0,3,"negative regulation of histone H4-K16 acetylation","BP",1
"16746","GO:2000623",1,0.995413565966574,0,2,"negative regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","BP",1
