"ontology","slim_term","slim_cat","category","term","over_represented_pvalue","numDEInCat","numInCat","genes"
"BP",NA,NA,"GO:0007163","establishment or maintenance of cell polarity",0.0134785501465056,10,57,"Pver_gene_g100, Pver_gene_g5307, Pver_gene_g6452, Pver_gene_g7570, Pver_gene_g13650, Pver_gene_g13652, Pver_gene_g13955, Pver_gene_g20274, Pver_gene_g21734, Pver_gene_g26085"
"BP",NA,NA,"GO:0007568","aging",0.0156983556609172,14,104,"Pver_gene_g1082, Pver_gene_g3152, Pver_gene_g4680, Pver_gene_g6234, Pver_gene_g6515, Pver_gene_g6585, Pver_gene_g8565, Pver_gene_g8955, Pver_gene_g10536, Pver_gene_g10786, Pver_gene_g17952, Pver_gene_g17984, Pver_gene_g20618, Pver_gene_g25965"
"BP",NA,NA,"GO:0007585","respiratory gaseous exchange by respiratory system",0.0273506264568744,6,34,"Pver_gene_g6464, Pver_gene_g7083, Pver_gene_g8933, Pver_gene_g16337, Pver_gene_g23200, Pver_gene_g23202"
"BP",NA,NA,"GO:0009314","response to radiation",0.00280994261483847,8,36,"Pver_gene_g3685, Pver_gene_g5454, Pver_gene_g8565, Pver_gene_g10536, Pver_gene_g12044, Pver_gene_g13376, Pver_gene_g20618, Pver_gene_g25751"
"BP",NA,NA,"GO:0009612","response to mechanical stimulus",0.00412046905190223,9,44,"Pver_gene_g2760, Pver_gene_g3685, Pver_gene_g4369, Pver_gene_g6334, Pver_gene_g9756, Pver_gene_g10536, Pver_gene_g12044, Pver_gene_g16496, Pver_gene_g25751"
"BP",NA,NA,"GO:0009629","response to gravity",0.0149271260951107,3,8,"Pver_gene_g140, Pver_gene_g3685, Pver_gene_g25751"
"BP",NA,NA,"GO:0010212","response to ionizing radiation",0.0246559806011256,6,33,"Pver_gene_g3152, Pver_gene_g10480, Pver_gene_g18091, Pver_gene_g18933, Pver_gene_g20240, Pver_gene_g23687"
"BP",NA,NA,"GO:0010447","response to acidic pH",0.0321584672852169,4,18,"Pver_gene_g2760, Pver_gene_g3685, Pver_gene_g6334, Pver_gene_g25751"
"BP",NA,NA,"GO:0010628","positive regulation of gene expression",0.0199596537956081,32,297,"Pver_gene_g14, Pver_gene_g1412, Pver_gene_g1446, Pver_gene_g3162, Pver_gene_g3246, Pver_gene_g3264, Pver_gene_g3783, Pver_gene_g5678, Pver_gene_g5957, Pver_gene_g6369, Pver_gene_g8550, Pver_gene_g10599, Pver_gene_g10667, Pver_gene_g10740, Pver_gene_g11984, Pver_gene_g14423, Pver_gene_g16873, Pver_gene_g17904, Pver_gene_g18091, Pver_gene_g18154, Pver_gene_g18185, Pver_gene_g18933, Pver_gene_g18962, Pver_gene_g18963, Pver_gene_g19689, Pver_gene_g20240, Pver_gene_g23268, Pver_gene_g23687, Pver_gene_g26093, Pver_gene_g26217, Pver_gene_g26545, Pver_gene_g26666"
"BP",NA,NA,"GO:0010887","negative regulation of cholesterol storage",0.0178989859692322,2,3,"Pver_gene_g12111, Pver_gene_g17201"
"BP",NA,NA,"GO:0017144","drug metabolic process",0.0452045410771598,4,20,"Pver_gene_g7889, Pver_gene_g9866, Pver_gene_g17952, Pver_gene_g26491"
"BP",NA,NA,"GO:0030154","cell differentiation",0.000354841300683189,62,553,"Pver_gene_g718, Pver_gene_g1446, Pver_gene_g2099, Pver_gene_g3073, Pver_gene_g3246, Pver_gene_g3862, Pver_gene_g4021, Pver_gene_g4680, Pver_gene_g5342, Pver_gene_g5397, Pver_gene_g5510, Pver_gene_g5857, Pver_gene_g6819, Pver_gene_g7349, Pver_gene_g7384, Pver_gene_g7880, Pver_gene_g8420, Pver_gene_g8642, Pver_gene_g8671, Pver_gene_g9444, Pver_gene_g9913, Pver_gene_g9943, Pver_gene_g10259, Pver_gene_g10667, Pver_gene_g11792, Pver_gene_g12190, Pver_gene_g12211, Pver_gene_g12212, Pver_gene_g13166, Pver_gene_g13369, Pver_gene_g14195, Pver_gene_g14655, Pver_gene_g14823, Pver_gene_g14929, Pver_gene_g15078, Pver_gene_g15228, Pver_gene_g15255, Pver_gene_g15783, Pver_gene_g16076, Pver_gene_g16266, Pver_gene_g16743, Pver_gene_g17346, Pver_gene_g17502, Pver_gene_g17537, Pver_gene_g17583, Pver_gene_g18708, Pver_gene_g18738, Pver_gene_g18797, Pver_gene_g18823, Pver_gene_g18962, Pver_gene_g18963, Pver_gene_g19596, Pver_gene_g19772, Pver_gene_g19961, Pver_gene_g20632, Pver_gene_g20718, Pver_gene_g20888, Pver_gene_g24049, Pver_gene_g25849, Pver_gene_g26180, Pver_gene_g26181, Pver_gene_g26445"
"BP",NA,NA,"GO:0032092","positive regulation of protein binding",0.0135001646008225,10,64,"Pver_gene_g5307, Pver_gene_g6736, Pver_gene_g7701, Pver_gene_g11384, Pver_gene_g14956, Pver_gene_g18962, Pver_gene_g18963, Pver_gene_g20274, Pver_gene_g21734, Pver_gene_g22803"
"BP",NA,NA,"GO:0032496","response to lipopolysaccharide",0.00550552130674351,16,112,"Pver_gene_g383, Pver_gene_g4963, Pver_gene_g6232, Pver_gene_g8550, Pver_gene_g9210, Pver_gene_g9866, Pver_gene_g12044, Pver_gene_g12570, Pver_gene_g15255, Pver_gene_g17291, Pver_gene_g17952, Pver_gene_g18342, Pver_gene_g20227, Pver_gene_g21404, Pver_gene_g21500, Pver_gene_g23256"
"BP",NA,NA,"GO:0032570","response to progesterone",0.00508576574587885,5,17,"Pver_gene_g3846, Pver_gene_g9866, Pver_gene_g18962, Pver_gene_g18963, Pver_gene_g25965"
"BP",NA,NA,"GO:0032687","negative regulation of interferon-alpha production",0.011048416334063,14,97,"Pver_gene_g2531, Pver_gene_g3217, Pver_gene_g10868, Pver_gene_g11539, Pver_gene_g12961, Pver_gene_g15083, Pver_gene_g17243, Pver_gene_g19710, Pver_gene_g20129, Pver_gene_g20935, Pver_gene_g21404, Pver_gene_g21500, Pver_gene_g21711, Pver_gene_g23256"
"BP",NA,NA,"GO:0032688","negative regulation of interferon-beta production",0.0130001076911404,14,99,"Pver_gene_g2531, Pver_gene_g3217, Pver_gene_g10868, Pver_gene_g11539, Pver_gene_g12961, Pver_gene_g15083, Pver_gene_g17243, Pver_gene_g19710, Pver_gene_g20129, Pver_gene_g20935, Pver_gene_g21404, Pver_gene_g21500, Pver_gene_g21711, Pver_gene_g23256"
"BP",NA,NA,"GO:0032691","negative regulation of interleukin-1 beta production",0.0324675406825606,6,34,"Pver_gene_g5454, Pver_gene_g7332, Pver_gene_g13365, Pver_gene_g21404, Pver_gene_g21500, Pver_gene_g23256"
"BP",NA,NA,"GO:0032715","negative regulation of interleukin-6 production",0.00141102812096596,18,114,"Pver_gene_g2531, Pver_gene_g3217, Pver_gene_g5454, Pver_gene_g6909, Pver_gene_g7332, Pver_gene_g10868, Pver_gene_g11539, Pver_gene_g11984, Pver_gene_g13365, Pver_gene_g15083, Pver_gene_g17243, Pver_gene_g19710, Pver_gene_g20129, Pver_gene_g20935, Pver_gene_g21404, Pver_gene_g21500, Pver_gene_g21711, Pver_gene_g23256"
"BP",NA,NA,"GO:0032720","negative regulation of tumor necrosis factor production",1.13773587828578e-05,25,135,"Pver_gene_g2531, Pver_gene_g3217, Pver_gene_g4261, Pver_gene_g4263, Pver_gene_g5759, Pver_gene_g7332, Pver_gene_g8935, Pver_gene_g9170, Pver_gene_g10621, Pver_gene_g10622, Pver_gene_g10624, Pver_gene_g10868, Pver_gene_g11539, Pver_gene_g11984, Pver_gene_g13365, Pver_gene_g15083, Pver_gene_g17243, Pver_gene_g19710, Pver_gene_g20129, Pver_gene_g20935, Pver_gene_g21404, Pver_gene_g21500, Pver_gene_g21711, Pver_gene_g23256, Pver_gene_g25965"
"BP",NA,NA,"GO:0032743","positive regulation of interleukin-2 production",0.0232641856483181,6,33,"Pver_gene_g979, Pver_gene_g981, Pver_gene_g10604, Pver_gene_g12665, Pver_gene_g17196, Pver_gene_g18181"
"BP",NA,NA,"GO:0033189","response to vitamin A",0.0261338717723293,2,4,"Pver_gene_g3152, Pver_gene_g17952"
"BP",NA,NA,"GO:0033574","response to testosterone",0.032224404029701,4,18,"Pver_gene_g3246, Pver_gene_g9866, Pver_gene_g16496, Pver_gene_g25965"
"BP",NA,NA,"GO:0035094","response to nicotine",1.44674271353181e-06,15,52,"Pver_gene_g4261, Pver_gene_g4263, Pver_gene_g5759, Pver_gene_g7332, Pver_gene_g8565, Pver_gene_g8933, Pver_gene_g8935, Pver_gene_g10536, Pver_gene_g10621, Pver_gene_g10622, Pver_gene_g10624, Pver_gene_g11856, Pver_gene_g12511, Pver_gene_g12512, Pver_gene_g13365"
"BP",NA,NA,"GO:0035095","behavioral response to nicotine",0.00480928449216713,5,17,"Pver_gene_g7332, Pver_gene_g8933, Pver_gene_g12511, Pver_gene_g12512, Pver_gene_g13365"
"BP",NA,NA,"GO:0035194","post-transcriptional gene silencing by RNA",0.0372269457388851,4,14,"Pver_gene_g6329, Pver_gene_g10740, Pver_gene_g12437, Pver_gene_g15307"
"BP",NA,NA,"GO:0035690","cellular response to drug",0.00122112659098881,10,47,"Pver_gene_g265, Pver_gene_g352, Pver_gene_g654, Pver_gene_g2760, Pver_gene_g3246, Pver_gene_g5162, Pver_gene_g6334, Pver_gene_g11984, Pver_gene_g16728, Pver_gene_g26407"
"BP",NA,NA,"GO:0035915","pore formation in membrane of other organism",0.042075609518961,2,5,"Pver_gene_g14886, Pver_gene_g14887"
"BP",NA,NA,"GO:0036343","psychomotor behavior",0.00492039703838749,2,2,"Pver_gene_g9342, Pver_gene_g13696"
"BP",NA,NA,"GO:0040034","regulation of development, heterochronic",0.00994628860265797,3,7,"Pver_gene_g4937, Pver_gene_g18710, Pver_gene_g21496"
"BP",NA,NA,"GO:0042391","regulation of membrane potential",0.000501521009592252,19,115,"Pver_gene_g2760, Pver_gene_g3846, Pver_gene_g4261, Pver_gene_g4263, Pver_gene_g4680, Pver_gene_g5759, Pver_gene_g6334, Pver_gene_g7332, Pver_gene_g7379, Pver_gene_g7920, Pver_gene_g8933, Pver_gene_g8935, Pver_gene_g10621, Pver_gene_g10622, Pver_gene_g10624, Pver_gene_g11856, Pver_gene_g12511, Pver_gene_g12512, Pver_gene_g13365"
"BP",NA,NA,"GO:0042554","superoxide anion generation",0.0138383801773318,3,8,"Pver_gene_g4388, Pver_gene_g11498, Pver_gene_g15820"
"BP",NA,NA,"GO:0044179","hemolysis in other organism",0.042909266181063,5,28,"Pver_gene_g10708, Pver_gene_g11363, Pver_gene_g16112, Pver_gene_g23506, Pver_gene_g24253"
"BP",NA,NA,"GO:0046483","heterocycle metabolic process",0.0259887321306656,2,4,"Pver_gene_g7889, Pver_gene_g17952"
"BP",NA,NA,"GO:0050803","regulation of synapse structure or activity",0.010547797811024,5,19,"Pver_gene_g6451, Pver_gene_g9244, Pver_gene_g13089, Pver_gene_g13090, Pver_gene_g23846"
"BP",NA,NA,"GO:0050877","nervous system process",0.000282434484499939,16,84,"Pver_gene_g3846, Pver_gene_g4261, Pver_gene_g4263, Pver_gene_g5759, Pver_gene_g7332, Pver_gene_g7379, Pver_gene_g8933, Pver_gene_g8935, Pver_gene_g10621, Pver_gene_g10622, Pver_gene_g10624, Pver_gene_g10667, Pver_gene_g11856, Pver_gene_g12511, Pver_gene_g12512, Pver_gene_g13365"
"BP",NA,NA,"GO:0051001","negative regulation of nitric-oxide synthase activity",0.0408816325878734,2,5,"Pver_gene_g18962, Pver_gene_g18963"
"BP",NA,NA,"GO:0051156","glucose 6-phosphate metabolic process",0.0415230180831003,2,5,"Pver_gene_g542, Pver_gene_g849"
"BP",NA,NA,"GO:0051234","establishment of localization",0.00492039703838749,2,2,"Pver_gene_g9342, Pver_gene_g13696"
"BP",NA,NA,"GO:0051247","positive regulation of protein metabolic process",0.00359745645684136,5,16,"Pver_gene_g5759, Pver_gene_g6634, Pver_gene_g7332, Pver_gene_g10624, Pver_gene_g13365"
"BP",NA,NA,"GO:0051647","nucleus localization",0.00297978228922662,3,5,"Pver_gene_g3884, Pver_gene_g4680, Pver_gene_g26085"
"BP",NA,NA,"GO:0051712","positive regulation of killing of cells of other organism",0.0105664936363523,3,7,"Pver_gene_g3292, Pver_gene_g7742, Pver_gene_g7743"
"BP",NA,NA,"GO:0051899","membrane depolarization",0.000787141858761266,5,12,"Pver_gene_g8933, Pver_gene_g11856, Pver_gene_g14070, Pver_gene_g18962, Pver_gene_g18963"
"BP",NA,NA,"GO:0055114","oxidation-reduction process",0.00926451987708612,16,120,"Pver_gene_g3301, Pver_gene_g3324, Pver_gene_g5097, Pver_gene_g7889, Pver_gene_g8397, Pver_gene_g9866, Pver_gene_g10672, Pver_gene_g11498, Pver_gene_g13376, Pver_gene_g15813, Pver_gene_g16049, Pver_gene_g16124, Pver_gene_g16125, Pver_gene_g17952, Pver_gene_g19317, Pver_gene_g24820"
"BP",NA,NA,"GO:0060155","platelet dense granule organization",0.0214490565006888,2,3,"Pver_gene_g9283, Pver_gene_g12111"
"BP",NA,NA,"GO:0060355","positive regulation of cell adhesion molecule production",0.0405469487714241,2,5,"Pver_gene_g18962, Pver_gene_g18963"
"BP",NA,NA,"GO:0070989","oxidative demethylation",0.0170805424582555,4,15,"Pver_gene_g3638, Pver_gene_g7889, Pver_gene_g26491, Pver_gene_g26492"
"BP",NA,NA,"GO:0071300","cellular response to retinoic acid",0.0309507504588004,10,68,"Pver_gene_g7701, Pver_gene_g9283, Pver_gene_g11453, Pver_gene_g12111, Pver_gene_g15458, Pver_gene_g18091, Pver_gene_g18933, Pver_gene_g20240, Pver_gene_g23687, Pver_gene_g26093"
"BP",NA,NA,"GO:0071347","cellular response to interleukin-1",0.00494482872982109,7,31,"Pver_gene_g3246, Pver_gene_g5454, Pver_gene_g7694, Pver_gene_g10536, Pver_gene_g10774, Pver_gene_g14675, Pver_gene_g17607"
"BP",NA,NA,"GO:0071363","cellular response to growth factor stimulus",0.0447674133672873,6,37,"Pver_gene_g3685, Pver_gene_g4963, Pver_gene_g6579, Pver_gene_g8565, Pver_gene_g11984, Pver_gene_g25751"
"BP",NA,NA,"GO:0071480","cellular response to gamma radiation",0.0069576724079911,7,33,"Pver_gene_g411, Pver_gene_g9444, Pver_gene_g15388, Pver_gene_g18091, Pver_gene_g18933, Pver_gene_g20240, Pver_gene_g23687"
"BP",NA,NA,"GO:0071481","cellular response to X-ray",0.000571222492025194,5,11,"Pver_gene_g8640, Pver_gene_g18091, Pver_gene_g18933, Pver_gene_g20240, Pver_gene_g23687"
"BP",NA,NA,"GO:0071482","cellular response to light stimulus",0.00515669460154018,4,11,"Pver_gene_g277, Pver_gene_g5737, Pver_gene_g13416, Pver_gene_g13722"
"BP",NA,NA,"GO:0071726","cellular response to diacyl bacterial lipopeptide",0.0266680302386726,4,17,"Pver_gene_g3290, Pver_gene_g9796, Pver_gene_g13222, Pver_gene_g13770"
"BP",NA,NA,"GO:0071727","cellular response to triacyl bacterial lipopeptide",0.0171571017647168,4,15,"Pver_gene_g3290, Pver_gene_g13222, Pver_gene_g13770, Pver_gene_g15928"
"BP",NA,NA,"GO:0072656","maintenance of protein location in mitochondrion",0.0133647444068081,2,3,"Pver_gene_g542, Pver_gene_g25965"
"BP",NA,NA,"GO:0072750","cellular response to leptomycin B",0.00457645889868966,2,2,"Pver_gene_g265, Pver_gene_g5162"
"BP",NA,NA,"GO:0097694","establishment of RNA localization to telomere",0.00016800177169681,4,5,"Pver_gene_g18091, Pver_gene_g18933, Pver_gene_g20240, Pver_gene_g23687"
"BP",NA,NA,"GO:0097695","establishment of protein-containing complex localization to telomere",0.00489929183103353,2,2,"Pver_gene_g20240, Pver_gene_g23687"
"BP",NA,NA,"GO:1902630","regulation of membrane hyperpolarization",0.0147687928797969,3,8,"Pver_gene_g13625, Pver_gene_g18347, Pver_gene_g18352"
"BP",NA,NA,"GO:1902991","regulation of amyloid precursor protein catabolic process",0.00339819720933913,4,10,"Pver_gene_g5759, Pver_gene_g7332, Pver_gene_g10624, Pver_gene_g13365"
"BP",NA,NA,"GO:1903608","protein localization to cytoplasmic stress granule",0.0421851983781237,2,5,"Pver_gene_g1446, Pver_gene_g15987"
"BP",NA,NA,"GO:1904645","response to amyloid-beta",0.00262786587712917,5,15,"Pver_gene_g5759, Pver_gene_g7332, Pver_gene_g10536, Pver_gene_g10624, Pver_gene_g13365"
"BP",NA,NA,"GO:1905144","response to acetylcholine",0.00339819720933913,4,10,"Pver_gene_g5759, Pver_gene_g7332, Pver_gene_g10624, Pver_gene_g13365"
"BP",NA,NA,"GO:1905843","regulation of cellular response to gamma radiation",2.43989162638874e-05,4,4,"Pver_gene_g18091, Pver_gene_g18933, Pver_gene_g20240, Pver_gene_g23687"
"BP",NA,NA,"GO:1905906","regulation of amyloid fibril formation",0.00339819720933913,4,10,"Pver_gene_g5759, Pver_gene_g7332, Pver_gene_g10624, Pver_gene_g13365"
"BP",NA,NA,"GO:1905920","positive regulation of CoA-transferase activity",0.00339819720933913,4,10,"Pver_gene_g5759, Pver_gene_g7332, Pver_gene_g10624, Pver_gene_g13365"
"CC","extracellular region","GO:0005576","GO:0005615","extracellular space",5.30166300252395e-05,105,985,"Pver_gene_g54, Pver_gene_g257, Pver_gene_g342, Pver_gene_g350, Pver_gene_g351, Pver_gene_g352, Pver_gene_g589, Pver_gene_g591, Pver_gene_g711, Pver_gene_g922, Pver_gene_g1142, Pver_gene_g1453, Pver_gene_g1503, Pver_gene_g2373, Pver_gene_g2565, Pver_gene_g2593, Pver_gene_g2969, Pver_gene_g3259, Pver_gene_g3301, Pver_gene_g3371, Pver_gene_g3660, Pver_gene_g3685, Pver_gene_g3732, Pver_gene_g3783, Pver_gene_g3862, Pver_gene_g4008, Pver_gene_g4016, Pver_gene_g4018, Pver_gene_g4098, Pver_gene_g4363, Pver_gene_g4369, Pver_gene_g4678, Pver_gene_g5097, Pver_gene_g5098, Pver_gene_g5410, Pver_gene_g6464, Pver_gene_g6585, Pver_gene_g6586, Pver_gene_g6736, Pver_gene_g7057, Pver_gene_g7083, Pver_gene_g7349, Pver_gene_g7863, Pver_gene_g7871, Pver_gene_g7873, Pver_gene_g8397, Pver_gene_g8523, Pver_gene_g8703, Pver_gene_g8955, Pver_gene_g9259, Pver_gene_g9300, Pver_gene_g9707, Pver_gene_g9913, Pver_gene_g10196, Pver_gene_g10536, Pver_gene_g10740, Pver_gene_g10786, Pver_gene_g11384, Pver_gene_g11636, Pver_gene_g11816, Pver_gene_g11817, Pver_gene_g11845, Pver_gene_g11984, Pver_gene_g12076, Pver_gene_g12190, Pver_gene_g12570, Pver_gene_g12622, Pver_gene_g12655, Pver_gene_g12890, Pver_gene_g13166, Pver_gene_g14404, Pver_gene_g14510, Pver_gene_g14614, Pver_gene_g15179, Pver_gene_g15376, Pver_gene_g15458, Pver_gene_g15521, Pver_gene_g16092, Pver_gene_g16385, Pver_gene_g16581, Pver_gene_g16595, Pver_gene_g16834, Pver_gene_g16867, Pver_gene_g16868, Pver_gene_g17291, Pver_gene_g17865, Pver_gene_g17975, Pver_gene_g18154, Pver_gene_g18342, Pver_gene_g19539, Pver_gene_g20227, Pver_gene_g22785, Pver_gene_g22873, Pver_gene_g22997, Pver_gene_g23213, Pver_gene_g23244, Pver_gene_g23462, Pver_gene_g23548, Pver_gene_g24820, Pver_gene_g25585, Pver_gene_g25751, Pver_gene_g25759, Pver_gene_g26180, Pver_gene_g26181, Pver_gene_g26326"
"CC","extracellular region","GO:0005576","GO:0031012","extracellular matrix",0.00690038708342546,46,427,"Pver_gene_g591, Pver_gene_g2373, Pver_gene_g2593, Pver_gene_g2969, Pver_gene_g3057, Pver_gene_g3259, Pver_gene_g3660, Pver_gene_g3685, Pver_gene_g3732, Pver_gene_g4104, Pver_gene_g4156, Pver_gene_g4369, Pver_gene_g4678, Pver_gene_g4880, Pver_gene_g6585, Pver_gene_g6586, Pver_gene_g6736, Pver_gene_g7349, Pver_gene_g7863, Pver_gene_g7871, Pver_gene_g7873, Pver_gene_g8523, Pver_gene_g8703, Pver_gene_g8955, Pver_gene_g10536, Pver_gene_g11384, Pver_gene_g12190, Pver_gene_g12531, Pver_gene_g12890, Pver_gene_g14404, Pver_gene_g14510, Pver_gene_g14956, Pver_gene_g15179, Pver_gene_g16385, Pver_gene_g16595, Pver_gene_g17537, Pver_gene_g17865, Pver_gene_g18561, Pver_gene_g18579, Pver_gene_g18738, Pver_gene_g19702, Pver_gene_g22785, Pver_gene_g22999, Pver_gene_g23548, Pver_gene_g25751, Pver_gene_g25911"
"CC","intracellular","GO:0005622","GO:0005829","cytosol",0.0124752562039977,281,3430,"Pver_gene_g14, Pver_gene_g34, Pver_gene_g83, Pver_gene_g100, Pver_gene_g140, Pver_gene_g196, Pver_gene_g265, Pver_gene_g383, Pver_gene_g395, Pver_gene_g542, Pver_gene_g554, Pver_gene_g849, Pver_gene_g979, Pver_gene_g981, Pver_gene_g1082, Pver_gene_g1147, Pver_gene_g1148, Pver_gene_g1190, Pver_gene_g1245, Pver_gene_g1268, Pver_gene_g1297, Pver_gene_g1415, Pver_gene_g1446, Pver_gene_g1523, Pver_gene_g1618, Pver_gene_g1773, Pver_gene_g1812, Pver_gene_g1872, Pver_gene_g1904, Pver_gene_g2043, Pver_gene_g2049, Pver_gene_g2099, Pver_gene_g2161, Pver_gene_g2234, Pver_gene_g2252, Pver_gene_g2461, Pver_gene_g2531, Pver_gene_g2623, Pver_gene_g2717, Pver_gene_g2723, Pver_gene_g2849, Pver_gene_g2982, Pver_gene_g2998, Pver_gene_g3028, Pver_gene_g3073, Pver_gene_g3194, Pver_gene_g3217, Pver_gene_g3246, Pver_gene_g3264, Pver_gene_g3762, Pver_gene_g3826, Pver_gene_g3862, Pver_gene_g3940, Pver_gene_g3963, Pver_gene_g4016, Pver_gene_g4018, Pver_gene_g4155, Pver_gene_g4306, Pver_gene_g4636, Pver_gene_g4785, Pver_gene_g4861, Pver_gene_g4963, Pver_gene_g5119, Pver_gene_g5142, Pver_gene_g5162, Pver_gene_g5188, Pver_gene_g5397, Pver_gene_g5472, Pver_gene_g5510, Pver_gene_g5612, Pver_gene_g5766, Pver_gene_g5996, Pver_gene_g6120, Pver_gene_g6193, Pver_gene_g6234, Pver_gene_g6329, Pver_gene_g6442, Pver_gene_g6498, Pver_gene_g6579, Pver_gene_g6633, Pver_gene_g6634, Pver_gene_g6823, Pver_gene_g6856, Pver_gene_g7043, Pver_gene_g7104, Pver_gene_g7263, Pver_gene_g7283, Pver_gene_g7349, Pver_gene_g7455, Pver_gene_g7570, Pver_gene_g7590, Pver_gene_g7654, Pver_gene_g7664, Pver_gene_g7777, Pver_gene_g7928, Pver_gene_g8405, Pver_gene_g8550, Pver_gene_g8555, Pver_gene_g8560, Pver_gene_g8561, Pver_gene_g8593, Pver_gene_g8855, Pver_gene_g8888, Pver_gene_g9210, Pver_gene_g9254, Pver_gene_g9306, Pver_gene_g9418, Pver_gene_g9536, Pver_gene_g9565, Pver_gene_g9913, Pver_gene_g9993, Pver_gene_g10196, Pver_gene_g10428, Pver_gene_g10599, Pver_gene_g10604, Pver_gene_g10667, Pver_gene_g10695, Pver_gene_g10719, Pver_gene_g10731, Pver_gene_g10740, Pver_gene_g10744, Pver_gene_g10774, Pver_gene_g10868, Pver_gene_g10900, Pver_gene_g11092, Pver_gene_g11449, Pver_gene_g11539, Pver_gene_g11606, Pver_gene_g11627, Pver_gene_g11857, Pver_gene_g11937, Pver_gene_g12046, Pver_gene_g12158, Pver_gene_g12218, Pver_gene_g12256, Pver_gene_g12437, Pver_gene_g12551, Pver_gene_g12577, Pver_gene_g12579, Pver_gene_g12610, Pver_gene_g12622, Pver_gene_g12655, Pver_gene_g12665, Pver_gene_g13103, Pver_gene_g13161, Pver_gene_g13213, Pver_gene_g13329, Pver_gene_g13347, Pver_gene_g13404, Pver_gene_g13407, Pver_gene_g13591, Pver_gene_g13739, Pver_gene_g13944, Pver_gene_g14070, Pver_gene_g14127, Pver_gene_g14195, Pver_gene_g14382, Pver_gene_g14447, Pver_gene_g14655, Pver_gene_g14675, Pver_gene_g14730, Pver_gene_g14737, Pver_gene_g14740, Pver_gene_g14823, Pver_gene_g14929, Pver_gene_g15083, Pver_gene_g15228, Pver_gene_g15255, Pver_gene_g15307, Pver_gene_g15454, Pver_gene_g15575, Pver_gene_g15674, Pver_gene_g15678, Pver_gene_g15783, Pver_gene_g15820, Pver_gene_g15844, Pver_gene_g15863, Pver_gene_g16021, Pver_gene_g16076, Pver_gene_g16177, Pver_gene_g16266, Pver_gene_g16312, Pver_gene_g16367, Pver_gene_g16496, Pver_gene_g16581, Pver_gene_g16658, Pver_gene_g16708, Pver_gene_g16783, Pver_gene_g16877, Pver_gene_g17196, Pver_gene_g17239, Pver_gene_g17243, Pver_gene_g17349, Pver_gene_g17373, Pver_gene_g17388, Pver_gene_g17501, Pver_gene_g17583, Pver_gene_g17607, Pver_gene_g17677, Pver_gene_g18045, Pver_gene_g18048, Pver_gene_g18127, Pver_gene_g18181, Pver_gene_g18185, Pver_gene_g18192, Pver_gene_g18435, Pver_gene_g18546, Pver_gene_g18566, Pver_gene_g18701, Pver_gene_g18797, Pver_gene_g18823, Pver_gene_g18879, Pver_gene_g19020, Pver_gene_g19166, Pver_gene_g19178, Pver_gene_g19317, Pver_gene_g19348, Pver_gene_g19523, Pver_gene_g19572, Pver_gene_g19596, Pver_gene_g19710, Pver_gene_g19793, Pver_gene_g19807, Pver_gene_g19857, Pver_gene_g19900, Pver_gene_g19915, Pver_gene_g19961, Pver_gene_g19985, Pver_gene_g20079, Pver_gene_g20129, Pver_gene_g20209, Pver_gene_g20340, Pver_gene_g20632, Pver_gene_g20718, Pver_gene_g20807, Pver_gene_g20888, Pver_gene_g20935, Pver_gene_g20949, Pver_gene_g21320, Pver_gene_g21343, Pver_gene_g21373, Pver_gene_g21374, Pver_gene_g21404, Pver_gene_g21463, Pver_gene_g21500, Pver_gene_g21633, Pver_gene_g21711, Pver_gene_g22132, Pver_gene_g22252, Pver_gene_g22294, Pver_gene_g22536, Pver_gene_g22728, Pver_gene_g22784, Pver_gene_g22803, Pver_gene_g22804, Pver_gene_g22809, Pver_gene_g22919, Pver_gene_g23081, Pver_gene_g23100, Pver_gene_g23256, Pver_gene_g23398, Pver_gene_g23425, Pver_gene_g23507, Pver_gene_g23569, Pver_gene_g23881, Pver_gene_g24930, Pver_gene_g24991, Pver_gene_g25849, Pver_gene_g25892, Pver_gene_g25915, Pver_gene_g25988, Pver_gene_g26012, Pver_gene_g26085, Pver_gene_g26174, Pver_gene_g26217, Pver_gene_g26252, Pver_gene_g26469, Pver_gene_g26488, Pver_gene_g26545, Pver_gene_g26619, Pver_gene_g26666"
"CC","intracellular","GO:0005622","GO:0030891","VCB complex",0.0129707488247152,2,3,"Pver_gene_g9534, Pver_gene_g10144"
"CC","intracellular","GO:0005622","GO:0031201","SNARE complex",0.0121210877887077,6,29,"Pver_gene_g3702, Pver_gene_g4636, Pver_gene_g15292, Pver_gene_g15703, Pver_gene_g25892, Pver_gene_g26252"
"CC","intracellular","GO:0005622","GO:0032449","CBM complex",0.0264918391563487,2,4,"Pver_gene_g979, Pver_gene_g981"
"CC","intracellular","GO:0005622","GO:0032838","plasma membrane bounded cell projection cytoplasm",0.00457645889868966,2,2,"Pver_gene_g265, Pver_gene_g5162"
